post_id,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity
YOU20250924082616,YouTube,11,2,0,user_179863,3,533,0,Food,Portuguese,136,Text,3,Positive,0.795,0.029,0.176,7.6,Asia,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0.795,0,0
YOU20250924082622,YouTube,11,2,0,user_187363,2606,3320,0,Business,French,281,Video,1,Neutral,0.254,0.007,0.738,0.0,North America,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,0,1,0.738,0,0
YOU20250924082628,YouTube,11,2,0,user_330289,5762,763,0,Health,Korean,158,Video,1,Negative,0.073,0.603,0.324,26.5,Europe,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,0,1,0.603,0,0
YOU20250924082647,YouTube,12,2,0,user_79514,104015,2367,0,Science,English,254,Video,2,Positive,0.918,0.041,0.041,17.9,North America,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,0,1,0.918,0,0
YOU20250924082648,YouTube,12,2,0,user_473903,6,2673,0,Sports,Spanish,271,Image,1,Positive,0.799,0.033,0.168,0.4,Asia,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,0,1,0.799,0,0
YOU20250924082686,YouTube,13,2,0,user_444680,360,1882,0,Technology,Portuguese,57,Text,0,Neutral,0.22,0.123,0.657,25.9,Asia,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0.657,0,0
YOU20250924082691,YouTube,13,2,0,user_84570,25585,124,0,Travel,English,195,Image,2,Positive,0.716,0.057,0.228,7.4,North America,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,1,0.716,0,0
YOU20250924082693,YouTube,13,2,0,user_302590,160,80,0,Climate,English,214,Poll,3,Negative,0.115,0.752,0.133,55.3,Asia,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,1,0.752,0,0
YOU20250924082697,YouTube,13,2,0,user_473434,264646,2463,0,Politics,English,136,Text,4,Positive,0.618,0.123,0.259,0.0,Europe,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0.618,0,1
YOU20250924082705,YouTube,13,2,0,user_463387,1332,474,0,Food,Portuguese,166,Text,0,Negative,0.089,0.782,0.13,56.2,Europe,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,1,0.782,0,0
YOU20250924082706,YouTube,13,2,0,user_83475,15863,1221,0,Technology,English,61,Text,2,Neutral,0.16,0.114,0.727,10.2,Europe,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0.727,0,1
YOU20250924082707,YouTube,13,2,0,user_17936,9687,463,0,Sports,Portuguese,187,Image,2,Positive,0.779,0.037,0.183,0.0,Europe,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,1,0.779,0,0
YOU20250924082709,YouTube,13,2,0,user_186682,2312,1863,0,Sports,German,217,Image,3,Negative,0.033,0.605,0.362,26.0,South America,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,1,0.605,0,0
YOU20250924082717,YouTube,13,2,0,user_225138,718,707,0,Entertainment,Portuguese,241,Text,2,Neutral,0.263,0.0,0.8,0.0,Europe,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,1,0.8,0,0
YOU20250924082720,YouTube,14,2,0,user_109049,26,245,0,Gaming,English,154,Text,2,Neutral,0.121,0.204,0.674,12.4,Asia,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,1,0.674,0,0
YOU20250924082721,YouTube,14,2,0,user_310232,2884,504,0,Gaming,French,219,Text,5,Negative,0.045,0.614,0.342,45.1,North America,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1,1,0.614,0,0
YOU20250924082722,YouTube,14,2,0,user_259652,6624,1669,0,Climate,English,95,Poll,0,Positive,0.667,0.081,0.252,9.3,North America,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,0,0.667,0,0
YOU20250924082724,YouTube,14,2,0,user_348259,2922,859,0,Gaming,English,214,Image,0,Positive,0.74,0.01,0.25,0.0,Europe,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,1,0.74,0,0
YOU20250924082737,YouTube,14,2,0,user_234710,123,685,0,Travel,English,275,Image,2,Neutral,0.184,0.135,0.681,4.5,Asia,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,1,0.681,0,0
YOU20250924082760,YouTube,14,2,0,user_375260,12738,1885,0,Entertainment,English,54,Poll,2,Negative,0.07,0.876,0.054,91.5,Asia,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,0,0.876,1,1
YOU20250924082764,YouTube,14,2,0,user_349370,771,3215,0,Travel,English,217,Text,2,Neutral,0.062,0.138,0.8,15.3,Europe,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,1,0.8,0,0
YOU20250924082773,YouTube,14,2,0,user_252682,232,604,0,Climate,Spanish,265,Video,2,Positive,0.636,0.099,0.266,19.6,North America,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,1,0.636,0,0
YOU20250924082793,YouTube,15,2,0,user_56236,3248,3240,0,Fashion,Portuguese,67,Image,2,Positive,0.669,0.018,0.313,10.9,North America,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0,0,0.669,0,0
YOU20250924082799,YouTube,15,2,0,user_160150,18106,1115,0,Science,Portuguese,285,Link,5,Negative,0.039,0.826,0.135,76.7,North America,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,1,1,0.826,1,0
YOU20250924082803,YouTube,15,2,0,user_246691,154892,1297,0,Entertainment,French,213,Video,0,Positive,0.913,0.014,0.073,3.3,Europe,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0,1,0.913,0,1
YOU20250924082820,YouTube,15,2,0,user_366581,32,2700,0,Sports,English,196,Image,5,Positive,0.864,0.083,0.053,25.2,North America,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,1,1,0.864,0,0
YOU20250924082824,YouTube,15,2,0,user_183068,1209,1503,0,Climate,English,267,Image,3,Positive,0.705,0.119,0.176,3.9,Asia,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0,1,0.705,0,0
YOU20250924082832,YouTube,15,2,0,user_62300,9625,3207,0,Business,English,268,Video,0,Positive,0.679,0.124,0.197,3.7,South America,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0,1,0.679,0,0
YOU20250924082833,YouTube,15,2,0,user_304592,193,941,0,AI/ML,English,161,Image,0,Neutral,0.214,0.0,0.804,2.0,Europe,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0,1,0.804,0,0
YOU20250924082838,YouTube,15,2,0,user_252224,103776,924,1,Climate,English,226,Video,2,Positive,0.681,0.029,0.289,0.0,South America,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0,1,0.681,0,1
YOU20250924082840,YouTube,16,2,0,user_251586,348,3479,0,Business,English,240,Poll,0,Positive,0.897,0.021,0.082,0.0,North America,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,1,0.897,0,0
YOU20250924082857,YouTube,16,2,0,user_466103,1671,3349,0,Finance,English,97,Text,1,Neutral,0.211,0.0,0.8,0.0,Africa,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,0.8,0,0
YOU20250924082870,YouTube,16,2,0,user_210794,155,3463,0,Fashion,French,121,Image,1,Negative,0.148,0.934,0.0,66.3,South America,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,0,0.934,0,0
YOU20250924082887,YouTube,16,2,0,user_93691,937,1433,0,Gaming,English,258,Image,0,Positive,0.694,0.141,0.165,21.3,South America,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,1,0.694,0,0
YOU20250924082905,YouTube,16,2,0,user_183122,374,1239,0,Fashion,Japanese,66,Video,0,Negative,0.038,0.93,0.032,61.7,North America,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,0,0.93,0,0
YOU20250924082908,YouTube,16,2,0,user_89143,1399,678,0,Climate,English,107,Text,2,Positive,0.774,0.09,0.136,6.9,North America,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,0.774,0,0
YOU20250924082909,YouTube,16,2,0,user_433686,2263835,3163,0,Entertainment,English,165,Image,0,Neutral,0.272,0.12,0.608,11.7,Europe,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,1,0.608,0,1
YOU20250924082923,YouTube,17,2,0,user_192672,10,3139,0,Finance,English,204,Text,2,Negative,0.018,0.7,0.282,44.3,Europe,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,1,0.7,0,0
YOU20250924082932,YouTube,17,2,0,user_459138,7508,3002,0,Entertainment,Hindi,155,Text,2,Neutral,0.228,0.073,0.698,0.0,Asia,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,1,0.698,0,0
YOU20250924082940,YouTube,17,2,0,user_286304,49173,590,0,Finance,English,106,Text,1,Positive,0.644,0.023,0.333,0.0,Unknown,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0.644,0,1
YOU20250924082960,YouTube,17,2,0,user_301783,20165,60,0,Travel,English,64,Text,2,Positive,0.609,0.115,0.275,29.5,Europe,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0.609,0,1
YOU20250924082983,YouTube,17,2,0,user_23822,2313,2543,0,Gaming,English,73,Video,3,Positive,0.734,0.021,0.245,0.0,North America,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0.734,0,0
YOU20250924082984,YouTube,17,2,0,user_307835,3078,2924,0,Sports,English,72,Image,0,Positive,0.63,0.122,0.248,0.0,North America,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0.63,0,0
YOU20250924082991,YouTube,18,2,0,user_246614,2884,971,0,Science,Spanish,93,Image,1,Neutral,0.129,0.219,0.652,14.1,Europe,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,0,0.652,0,0
YOU20250924083002,YouTube,18,2,0,user_194439,153071,169,0,Technology,Portuguese,231,Image,2,Positive,0.625,0.017,0.358,11.9,South America,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,1,0.625,0,0
YOU20250924083010,YouTube,18,2,0,user_73274,1376,1550,0,AI/ML,English,221,Poll,2,Positive,0.699,0.146,0.155,5.7,North America,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,1,0.699,0,0
YOU20250924083014,YouTube,18,2,0,user_31813,688,2604,0,Gaming,English,123,Text,3,Negative,0.028,0.698,0.273,70.9,Europe,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0.698,1,0
YOU20250924083020,YouTube,18,2,0,user_103392,11135,1254,0,Fashion,English,298,Text,5,Positive,0.934,0.061,0.005,0.0,Asia,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,1,0.934,0,1
YOU20250924083031,YouTube,18,2,0,user_61057,275506,272,0,Education,French,93,Text,1,Neutral,0.14,0.169,0.69,10.2,Asia,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0.69,0,0
YOU20250924083035,YouTube,18,2,0,user_454479,131948,2504,0,Entertainment,English,197,Link,0,Negative,0.031,0.846,0.122,45.1,Europe,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,1,0.846,0,1
YOU20250924083036,YouTube,18,2,0,user_158124,112,1658,0,Travel,English,248,Image,2,Positive,0.701,0.116,0.183,10.1,Asia,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,1,0.701,0,0
YOU20250924083041,YouTube,18,2,0,user_73575,16855,3118,0,Science,Spanish,91,Image,2,Positive,0.948,0.023,0.029,0.0,Europe,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,0,0.948,0,0
YOU20250924083056,YouTube,18,2,0,user_78298,24715,2261,0,Climate,English,144,Text,5,Negative,0.13,0.672,0.198,56.7,Europe,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,0.672,0,0
YOU20250924083072,YouTube,18,2,0,user_125310,7780,1641,0,Entertainment,English,78,Video,3,Negative,0.074,0.913,0.013,71.2,North America,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,0,0.913,1,0
YOU20250924083078,YouTube,18,2,0,user_64684,667,819,0,Fashion,Spanish,95,Text,2,Negative,0.146,0.651,0.203,61.1,North America,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0.651,0,0
YOU20250924083083,YouTube,18,2,0,user_56236,132003,2876,0,Health,English,236,Image,2,Neutral,0.091,0.122,0.786,24.2,Asia,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,1,0.786,0,1
YOU20250924083093,YouTube,19,2,0,user_350675,1312,2077,0,Gaming,English,251,Link,1,Neutral,0.221,0.0,0.81,15.0,North America,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,1,0.81,0,0
YOU20250924083100,YouTube,19,2,0,user_86524,4774,108,0,Gaming,Japanese,258,Image,3,Positive,0.821,0.077,0.102,0.0,Asia,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,1,0.821,0,0
YOU20250924083101,YouTube,19,2,0,user_182568,914820,3042,0,Climate,Hindi,224,Video,0,Negative,0.133,0.76,0.107,63.8,North America,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,1,0.76,0,1
YOU20250924083112,YouTube,19,2,0,user_240689,4046,2438,0,Fashion,English,257,Text,4,Positive,0.892,0.018,0.09,0.0,North America,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,1,0.892,0,0
YOU20250924083116,YouTube,19,2,0,user_391955,439517,1345,1,Politics,Korean,278,Text,0,Positive,0.7,0.041,0.259,0.0,Asia,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,1,0.7,0,1
YOU20250924083119,YouTube,19,2,0,user_285439,3960,1625,0,Technology,English,262,Image,1,Positive,0.715,0.07,0.215,4.7,Asia,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,1,0.715,0,0
YOU20250924083121,YouTube,19,2,0,user_410853,156828,1467,0,Gaming,English,273,Text,2,Neutral,0.256,0.0,0.765,0.0,North America,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,1,0.765,0,1
YOU20250924083134,YouTube,19,2,0,user_212060,20945,1628,0,Politics,Spanish,229,Image,3,Neutral,0.227,0.114,0.659,16.1,Asia,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,1,0.659,0,1
YOU20250924083147,YouTube,19,2,0,user_360110,36949,3169,0,Food,English,156,Video,6,Negative,0.052,0.609,0.339,53.3,South America,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,1,1,0.609,0,0
YOU20250924083183,YouTube,20,2,0,user_259737,130016,1710,0,Technology,English,152,Poll,2,Negative,0.049,0.717,0.234,89.9,Oceania,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,1,0.717,1,1
YOU20250924083194,YouTube,20,2,0,user_271387,2586,3590,0,Fashion,Spanish,284,Link,2,Negative,0.092,0.795,0.113,72.8,Oceania,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,1,0.795,1,0
YOU20250924083197,YouTube,20,2,0,user_489394,4133,733,0,Health,Korean,267,Text,2,Neutral,0.216,0.0,0.85,0.0,Asia,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,0.85,0,0
YOU20250924083202,YouTube,20,2,0,user_336180,9385,488,0,Climate,Spanish,69,Image,1,Neutral,0.101,0.054,0.845,0.0,North America,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0.845,0,0
YOU20250924083219,YouTube,20,2,0,user_377298,8903,1679,0,Sports,Portuguese,231,Link,3,Positive,0.694,0.033,0.272,20.5,Europe,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,1,0.694,0,1
YOU20250924083224,YouTube,20,2,0,user_295877,78413,3225,0,Travel,English,155,Text,2,Negative,0.017,0.687,0.296,83.0,Asia,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,0.687,1,0
YOU20250924083236,YouTube,20,2,0,user_205174,229,3090,0,Sports,French,262,Video,0,Negative,0.045,0.722,0.233,44.6,Europe,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,1,0.722,0,0
YOU20250924083238,YouTube,20,2,0,user_112324,145,1228,0,Fashion,Arabic,257,Video,0,Neutral,0.253,0.102,0.645,10.8,Europe,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,1,0.645,0,0
YOU20250924083240,YouTube,20,2,0,user_250572,404177,1726,0,Finance,English,233,Text,2,Positive,0.949,0.051,-0.0,0.0,Europe,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,0.949,0,1
YOU20250924083252,YouTube,20,2,0,user_51168,275,946,0,Travel,English,140,Text,3,Neutral,0.292,0.0,0.749,0.0,Asia,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0.749,0,0
YOU20250924083258,YouTube,20,2,0,user_35635,5,1334,0,Entertainment,Hindi,209,Text,4,Negative,0.015,0.719,0.266,82.1,North America,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,0.719,1,0
YOU20250924083288,YouTube,21,2,0,user_146654,725,2843,0,Science,English,55,Text,2,Negative,0.145,0.8,0.056,57.9,North America,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,0.8,0,0
YOU20250924083309,YouTube,21,2,0,user_359509,19486,1100,0,Gaming,Portuguese,191,Video,2,Positive,0.708,0.024,0.268,0.0,Europe,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,1,0.708,0,0
YOU20250924083310,YouTube,21,2,0,user_454489,2140721,1259,0,Sports,Spanish,175,Text,0,Positive,0.663,0.096,0.241,4.7,South America,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,1,0.663,0,1
YOU20250924083320,YouTube,21,2,0,user_248800,316,736,0,Business,Portuguese,204,Image,2,Positive,0.908,0.041,0.052,12.0,Europe,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,1,0.908,0,0
YOU20250924083323,YouTube,21,2,0,user_456854,20566,3537,0,Business,Arabic,212,Text,1,Positive,0.798,0.115,0.087,10.4,North America,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,1,0.798,0,0
YOU20250924083329,YouTube,21,2,0,user_351619,188128,771,1,Gaming,French,204,Text,1,Positive,0.921,0.037,0.042,8.7,North America,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,1,0.921,0,1
YOU20250924083338,YouTube,21,2,0,user_257937,266,3610,0,Education,English,273,Video,1,Negative,0.043,0.794,0.163,62.7,Asia,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,1,0.794,0,0
YOU20250924083363,YouTube,22,2,0,user_413769,475,3140,0,Politics,French,215,Video,0,Negative,0.096,0.803,0.101,77.1,Europe,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,1,0.803,1,0
YOU20250924083382,YouTube,22,2,0,user_373419,637,1008,0,Education,Spanish,194,Image,0,Positive,0.805,0.105,0.09,0.0,Europe,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,1,0.805,0,0
YOU20250924083383,YouTube,22,2,0,user_171390,178015,2842,0,Health,Spanish,122,Image,2,Neutral,0.277,0.054,0.669,4.6,Europe,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0.669,0,1
YOU20250924083389,YouTube,22,2,0,user_154550,20263,3221,0,Business,Hindi,278,Link,2,Positive,0.66,0.132,0.207,2.4,Unknown,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,1,0.66,0,0
YOU20250924083407,YouTube,23,2,0,user_243586,292,1547,0,Travel,Chinese,129,Image,1,Positive,0.666,0.119,0.215,17.2,Europe,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1,0,0,0.666,0,0
YOU20250925083422,YouTube,10,3,0,user_459533,684,3119,0,Entertainment,English,244,Text,3,Negative,0.14,0.639,0.221,64.5,North America,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,1,0.639,0,0
YOU20250925083426,YouTube,11,3,0,user_239956,479,3623,0,Business,Japanese,251,Text,1,Positive,0.788,0.032,0.179,8.3,North America,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,1,0.788,0,0
YOU20250925083427,YouTube,11,3,0,user_430546,1237,1649,0,Entertainment,Portuguese,237,Poll,0,Neutral,0.249,0.002,0.749,0.0,Asia,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1,0,1,0.749,0,0
YOU20250925083428,YouTube,11,3,0,user_34879,88,2899,0,Business,English,247,Video,2,Neutral,0.103,0.115,0.782,4.4,North America,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1,0,1,0.782,0,0
YOU20250925083434,YouTube,12,3,0,user_273326,509244,215,1,Climate,Hindi,205,Image,2,Neutral,0.284,0.0,0.751,0.0,Europe,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,0,1,0.751,0,1
YOU20250925083438,YouTube,12,3,0,user_487764,2628,3001,0,Travel,English,157,Text,5,Neutral,0.056,0.1,0.844,23.0,Asia,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,1,1,0.844,0,0
YOU20250925083449,YouTube,13,3,0,user_231559,2608,1827,0,Entertainment,Japanese,134,Link,1,Positive,0.629,0.116,0.255,0.0,Asia,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1,0,0,0.629,0,0
YOU20250925083461,YouTube,14,3,0,user_271072,23409,2954,0,Science,English,182,Text,1,Negative,0.114,0.763,0.124,59.6,North America,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,1,0.763,0,1
YOU20250925083464,YouTube,14,3,0,user_409745,307,2969,0,Technology,German,298,Text,1,Positive,0.74,0.082,0.178,24.5,Europe,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,1,0.74,0,0
YOU20250925083466,YouTube,15,3,0,user_403696,1,2989,0,AI/ML,Japanese,115,Text,2,Positive,0.843,0.063,0.095,7.4,North America,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,0.843,0,0
YOU20250925083472,YouTube,15,3,0,user_89965,1767,2491,0,Finance,Hindi,133,Video,3,Neutral,0.3,0.0,0.842,0.0,South America,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1,0,0,0.842,0,0
YOU20250925083502,YouTube,17,3,0,user_442371,1020,1439,0,Sports,English,204,Link,1,Negative,0.089,0.785,0.126,35.4,Europe,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,1,0.785,0,0
YOU20250925083507,YouTube,17,3,0,user_322081,717,607,0,Science,French,290,Text,2,Positive,0.925,0.086,0.0,0.0,Africa,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,1,0.925,0,0
YOU20250925083532,YouTube,19,3,0,user_338630,147323,3222,1,Fashion,English,61,Image,1,Negative,0.052,0.922,0.026,89.5,North America,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,0,0.922,1,0
YOU20250925083538,YouTube,19,3,0,user_180678,1428426,1840,1,Science,English,249,Text,2,Negative,0.061,0.806,0.133,75.6,Asia,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,1,0.806,1,1
YOU20250925083539,YouTube,20,3,0,user_412679,32380,954,0,Sports,English,51,Image,2,Positive,0.737,0.117,0.146,22.9,Africa,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0.737,0,0
YOU20250925083543,YouTube,20,3,0,user_429690,2299,3355,0,Business,English,196,Image,0,Neutral,0.102,0.209,0.689,0.0,North America,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,1,0.689,0,0
YOU20250925083548,YouTube,20,3,0,user_109446,1247,941,0,Science,Japanese,226,Image,1,Negative,0.148,0.848,0.004,46.9,Unknown,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,1,0.848,0,0
YOU20250925083558,YouTube,20,3,0,user_448947,17,2754,0,Entertainment,Portuguese,144,Text,3,Positive,0.914,0.104,0.0,0.0,Europe,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0.914,0,0
YOU20250925083562,YouTube,20,3,0,user_70989,3773,3193,0,Entertainment,Spanish,294,Text,0,Positive,0.716,0.136,0.148,24.6,Europe,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,1,0.716,0,0
YOU20250925083569,YouTube,21,3,0,user_268600,521,2341,0,Education,English,74,Text,1,Neutral,0.236,0.115,0.649,0.0,Europe,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,0.649,0,0
YOU20250925083584,YouTube,22,3,0,user_411504,436,1861,0,Travel,English,108,Text,3,Negative,0.102,0.615,0.283,49.0,Europe,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0.615,0,0
YOU20250926083623,YouTube,9,4,0,user_21060,1891,2967,0,Business,English,159,Image,1,Negative,0.066,0.683,0.251,38.4,Asia,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,1,0.683,0,0
YOU20250926083625,YouTube,9,4,0,user_275236,305,196,0,Sports,Korean,198,Text,1,Positive,0.683,0.14,0.178,4.9,Asia,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0,1,0.683,0,0
