Id,Label,topic,language,media_type,location,followers,popularity,user_id
TWI20250817060792,TWI20250817060792,Science,Portuguese,Link,Europe,121,0,user_294329
TWI20250817060795,TWI20250817060795,Politics,German,Image,North America,2113,0,user_15750
TWI20250817060799,TWI20250817060799,Gaming,English,Image,Asia,128,0,user_458761
TWI20250817060801,TWI20250817060801,Politics,Spanish,Video,North America,13788,1,user_310931
TWI20250817060802,TWI20250817060802,Fashion,English,Link,Europe,745,0,user_146060
TWI20250817060807,TWI20250817060807,Sports,Portuguese,Link,North America,4110,0,user_445242
TWI20250817060810,TWI20250817060810,Finance,Chinese,Video,North America,264,0,user_133248
TWI20250817060812,TWI20250817060812,Finance,English,Video,Asia,1257,0,user_146357
TWI20250817060813,TWI20250817060813,AI/ML,Hindi,Text,North America,1787,0,user_66252
TWI20250817060814,TWI20250817060814,Climate,English,Link,Asia,556,0,user_398695
TWI20250817060821,TWI20250817060821,Technology,English,Text,Asia,4004,0,user_368222
TWI20250817060822,TWI20250817060822,Politics,Portuguese,Image,North America,719,0,user_455911
TWI20250817060824,TWI20250817060824,Entertainment,Spanish,Image,South America,12584,1,user_242325
TWI20250817060833,TWI20250817060833,Business,English,Text,North America,392,0,user_2603
TWI20250817060835,TWI20250817060835,Politics,English,Link,Asia,13,0,user_327701
TWI20250817060836,TWI20250817060836,Business,English,Text,South America,828,0,user_447701
TWI20250817060838,TWI20250817060838,Travel,English,Text,Europe,1527,0,user_180648
TWI20250817060839,TWI20250817060839,Finance,English,Poll,Europe,15254,0,user_422773
TWI20250817060840,TWI20250817060840,Gaming,English,Image,North America,18,0,user_372346
TWI20250817060846,TWI20250817060846,Education,English,Text,North America,227,0,user_448545
TWI20250817060848,TWI20250817060848,Health,English,Link,Europe,18,0,user_110050
TWI20250817060851,TWI20250817060851,Finance,English,Image,Europe,5042,1,user_80262
TWI20250817060853,TWI20250817060853,Business,Spanish,Video,Asia,2382,0,user_33011
TWI20250817060860,TWI20250817060860,Climate,Korean,Image,Europe,67,0,user_408344
TWI20250817060861,TWI20250817060861,Business,Japanese,Image,Europe,8,0,user_126181
TWI20250817060862,TWI20250817060862,Health,English,Image,Europe,2259,1,user_339754
TWI20250817060871,TWI20250817060871,Technology,English,Image,Europe,5,0,user_341847
TWI20250817060875,TWI20250817060875,Education,Japanese,Image,Unknown,772,0,user_346278
TWI20250817060879,TWI20250817060879,Politics,French,Text,Asia,8068,0,user_475479
TWI20250817060888,TWI20250817060888,Health,English,Text,Europe,1370,1,user_498895
TWI20250817060892,TWI20250817060892,Science,Korean,Video,Asia,751,0,user_117072
TWI20250817060894,TWI20250817060894,Education,English,Text,Asia,14221,1,user_39274
TWI20250817060899,TWI20250817060899,Entertainment,English,Text,North America,750,0,user_64842
TWI20250817060900,TWI20250817060900,Entertainment,English,Text,North America,2550,1,user_192133
TWI20250817060903,TWI20250817060903,Travel,English,Text,Asia,453,0,user_287742
TWI20250817060905,TWI20250817060905,Politics,English,Text,North America,5343,1,user_122727
TWI20250817060910,TWI20250817060910,Fashion,English,Image,North America,297,0,user_496466
TWI20250817060912,TWI20250817060912,Finance,Portuguese,Text,Asia,66,0,user_292949
TWI20250817060915,TWI20250817060915,Health,English,Text,Unknown,496,0,user_14295
TWI20250817060924,TWI20250817060924,Travel,English,Image,Asia,11002,0,user_238878
TWI20250817060927,TWI20250817060927,Education,English,Poll,Oceania,3982,0,user_371060
TWI20250817060930,TWI20250817060930,Travel,Korean,Image,Europe,321,0,user_344011
TWI20250817060933,TWI20250817060933,Finance,English,Poll,North America,1195,0,user_354330
TWI20250817060934,TWI20250817060934,Finance,English,Image,North America,63,0,user_471347
TWI20250817060942,TWI20250817060942,Travel,Hindi,Video,Asia,216,0,user_231949
TWI20250817060945,TWI20250817060945,Finance,English,Text,Asia,4760,0,user_52030
TWI20250817060950,TWI20250817060950,Business,Portuguese,Video,North America,2,0,user_382901
TWI20250817060951,TWI20250817060951,Finance,English,Image,Asia,2442,0,user_193776
TWI20250817060952,TWI20250817060952,Travel,Korean,Image,North America,11425,0,user_286469
TWI20250817060954,TWI20250817060954,Climate,French,Link,North America,644,0,user_395486
TWI20250817060956,TWI20250817060956,Education,German,Image,Europe,5695,0,user_74243
TWI20250817060958,TWI20250817060958,Climate,Spanish,Link,North America,249,0,user_103217
TWI20250817060966,TWI20250817060966,Climate,Spanish,Video,Asia,390,0,user_369891
TWI20250817060974,TWI20250817060974,Finance,English,Image,North America,16,0,user_237661
TWI20250817060975,TWI20250817060975,Food,Spanish,Video,Europe,150,0,user_318837
TWI20250817060981,TWI20250817060981,Business,French,Link,Europe,51,0,user_378935
TWI20250817060982,TWI20250817060982,Entertainment,English,Text,Europe,13,0,user_156610
TWI20250817060983,TWI20250817060983,Education,French,Video,Europe,7316,0,user_276121
TWI20250817060985,TWI20250817060985,Travel,Spanish,Link,North America,190,0,user_381820
TWI20250817060986,TWI20250817060986,Technology,English,Video,South America,139,0,user_488640
TWI20250817060989,TWI20250817060989,Climate,French,Video,North America,34,0,user_252667
TWI20250817060992,TWI20250817060992,Science,Portuguese,Text,Europe,79144,1,user_151736
TWI20250817061001,TWI20250817061001,Sports,Spanish,Text,North America,94,0,user_84299
TWI20250817061005,TWI20250817061005,Gaming,English,Image,Asia,141,0,user_126377
TWI20250817061013,TWI20250817061013,Education,English,Image,North America,1917,0,user_304786
TWI20250817061015,TWI20250817061015,AI/ML,Portuguese,Image,North America,3863,1,user_129177
TWI20250817061016,TWI20250817061016,Education,English,Text,Asia,157,0,user_176109
TWI20250817061019,TWI20250817061019,Education,English,Video,Asia,11751,1,user_477239
TWI20250817061021,TWI20250817061021,Science,Portuguese,Poll,Europe,30143,1,user_153035
TWI20250817061036,TWI20250817061036,Finance,Portuguese,Video,Europe,6613,1,user_390952
TWI20250817061037,TWI20250817061037,Climate,English,Text,North America,9613,0,user_261026
TWI20250817061041,TWI20250817061041,Sports,Portuguese,Text,North America,72522,1,user_303897
TWI20250817061043,TWI20250817061043,Finance,Portuguese,Image,Europe,1488,0,user_430056
TWI20250817061047,TWI20250817061047,Politics,Chinese,Link,Europe,17827,0,user_411852
TWI20250817061050,TWI20250817061050,Fashion,English,Link,North America,1721,0,user_66398
TWI20250817061057,TWI20250817061057,Entertainment,Japanese,Image,North America,217,0,user_398013
TWI20250817061058,TWI20250817061058,Technology,Spanish,Image,Europe,23,0,user_169957
TWI20250817061064,TWI20250817061064,Fashion,French,Image,North America,31,0,user_392917
TWI20250817061069,TWI20250817061069,Food,English,Image,North America,10,0,user_293407
TWI20250817061072,TWI20250817061072,Technology,German,Video,Asia,5521,0,user_149365
TWI20250817061076,TWI20250817061076,Politics,Portuguese,Link,Europe,367,0,user_219867
TWI20250817061080,TWI20250817061080,Technology,English,Image,North America,248,0,user_213716
TWI20250817061087,TWI20250817061087,Education,English,Video,North America,3731,0,user_312839
TWI20250817061089,TWI20250817061089,Sports,English,Text,Europe,270,0,user_123973
TWI20250817061091,TWI20250817061091,Entertainment,English,Text,Oceania,340,0,user_143328
TWI20250817061099,TWI20250817061099,Science,English,Image,Africa,612,0,user_407575
TWI20250817061100,TWI20250817061100,Business,English,Link,Europe,15,0,user_143193
TWI20250817061107,TWI20250817061107,Climate,Portuguese,Video,North America,9032,1,user_233349
TWI20250817061110,TWI20250817061110,Science,English,Video,Oceania,3705,0,user_217003
TWI20250817061112,TWI20250817061112,Sports,French,Link,North America,57,0,user_326783
TWI20250817061113,TWI20250817061113,Food,French,Image,North America,642,0,user_499463
TWI20250817061115,TWI20250817061115,Science,English,Text,Europe,2344,0,user_496660
TWI20250817061116,TWI20250817061116,AI/ML,English,Image,Asia,1455,0,user_333115
TWI20250817061119,TWI20250817061119,Fashion,English,Image,North America,29,0,user_173918
TWI20250817061120,TWI20250817061120,Climate,Chinese,Text,North America,822,0,user_290208
TWI20250817061124,TWI20250817061124,Climate,English,Text,Africa,334,0,user_166063
TWI20250817061127,TWI20250817061127,Sports,English,Link,Asia,215,0,user_178719
TWI20250817061129,TWI20250817061129,Health,English,Link,North America,330,0,user_184060
TWI20250817061132,TWI20250817061132,Fashion,English,Image,North America,15212,1,user_325944
TWI20250817061134,TWI20250817061134,Gaming,Spanish,Image,North America,3465,1,user_82587
TWI20250817061140,TWI20250817061140,Business,Portuguese,Image,Asia,62,0,user_491489
TWI20250817061143,TWI20250817061143,Fashion,English,Text,Asia,107,0,user_95971
TWI20250817061149,TWI20250817061149,Entertainment,English,Text,Asia,16,0,user_499083
TWI20250817061150,TWI20250817061150,Science,Spanish,Image,Europe,3,0,user_412452
TWI20250817061159,TWI20250817061159,Sports,Portuguese,Link,North America,9767,1,user_120103
TWI20250817061163,TWI20250817061163,Science,Japanese,Image,Unknown,3687,0,user_430397
TWI20250817061167,TWI20250817061167,Sports,Japanese,Poll,Europe,70,0,user_67330
TWI20250817061168,TWI20250817061168,Education,Chinese,Image,Europe,186,0,user_166824
TWI20250817061173,TWI20250817061173,Travel,English,Text,Asia,2002,0,user_320068
TWI20250817061176,TWI20250817061176,Climate,German,Text,South America,617,1,user_339134
TWI20250817061185,TWI20250817061185,Technology,English,Image,Asia,6517,1,user_449832
TWI20250817061186,TWI20250817061186,Entertainment,English,Text,Asia,92,0,user_240913
TWI20250817061187,TWI20250817061187,Science,English,Text,Oceania,22,0,user_356668
TWI20250817061197,TWI20250817061197,Gaming,Spanish,Text,Europe,298,0,user_491821
TWI20250817061199,TWI20250817061199,Business,English,Text,Asia,5708,1,user_41651
TWI20250817061202,TWI20250817061202,Climate,Portuguese,Image,North America,26,0,user_99312
TWI20250817061204,TWI20250817061204,Gaming,Spanish,Text,Africa,1282,1,user_496724
TWI20250817061208,TWI20250817061208,Sports,Japanese,Video,North America,746,0,user_163553
TWI20250817061209,TWI20250817061209,AI/ML,French,Link,North America,4,0,user_148211
TWI20250817061211,TWI20250817061211,Technology,English,Poll,Unknown,443,1,user_30069
TWI20250817061212,TWI20250817061212,Finance,English,Text,North America,1045,0,user_409348
TWI20250817061213,TWI20250817061213,Entertainment,Spanish,Image,Asia,2245,0,user_63448
TWI20250817061220,TWI20250817061220,Education,Spanish,Image,Asia,12,0,user_40774
TWI20250817061224,TWI20250817061224,Health,English,Video,North America,146,0,user_171812
TWI20250817061225,TWI20250817061225,Entertainment,Portuguese,Text,Asia,6,0,user_2059
TWI20250817061227,TWI20250817061227,Travel,French,Text,Asia,2621,0,user_313510
TWI20250817061230,TWI20250817061230,Food,Japanese,Text,North America,2350,1,user_24814
TWI20250817061240,TWI20250817061240,Food,English,Poll,North America,164,0,user_27338
TWI20250817061244,TWI20250817061244,AI/ML,French,Link,North America,4019,1,user_328750
TWI20250817061246,TWI20250817061246,Health,French,Text,North America,1129,0,user_47146
TWI20250817061247,TWI20250817061247,Sports,Japanese,Image,Africa,769,1,user_91025
TWI20250817061252,TWI20250817061252,Food,German,Text,North America,91,0,user_259959
TWI20250817061253,TWI20250817061253,Education,Spanish,Link,Europe,1926,0,user_76618
TWI20250817061254,TWI20250817061254,Gaming,English,Video,North America,10,0,user_349405
TWI20250817061257,TWI20250817061257,Technology,Portuguese,Text,Asia,188,0,user_234960
TWI20250817061264,TWI20250817061264,Gaming,English,Text,South America,5296,1,user_454385
TWI20250817061265,TWI20250817061265,Education,Portuguese,Video,Europe,2697,0,user_214360
TWI20250817061266,TWI20250817061266,Business,Portuguese,Image,North America,21269,0,user_285270
TWI20250817061267,TWI20250817061267,Fashion,Korean,Text,North America,9471,1,user_481753
TWI20250817061268,TWI20250817061268,Entertainment,English,Image,Europe,6,0,user_178495
TWI20250817061272,TWI20250817061272,Health,English,Image,North America,17312,1,user_402743
TWI20250817061275,TWI20250817061275,Education,Portuguese,Video,Europe,643,0,user_57664
TWI20250817061277,TWI20250817061277,Science,English,Text,North America,152,0,user_294410
TWI20250817061289,TWI20250817061289,Finance,English,Text,Europe,1443,1,user_3775
TWI20250817061291,TWI20250817061291,Entertainment,English,Text,Asia,14,0,user_138998
TWI20250817061300,TWI20250817061300,Science,Spanish,Image,Asia,776,0,user_166682
TWI20250817061311,TWI20250817061311,Sports,English,Text,North America,80,0,user_188403
TWI20250817061313,TWI20250817061313,Fashion,Spanish,Image,North America,12006,0,user_434967
TWI20250817061316,TWI20250817061316,Technology,English,Image,North America,2100,0,user_16961
TWI20250817061317,TWI20250817061317,Entertainment,French,Text,Europe,989,0,user_82864
TWI20250817061318,TWI20250817061318,Education,English,Link,North America,78,0,user_31500
TWI20250817061319,TWI20250817061319,Climate,Portuguese,Text,Asia,5105,1,user_486324
TWI20250817061324,TWI20250817061324,Finance,English,Video,North America,11,0,user_299129
TWI20250817061327,TWI20250817061327,AI/ML,German,Link,Europe,393,0,user_263995
TWI20250817061329,TWI20250817061329,Business,English,Text,Europe,488,0,user_404746
TWI20250817061333,TWI20250817061333,Entertainment,English,Image,South America,485,0,user_324102
TWI20250817061334,TWI20250817061334,Education,Spanish,Video,North America,29553,1,user_344259
TWI20250817061339,TWI20250817061339,Technology,English,Image,Europe,1140,0,user_220117
TWI20250817061341,TWI20250817061341,Sports,English,Text,Asia,256,0,user_359846
TWI20250817061349,TWI20250817061349,Gaming,English,Image,Asia,1580,0,user_160369
TWI20250817061352,TWI20250817061352,Gaming,Portuguese,Text,South America,16596,1,user_251952
TWI20250817061358,TWI20250817061358,Health,Spanish,Image,North America,29,0,user_304392
TWI20250817061362,TWI20250817061362,Technology,English,Text,North America,660,0,user_208947
TWI20250817061364,TWI20250817061364,Finance,English,Text,Unknown,8351,0,user_50291
TWI20250817061377,TWI20250817061377,Fashion,Portuguese,Text,North America,272,0,user_103097
TWI20250817061385,TWI20250817061385,Finance,English,Image,Unknown,6,0,user_494629
TWI20250817061387,TWI20250817061387,Politics,English,Video,Asia,774,0,user_20075
TWI20250817061388,TWI20250817061388,Science,English,Text,Europe,705,0,user_425733
TWI20250817061390,TWI20250817061390,Food,Spanish,Text,Europe,384,0,user_450658
TWI20250817061392,TWI20250817061392,Climate,Hindi,Text,Europe,310,1,user_273280
TWI20250817061399,TWI20250817061399,Food,Spanish,Image,North America,1510,0,user_392384
TWI20250817061402,TWI20250817061402,Education,English,Text,Europe,526,1,user_355730
TWI20250818061405,TWI20250818061405,Entertainment,English,Image,North America,120,0,user_297276
TWI20250818061409,TWI20250818061409,Gaming,Hindi,Link,Asia,1297,0,user_306962
TWI20250818061410,TWI20250818061410,Politics,Korean,Image,North America,1432,0,user_82024
TWI20250818061412,TWI20250818061412,Fashion,Spanish,Poll,Asia,2,0,user_333040
TWI20250818061413,TWI20250818061413,Food,English,Video,South America,392,0,user_486494
TWI20250818061416,TWI20250818061416,AI/ML,Japanese,Text,North America,48,0,user_187542
TWI20250818061422,TWI20250818061422,Science,English,Image,Asia,1027,0,user_385388
TWI20250818061423,TWI20250818061423,Climate,English,Video,North America,31,0,user_394940
TWI20250818061437,TWI20250818061437,Climate,English,Image,Asia,26,0,user_251484
TWI20250818061441,TWI20250818061441,Gaming,English,Text,Oceania,2,0,user_19474
TWI20250818061442,TWI20250818061442,Sports,Spanish,Link,Asia,682,0,user_144494
TWI20250818061443,TWI20250818061443,Fashion,English,Image,North America,1309,0,user_286963
TWI20250818061447,TWI20250818061447,Health,English,Video,Europe,50,0,user_169527
TWI20250818061454,TWI20250818061454,AI/ML,French,Image,North America,168823,1,user_329388
TWI20250818061456,TWI20250818061456,Science,English,Image,South America,348,0,user_355798
TWI20250818061458,TWI20250818061458,Gaming,English,Image,Asia,0,0,user_298031
TWI20250818061462,TWI20250818061462,Finance,Portuguese,Text,Asia,289,0,user_380919
TWI20250818061463,TWI20250818061463,Health,English,Text,Europe,535,0,user_228542
TWI20250818061465,TWI20250818061465,Health,German,Text,Asia,1,0,user_318730
TWI20250818061474,TWI20250818061474,Travel,Spanish,Video,Asia,10,0,user_494235
TWI20250818061491,TWI20250818061491,Entertainment,Spanish,Link,Unknown,100,0,user_197910
TWI20250818061494,TWI20250818061494,Sports,English,Image,Africa,9731,1,user_349258
TWI20250818061495,TWI20250818061495,Technology,Arabic,Text,Asia,1,0,user_370183
TWI20250818061496,TWI20250818061496,Food,Japanese,Image,Europe,144,0,user_42618
TWI20250818061503,TWI20250818061503,Sports,Korean,Link,South America,389,0,user_47614
TWI20250818061505,TWI20250818061505,Business,English,Image,North America,60,0,user_482616
TWI20250818061510,TWI20250818061510,Fashion,Spanish,Image,Europe,1087,0,user_67410
TWI20250818061512,TWI20250818061512,Sports,English,Video,North America,4151,1,user_243520
TWI20250818061517,TWI20250818061517,Travel,Korean,Link,Asia,1654,0,user_12965
TWI20250818061518,TWI20250818061518,Health,English,Text,Asia,126,0,user_295080
TWI20250818061525,TWI20250818061525,Climate,Portuguese,Text,Europe,11,0,user_394223
TWI20250818061528,TWI20250818061528,Sports,Japanese,Image,North America,11565,1,user_102202
TWI20250818061530,TWI20250818061530,Business,Spanish,Image,Asia,84142,1,user_196191
TWI20250818061532,TWI20250818061532,AI/ML,English,Image,Asia,235,0,user_287459
TWI20250818061536,TWI20250818061536,Entertainment,English,Image,Europe,86,0,user_416002
TWI20250818061541,TWI20250818061541,Entertainment,Japanese,Video,Asia,932,0,user_268585
TWI20250818061542,TWI20250818061542,Business,English,Text,Asia,1424,0,user_356174
TWI20250818061544,TWI20250818061544,Food,English,Video,North America,2926,1,user_432508
TWI20250818061546,TWI20250818061546,Travel,French,Image,Europe,48,0,user_357433
TWI20250818061548,TWI20250818061548,Science,English,Text,Europe,439,0,user_483225
TWI20250818061550,TWI20250818061550,AI/ML,French,Text,North America,24013,1,user_236527
TWI20250818061553,TWI20250818061553,Food,Arabic,Text,Europe,198,0,user_168298
TWI20250818061557,TWI20250818061557,Business,German,Text,North America,6717,1,user_300499
TWI20250818061563,TWI20250818061563,Travel,English,Text,North America,82,0,user_460848
TWI20250818061566,TWI20250818061566,Climate,English,Link,Europe,2969,1,user_442285
TWI20250818061567,TWI20250818061567,Business,English,Image,Oceania,951,1,user_478659
TWI20250818061573,TWI20250818061573,Politics,French,Image,Europe,9799,1,user_233358
TWI20250818061574,TWI20250818061574,Gaming,Portuguese,Text,North America,3217,0,user_259482
TWI20250818061575,TWI20250818061575,Politics,English,Video,North America,741,0,user_223596
TWI20250818061578,TWI20250818061578,Climate,Portuguese,Link,North America,29853,1,user_246421
TWI20250818061587,TWI20250818061587,Education,English,Video,Europe,473,0,user_295929
TWI20250818061588,TWI20250818061588,AI/ML,English,Video,North America,223,0,user_14662
TWI20250818061596,TWI20250818061596,AI/ML,Portuguese,Text,North America,891,0,user_265302
TWI20250818061598,TWI20250818061598,Climate,Portuguese,Text,North America,240,0,user_148907
TWI20250818061605,TWI20250818061605,Food,Chinese,Image,North America,4752,0,user_12904
TWI20250818061610,TWI20250818061610,Business,Hindi,Poll,Europe,9755,0,user_179470
TWI20250818061611,TWI20250818061611,Science,Japanese,Image,Europe,306,0,user_454730
TWI20250818061613,TWI20250818061613,Fashion,Portuguese,Video,North America,129,0,user_389941
TWI20250818061614,TWI20250818061614,Business,English,Video,Asia,298,0,user_324304
TWI20250818061616,TWI20250818061616,Entertainment,English,Text,Unknown,15023,0,user_357628
TWI20250818061617,TWI20250818061617,Food,English,Link,Asia,33,0,user_274748
TWI20250818061619,TWI20250818061619,Technology,Korean,Text,North America,143,0,user_88836
TWI20250818061621,TWI20250818061621,Science,Chinese,Video,North America,1005,0,user_118337
TWI20250818061623,TWI20250818061623,Fashion,Hindi,Image,North America,174,0,user_140808
TWI20250818061624,TWI20250818061624,Politics,English,Image,North America,2520,1,user_26167
TWI20250818061626,TWI20250818061626,Travel,French,Text,Europe,361,0,user_448764
TWI20250818061628,TWI20250818061628,Finance,English,Text,North America,4,0,user_368745
TWI20250818061632,TWI20250818061632,Education,Portuguese,Text,North America,36,0,user_320231
TWI20250818061635,TWI20250818061635,Food,Spanish,Text,Asia,2,0,user_207755
TWI20250818061636,TWI20250818061636,AI/ML,Korean,Image,Europe,52,0,user_294907
TWI20250818061641,TWI20250818061641,Entertainment,Portuguese,Image,Asia,2924,0,user_105169
TWI20250818061651,TWI20250818061651,Entertainment,English,Image,North America,212464,1,user_4427
TWI20250818061654,TWI20250818061654,Entertainment,Spanish,Text,Asia,6303,0,user_445281
TWI20250818061661,TWI20250818061661,Education,Portuguese,Text,North America,111658,1,user_213870
TWI20250818061662,TWI20250818061662,Business,English,Image,Asia,237,0,user_442451
TWI20250818061663,TWI20250818061663,Science,Arabic,Video,North America,35942,1,user_322923
TWI20250818061666,TWI20250818061666,Politics,Portuguese,Text,Asia,185,0,user_41420
TWI20250818061667,TWI20250818061667,Sports,Japanese,Image,North America,8,0,user_262142
TWI20250818061669,TWI20250818061669,Business,English,Link,Europe,1416,1,user_8006
TWI20250818061672,TWI20250818061672,Politics,English,Video,Asia,67,0,user_293297
TWI20250818061674,TWI20250818061674,Climate,English,Text,Europe,171,0,user_432256
TWI20250818061691,TWI20250818061691,Gaming,English,Text,North America,70456,1,user_234339
TWI20250818061692,TWI20250818061692,AI/ML,Spanish,Image,Asia,17,0,user_432048
TWI20250818061693,TWI20250818061693,Travel,English,Link,North America,269,0,user_415561
TWI20250818061695,TWI20250818061695,Politics,Japanese,Text,Asia,780,1,user_475112
TWI20250818061696,TWI20250818061696,Fashion,English,Video,Europe,23,0,user_107992
TWI20250818061697,TWI20250818061697,Climate,English,Text,Asia,300,0,user_425025
TWI20250818061701,TWI20250818061701,Health,English,Video,Asia,245,0,user_394889
TWI20250818061704,TWI20250818061704,Sports,English,Video,North America,32,0,user_193478
TWI20250818061707,TWI20250818061707,Science,English,Text,Asia,3746,0,user_401191
TWI20250818061709,TWI20250818061709,Education,English,Text,Europe,311,0,user_371740
TWI20250818061711,TWI20250818061711,Entertainment,English,Text,North America,6847,1,user_115849
TWI20250818061718,TWI20250818061718,Health,English,Link,North America,384,0,user_214357
TWI20250818061719,TWI20250818061719,Science,Korean,Image,North America,55,0,user_93678
TWI20250819061720,TWI20250819061720,Science,Spanish,Text,Europe,455,0,user_220104
TWI20250819061722,TWI20250819061722,Food,German,Poll,North America,4174,1,user_320671
TWI20250819061725,TWI20250819061725,AI/ML,English,Text,Oceania,19,0,user_226035
TWI20250819061731,TWI20250819061731,Gaming,English,Video,Europe,228,0,user_362738
TWI20250819061733,TWI20250819061733,Food,Portuguese,Text,Asia,3147,0,user_206530
TWI20250819061744,TWI20250819061744,Science,English,Text,Europe,413,0,user_285049
TWI20250819061753,TWI20250819061753,AI/ML,English,Text,Europe,412,1,user_142641
TWI20250819061759,TWI20250819061759,Science,English,Image,North America,89,0,user_51249
TWI20250819061761,TWI20250819061761,Climate,English,Link,Asia,203,0,user_158045
TWI20250819061763,TWI20250819061763,Business,English,Text,Europe,3496,0,user_464207
TWI20250819061764,TWI20250819061764,Climate,Portuguese,Image,North America,244,0,user_34003
TWI20250819061765,TWI20250819061765,Health,English,Text,North America,754,1,user_267514
TWI20250819061766,TWI20250819061766,Science,English,Text,North America,120,0,user_291151
TWI20250819061767,TWI20250819061767,Business,English,Text,North America,262,0,user_347501
TWI20250819061770,TWI20250819061770,Sports,English,Text,Europe,1205,0,user_75630
TWI20250819061773,TWI20250819061773,Sports,English,Text,Europe,2590,0,user_219586
TWI20250819061774,TWI20250819061774,Business,English,Image,North America,303,0,user_126484
TWI20250819061775,TWI20250819061775,Science,English,Text,Europe,36254,1,user_57392
TWI20250819061776,TWI20250819061776,Technology,English,Image,Asia,1525,0,user_186088
TWI20250819061777,TWI20250819061777,Finance,English,Image,North America,232,0,user_59054
TWI20250819061781,TWI20250819061781,Travel,Arabic,Video,Europe,3832894,1,user_149126
TWI20250819061793,TWI20250819061793,Health,English,Link,Africa,562,0,user_330978
TWI20250819061795,TWI20250819061795,Sports,English,Link,Asia,665,0,user_35819
TWI20250819061796,TWI20250819061796,Gaming,Spanish,Text,North America,938,0,user_158659
TWI20250819061802,TWI20250819061802,Climate,German,Image,Oceania,3,0,user_158550
TWI20250819061807,TWI20250819061807,Science,Spanish,Image,North America,21,0,user_384744
TWI20250819061810,TWI20250819061810,AI/ML,English,Link,Asia,56388,1,user_232169
TWI20250819061819,TWI20250819061819,Politics,Japanese,Image,North America,53,0,user_36981
TWI20250819061820,TWI20250819061820,Business,Chinese,Image,Asia,388,0,user_193359
TWI20250819061825,TWI20250819061825,Travel,English,Video,Oceania,37,0,user_302370
TWI20250819061826,TWI20250819061826,Finance,English,Text,North America,1713,0,user_106506
TWI20250819061828,TWI20250819061828,AI/ML,English,Video,North America,337,0,user_22061
TWI20250819061832,TWI20250819061832,Climate,English,Image,Africa,3551,1,user_266552
TWI20250819061835,TWI20250819061835,Climate,English,Text,North America,68,0,user_419833
TWI20250819061836,TWI20250819061836,Education,English,Text,Oceania,271,0,user_478661
TWI20250819061839,TWI20250819061839,Finance,English,Image,Europe,608,0,user_27466
TWI20250819061849,TWI20250819061849,Business,English,Text,Europe,198,0,user_94170
TWI20250819061851,TWI20250819061851,Food,Portuguese,Image,Asia,5433,1,user_413785
TWI20250819061853,TWI20250819061853,Health,English,Poll,Asia,14,0,user_420535
TWI20250819061857,TWI20250819061857,Climate,English,Image,North America,4,0,user_171600
TWI20250819061858,TWI20250819061858,Travel,French,Text,Asia,2339,0,user_97646
TWI20250820061861,TWI20250820061861,Technology,English,Image,Unknown,1790,0,user_439208
TWI20250820061866,TWI20250820061866,Health,English,Text,Asia,56,0,user_153998
TWI20250820061868,TWI20250820061868,Sports,Hindi,Image,Unknown,2,0,user_340547
TWI20250820061869,TWI20250820061869,Fashion,English,Text,North America,2085,0,user_247034
TWI20250820061873,TWI20250820061873,Finance,English,Image,Asia,329,1,user_378537
TWI20250820061882,TWI20250820061882,Technology,Portuguese,Video,Asia,93,0,user_371878
TWI20250820061886,TWI20250820061886,Education,German,Video,Asia,1105,0,user_148000
TWI20250820061890,TWI20250820061890,Gaming,English,Video,Asia,2332,0,user_469616
TWI20250820061891,TWI20250820061891,Sports,English,Text,Europe,406,0,user_160579
TWI20250820061893,TWI20250820061893,Finance,English,Image,North America,504,0,user_398667
TWI20250820061894,TWI20250820061894,Sports,English,Text,Asia,344,0,user_460187
TWI20250820061899,TWI20250820061899,Technology,Hindi,Video,North America,351,0,user_487178
TWI20250820061900,TWI20250820061900,Finance,English,Image,Europe,27,0,user_1387
TWI20250820061904,TWI20250820061904,Science,Spanish,Image,Europe,31,0,user_5012
TWI20250820061906,TWI20250820061906,Business,English,Text,North America,0,0,user_89665
TWI20250820061907,TWI20250820061907,Science,English,Video,North America,90,0,user_48695
TWI20250820061908,TWI20250820061908,Entertainment,English,Link,Unknown,420,1,user_68470
TWI20250820061909,TWI20250820061909,Technology,English,Image,Europe,231,0,user_450445
TWI20250820061912,TWI20250820061912,Finance,English,Link,North America,2,0,user_354177
TWI20250820061916,TWI20250820061916,Food,English,Text,Europe,603,0,user_446756
TWI20250820061919,TWI20250820061919,Finance,German,Text,Asia,10,0,user_453915
TWI20250820061922,TWI20250820061922,Technology,English,Image,South America,25,0,user_318125
TWI20250820061924,TWI20250820061924,Business,English,Video,Oceania,110,0,user_477107
TWI20250820061926,TWI20250820061926,Education,German,Image,Unknown,1660,0,user_111012
TWI20250820061927,TWI20250820061927,Climate,English,Link,North America,1176,0,user_29478
TWI20250820061929,TWI20250820061929,Politics,German,Image,Europe,12781,1,user_19175
TWI20250820061934,TWI20250820061934,Politics,Chinese,Text,Asia,92,1,user_137838
TWI20250820061936,TWI20250820061936,Business,Spanish,Text,Europe,62,0,user_337139
TWI20250820061937,TWI20250820061937,Business,English,Image,North America,107,0,user_69108
TWI20250820061938,TWI20250820061938,Politics,English,Link,North America,12,0,user_305311
TWI20250820061941,TWI20250820061941,Finance,English,Text,Europe,585,0,user_267859
