Id,topic,language,media_type,location,followers,popularity,user_id,pageranks,Authority,Hub,Degree,Weighted Degree,modularity_class
FAC20250917076969,Fashion,Portuguese,Text,North America,764,1,user_13949,0.000113,0.005653,0.005653,244,758,9
FAC20250917076996,AI/ML,English,Video,Europe,693,0,user_462927,0.00017,0.016348,0.016348,425,1360,12
FAC20250917077076,Entertainment,Spanish,Text,Europe,3086,0,user_451787,0.000124,0.012499,0.012499,292,917,6
FAC20250918077078,Climate,English,Link,Africa,11125,0,user_382447,0.000136,0.00755,0.00755,307,963,0
FAC20250919077097,Technology,English,Video,Asia,1455,0,user_401027,0.000172,0.019646,0.019646,440,1420,1
FAC20250919077099,Fashion,English,Video,Europe,25,0,user_328870,0.000142,0.009587,0.009587,333,1051,9
FAC20250919077102,Business,French,Image,North America,226,0,user_309602,0.000097,0.004854,0.004854,203,632,11
FAC20250919077110,Climate,English,Text,North America,81132,0,user_252249,0.000151,0.00839,0.00839,354,1159,0
FAC20250919077148,Science,Portuguese,Text,North America,131,0,user_487738,0.000103,0.003628,0.003628,209,649,14
FAC20250919077159,Entertainment,French,Text,North America,191,0,user_101610,0.000104,0.01121,0.01121,239,736,6
FAC20250919077175,Climate,English,Text,Asia,1181,0,user_250397,0.000184,0.012591,0.012591,449,1480,0
FAC20250919077176,Food,English,Image,North America,147,0,user_356617,0.000176,0.012077,0.012077,431,1409,3
FAC20250919077182,Entertainment,English,Image,North America,251,0,user_208422,0.000186,0.024203,0.024203,486,1565,6
FAC20250919077220,Health,English,Text,North America,283,0,user_175371,0.000193,0.021151,0.021151,502,1640,7
FAC20250919077224,Climate,Spanish,Text,North America,1185,0,user_107726,0.000122,0.00515,0.00515,260,825,0
FAC20250919077252,Health,English,Image,Unknown,19,0,user_4271,0.000161,0.016555,0.016555,405,1302,7
FAC20250919077257,Science,English,Image,North America,476,0,user_433362,0.000172,0.009593,0.009593,405,1312,14
FAC20250919077262,Health,English,Image,Asia,96987,1,user_492070,0.000159,0.016384,0.016384,399,1279,7
FAC20250919077277,Food,English,Text,Europe,35,0,user_137291,0.00016,0.01018,0.01018,384,1252,3
FAC20250919077280,Travel,English,Text,Europe,391,0,user_249945,0.000189,0.018674,0.018674,486,1595,8
FAC20250919077292,Food,English,Image,Oceania,7792,0,user_391481,0.000163,0.010528,0.010528,394,1280,3
FAC20250919077311,Politics,English,Video,Asia,4,0,user_463823,0.000134,0.008686,0.008686,313,1006,4
FAC20250919077328,Climate,English,Image,Asia,1364,0,user_468223,0.000177,0.011545,0.011545,424,1363,0
FAC20250919077384,Climate,Japanese,Image,North America,7079,1,user_288654,0.000085,0.002805,0.002805,162,505,0
FAC20250919077393,Food,Arabic,Poll,Europe,1848,0,user_31308,0.000049,0.001132,0.001132,68,209,3
FAC20250919077428,Travel,English,Video,North America,1721,1,user_346699,0.000164,0.014003,0.014003,403,1288,8
FAC20250919077469,Business,French,Image,Africa,115,0,user_491824,0.000094,0.004793,0.004793,197,614,11
FAC20250919077487,Technology,French,Video,North America,715,0,user_53035,0.000089,0.006238,0.006238,186,584,1
FAC20250919077497,Fashion,Japanese,Link,Unknown,108863,1,user_61294,0.000047,0.00086,0.00086,62,188,9
FAC20250919077520,Business,English,Image,North America,5170,1,user_214063,0.000169,0.012939,0.012939,417,1357,11
FAC20250919077543,Climate,Arabic,Text,Asia,102,0,user_97461,0.0001,0.004445,0.004445,208,642,0
FAC20250919077549,Technology,English,Video,North America,2287,0,user_169260,0.000171,0.019299,0.019299,435,1399,1
FAC20250919077567,Science,Portuguese,Image,Asia,6650,0,user_307445,0.000095,0.002731,0.002731,184,572,14
FAC20250919077583,Politics,English,Text,North America,662,0,user_363160,0.000182,0.014034,0.014034,452,1479,4
FAC20250919077590,Science,Portuguese,Text,Asia,9890,0,user_252405,0.000104,0.00354,0.00354,210,649,14
FAC20250919077593,Education,Japanese,Text,North America,57853,1,user_69771,0.000086,0.005863,0.005863,181,553,2
FAC20250919077614,Fashion,Portuguese,Link,Asia,468,0,user_166533,0.000073,0.002099,0.002099,126,393,9
FAC20250919077627,Finance,English,Video,Asia,17179,0,user_53168,0.000138,0.009018,0.009018,322,1027,10
FAC20250919077638,Politics,English,Video,Africa,194,0,user_245273,0.000156,0.010568,0.010568,373,1203,4
FAC20250919077671,AI/ML,English,Image,North America,536,0,user_200972,0.000176,0.017031,0.017031,445,1464,12
FAC20250919077689,Technology,English,Video,Asia,50,0,user_333266,0.000154,0.017841,0.017841,387,1249,1
FAC20250919077716,Technology,English,Text,Asia,1303,0,user_459922,0.000191,0.022479,0.022479,498,1616,1
FAC20250919077718,Education,English,Image,North America,5890,0,user_40160,0.000173,0.016053,0.016053,435,1411,2
FAC20250919077724,Science,English,Video,Asia,62,0,user_118225,0.000152,0.007623,0.007623,347,1113,14
FAC20250919077731,Health,English,Text,North America,9136,0,user_328692,0.000172,0.018349,0.018349,440,1450,7
FAC20250919077738,Finance,English,Video,South America,291,0,user_244828,0.000161,0.011115,0.011115,385,1232,10
FAC20250919077772,Finance,English,Text,North America,1222,0,user_488374,0.000181,0.013781,0.013781,447,1461,10
FAC20250919077785,Entertainment,English,Text,North America,267,0,user_415780,0.000189,0.025791,0.025791,502,1644,6
FAC20250919077818,Technology,Portuguese,Image,Asia,127,0,user_47659,0.000103,0.00807,0.00807,228,709,1
FAC20250919077822,AI/ML,English,Video,Europe,552,1,user_463178,0.000172,0.016396,0.016396,429,1371,12
FAC20250919077839,Science,Spanish,Text,South America,712,0,user_196879,0.000122,0.004157,0.004157,255,796,14
FAC20250919077949,Technology,English,Video,North America,1749,0,user_241993,0.000172,0.019392,0.019392,438,1408,1
FAC20250919077957,Education,Arabic,Text,Oceania,293,0,user_477736,0.000094,0.006495,0.006495,203,637,2
FAC20250919077983,Food,English,Image,Europe,9584,1,user_341145,0.000162,0.010389,0.010389,391,1277,3
FAC20250919077997,Food,Spanish,Video,North America,38,0,user_99286,0.000082,0.002295,0.002295,151,463,3
FAC20250919078008,Sports,Korean,Image,North America,1061,0,user_158793,0.000091,0.003158,0.003158,178,545,5
FAC20250919078014,Politics,English,Image,Europe,1401,0,user_201017,0.000181,0.013113,0.013113,444,1436,4
FAC20250919078046,Technology,Spanish,Link,Africa,1344,1,user_351346,0.000078,0.004428,0.004428,151,475,1
FAC20250919078048,Politics,English,Video,North America,288,0,user_480805,0.00016,0.011136,0.011136,385,1249,4
FAC20250919078057,Food,English,Poll,North America,1502,0,user_275307,0.000132,0.008446,0.008446,304,947,3
FAC20250920078082,AI/ML,English,Image,North America,518,0,user_483233,0.000175,0.016912,0.016912,442,1459,12
FAC20250920078107,Travel,English,Image,Europe,27,0,user_227076,0.000155,0.01347,0.01347,381,1240,8
FAC20250920078170,Entertainment,English,Link,Africa,218,0,user_377892,0.000144,0.020036,0.020037,366,1144,6
FAC20250920078173,Health,English,Link,North America,1480,0,user_10225,0.000142,0.015386,0.015385,351,1107,7
FAC20250920078207,AI/ML,Japanese,Text,Asia,8,0,user_452976,0.000087,0.0058,0.0058,179,546,12
FAC20250920078213,Technology,Chinese,Image,Europe,232,0,user_342038,0.000095,0.007975,0.007975,208,640,1
FAC20250920078254,Technology,English,Image,North America,527,0,user_469887,0.000181,0.020745,0.020745,466,1526,1
FAC20250921078287,Sports,English,Text,Asia,4,0,user_107167,0.000144,0.007632,0.007632,334,1089,5
FAC20250921078297,Technology,English,Video,Asia,4061,0,user_204345,0.00016,0.018601,0.018601,407,1324,1
FAC20250921078305,Education,English,Text,Europe,2777,0,user_319258,0.000186,0.017984,0.017984,473,1537,2
FAC20250921078309,Technology,Japanese,Text,North America,210,0,user_226228,0.000097,0.00819,0.00819,213,656,1
FAC20250921078317,Politics,English,Text,North America,1382,0,user_276970,0.000181,0.013802,0.013802,449,1475,4
FAC20250921078327,Health,English,Image,Asia,5,0,user_489398,0.000158,0.016186,0.016186,394,1262,7
FAC20250921078373,Business,Hindi,Image,North America,13,0,user_8655,0.000083,0.004173,0.004172,167,506,11
FAC20250921078402,Health,Spanish,Text,Asia,63,0,user_410555,0.000108,0.008535,0.008535,243,761,7
FAC20250921078415,Gaming,English,Image,Europe,0,0,user_141159,0.000144,0.009181,0.009181,339,1099,13
FAC20250921078434,Gaming,English,Text,Europe,8485,0,user_62840,0.000164,0.011716,0.011716,401,1328,13
FAC20250921078440,Fashion,English,Image,Africa,565,1,user_179784,0.000168,0.012233,0.012233,411,1356,9
FAC20250922078471,Politics,English,Image,Europe,46,0,user_278332,0.000165,0.010661,0.010661,394,1267,4
FAC20250922078489,Education,French,Text,Europe,2680,1,user_351307,0.000106,0.006957,0.006957,230,714,2
FAC20250922078515,Entertainment,Japanese,Image,North America,31935,1,user_383596,0.00009,0.00792,0.00792,194,597,6
FAC20250922078553,Technology,Spanish,Image,North America,236,0,user_58776,0.00012,0.009161,0.009161,272,851,1
FAC20250922078583,Travel,Hindi,Video,Asia,32041,0,user_848,0.000069,0.002821,0.002821,123,373,8
FAC20250922078665,Travel,Korean,Text,Europe,1024,1,user_179659,0.000103,0.006795,0.006795,224,688,8
FAC20250922078703,Health,English,Video,Europe,214,0,user_14452,0.000159,0.016791,0.016791,399,1289,7
FAC20250922078787,Food,English,Video,Asia,24,0,user_133992,0.000137,0.00856,0.00856,319,1004,3
FAC20250922078806,Fashion,English,Text,North America,12716,0,user_183147,0.000162,0.011416,0.011416,394,1288,9
FAC20250922078808,Food,English,Text,North America,26698,1,user_96553,0.000158,0.009984,0.009984,379,1240,3
FAC20250922078828,Science,English,Video,Asia,757,0,user_335031,0.000167,0.008991,0.008991,389,1250,14
FAC20250922078866,Travel,English,Link,North America,575,0,user_97864,0.000146,0.012701,0.012701,353,1117,8
FAC20250922078883,Science,English,Text,Asia,2467,1,user_14622,0.000181,0.011168,0.011168,435,1415,14
FAC20250922078901,Finance,Japanese,Text,North America,439,0,user_224430,0.000098,0.004926,0.004926,206,645,10
FAC20250922078910,Health,Spanish,Image,Asia,168,0,user_220981,0.000113,0.007606,0.007606,251,791,7
FAC20250922078932,Politics,English,Video,North America,5151,0,user_361868,0.000153,0.010372,0.010372,365,1181,4
FAC20250922078955,Entertainment,French,Poll,Europe,3399,1,user_28642,0.000053,0.003063,0.003063,86,262,6
FAC20250922078959,Entertainment,English,Text,Asia,213,0,user_280050,0.000186,0.025047,0.025048,490,1607,6
FAC20250922078992,Finance,English,Text,Asia,1569,0,user_30170,0.00018,0.01357,0.01357,444,1453,10
FAC20250922079075,Health,Japanese,Text,Europe,257,0,user_246181,0.000108,0.008764,0.008764,242,747,7
FAC20250922079083,Politics,English,Text,Europe,144,0,user_28364,0.000174,0.012847,0.012847,429,1399,4
FAC20250922079088,Business,Japanese,Image,North America,2467,1,user_137328,0.000096,0.005009,0.005009,201,618,11
FAC20250922079118,Finance,English,Video,Europe,3247,1,user_406660,0.000156,0.010795,0.010795,373,1187,10
FAC20250922079137,Technology,English,Image,Asia,223,0,user_463678,0.000186,0.021434,0.021434,481,1558,1
FAC20250922079170,Entertainment,English,Image,Asia,158,0,user_433692,0.000187,0.023994,0.023995,488,1562,6
FAC20250922079176,Health,Spanish,Link,Europe,36,0,user_63201,0.000068,0.003186,0.003186,123,376,7
FAC20250922079224,AI/ML,Portuguese,Image,North America,150,0,user_275541,0.000108,0.007255,0.007255,235,727,12
FAC20250922079238,AI/ML,Portuguese,Text,Asia,20,0,user_63024,0.000092,0.005977,0.005977,191,582,12
FAC20250922079239,Technology,English,Text,Africa,13196,0,user_417896,0.000164,0.019302,0.019302,421,1368,1
FAC20250922079240,Entertainment,English,Image,Asia,123,0,user_344405,0.000185,0.023839,0.02384,483,1552,6
FAC20250922079254,Fashion,English,Video,Africa,289,0,user_466002,0.00016,0.011566,0.011566,386,1229,9
FAC20250922079272,Entertainment,English,Video,Europe,60,0,user_6981,0.000157,0.020655,0.020656,399,1274,6
FAC20250922079273,Business,English,Image,North America,73,0,user_386705,0.000162,0.012349,0.012349,398,1298,11
FAC20250922079315,Finance,English,Link,North America,235,0,user_176158,0.000141,0.009548,0.009548,331,1048,10
FAC20250922079336,Finance,English,Video,South America,1265,1,user_196575,0.000161,0.011059,0.011059,385,1234,10
FAC20250922079342,Climate,English,Video,Asia,20,0,user_350581,0.000146,0.007844,0.007844,332,1049,0
FAC20250922079357,Food,English,Link,Europe,90167,0,user_391563,0.000129,0.008073,0.008073,295,911,3
FAC20250922079361,Entertainment,Chinese,Image,Asia,14784,0,user_254105,0.000091,0.0082,0.0082,198,601,6
FAC20250922079379,Entertainment,English,Video,Asia,3133,1,user_92565,0.00017,0.021943,0.021943,435,1394,6
FAC20250922079380,Food,Arabic,Link,Africa,2447,0,user_34483,0.000058,0.001451,0.001451,89,271,3
FAC20250922079392,Technology,Spanish,Image,North America,5533,1,user_443822,0.000115,0.008771,0.008771,258,809,1
FAC20250922079394,Entertainment,Portuguese,Text,Asia,832,0,user_17882,0.000117,0.01249,0.012491,275,864,6
FAC20250922079398,AI/ML,Korean,Video,North America,23,0,user_110603,0.000067,0.00321,0.00321,119,361,12
FAC20250922079421,Climate,Korean,Text,Asia,12,0,user_385022,0.000095,0.004167,0.004167,195,594,0
FAC20250922079425,Technology,English,Text,Oceania,279,0,user_207636,0.000189,0.022721,0.022721,495,1603,1
FAC20250922079449,Fashion,English,Video,Europe,543,0,user_189125,0.000166,0.011982,0.011982,401,1278,9
FAC20250922079463,Business,Korean,Video,Africa,214,1,user_5071,0.000071,0.002788,0.002788,128,392,11
FAC20250922079505,Climate,English,Link,Asia,403,0,user_423208,0.000137,0.007917,0.007917,314,995,0
FAC20250922079531,Sports,Japanese,Text,Asia,3282,1,user_149748,0.000099,0.003883,0.003883,202,626,5
FAC20250922079542,Travel,English,Poll,Europe,683,0,user_284312,0.000137,0.012202,0.012202,331,1026,8
FAC20250922079552,Entertainment,English,Video,Asia,46689,1,user_311004,0.000146,0.019698,0.019699,370,1169,6
FAC20250922079598,Technology,French,Image,Asia,94,0,user_305054,0.000101,0.008119,0.008119,223,690,1
FAC20250922079605,Health,English,Link,Europe,1147,0,user_270276,0.000144,0.015588,0.015588,357,1127,7
FAC20250922079617,Travel,English,Video,Africa,307,0,user_96092,0.000168,0.014426,0.014426,413,1321,8
FAC20250922079628,Technology,English,Text,Europe,2644,1,user_18006,0.000185,0.021973,0.021973,482,1568,1
FAC20250922079636,AI/ML,English,Video,North America,8996,0,user_186596,0.000159,0.015088,0.015088,393,1258,12
FAC20250922079650,Finance,English,Image,Asia,1849,0,user_332667,0.000181,0.01291,0.012909,443,1423,10
FAC20250922079670,Education,English,Video,Europe,609,0,user_26616,0.00018,0.016434,0.016434,449,1436,2
FAC20250922079782,Education,German,Image,Africa,747,0,user_315703,0.000098,0.006416,0.006416,211,662,2
FAC20250922079783,Health,Spanish,Image,North America,31,0,user_236120,0.000103,0.006739,0.006739,223,696,7
FAC20250922079790,Health,Chinese,Image,Europe,56,0,user_126927,0.000091,0.006302,0.006302,192,589,7
FAC20250922079791,Education,English,Text,Africa,375,0,user_263245,0.000193,0.019929,0.019929,499,1615,2
FAC20250922079867,Food,French,Text,North America,26,0,user_125229,0.000095,0.004333,0.004333,195,596,3
FAC20250922079911,Climate,English,Video,North America,293,0,user_162547,0.000166,0.009777,0.009777,387,1226,0
FAC20250922079925,Science,English,Video,North America,401,0,user_302225,0.000158,0.008229,0.008229,364,1172,14
FAC20250922079930,Entertainment,Spanish,Video,North America,76,0,user_256462,0.000093,0.006582,0.006582,194,609,6
FAC20250922079944,Finance,Japanese,Image,Unknown,970,0,user_486869,0.000096,0.00381,0.00381,191,595,10
FAC20250922079949,Health,English,Image,Asia,7938,1,user_371667,0.000174,0.017752,0.017752,442,1427,7
FAC20250922079963,Business,Spanish,Text,Africa,1312,0,user_385750,0.000112,0.006034,0.006034,244,766,11
FAC20250922079968,AI/ML,Hindi,Link,North America,910,0,user_124370,0.000063,0.00284,0.00284,105,319,12
FAC20250922079976,Education,Spanish,Image,Oceania,194,0,user_240308,0.00011,0.006844,0.006843,242,762,2
FAC20250922080020,Gaming,Portuguese,Poll,Asia,164,0,user_122643,0.000056,0.001335,0.001335,82,253,13
FAC20250922080032,Travel,Spanish,Link,Asia,6501,0,user_53045,0.00007,0.002584,0.002584,124,381,8
FAC20250922080036,Food,Japanese,Video,North America,161,0,user_404027,0.000071,0.002283,0.002283,126,385,3
FAC20250922080055,AI/ML,English,Image,South America,176,0,user_66077,0.000179,0.017403,0.017403,453,1486,12
FAC20250922080057,Climate,English,Text,Europe,697,0,user_184623,0.000188,0.012681,0.012681,458,1492,0
FAC20250922080060,Entertainment,English,Video,Asia,510,0,user_246712,0.000172,0.022227,0.022227,441,1406,6
FAC20250922080063,Fashion,Arabic,Link,Asia,288,0,user_285530,0.000061,0.00176,0.00176,97,294,9
FAC20250922080108,Food,Japanese,Link,South America,80,0,user_444376,0.000056,0.001332,0.001332,85,264,3
FAC20250922080117,Entertainment,German,Image,Africa,9951,0,user_89233,0.000097,0.008573,0.008573,212,649,6
FAC20250922080142,Food,French,Image,Europe,1002,0,user_68713,0.000107,0.004539,0.004539,224,701,3
FAC20250922080175,Business,English,Image,Asia,986,0,user_433497,0.000181,0.015095,0.015095,453,1469,11
FAC20250922080204,Health,Spanish,Text,Asia,106,0,user_311684,0.00011,0.008564,0.008564,248,772,7
FAC20250922080259,Climate,English,Video,Asia,212,0,user_364622,0.000163,0.009455,0.009455,379,1199,0
FAC20250922080276,Science,English,Image,North America,17491,1,user_339840,0.000155,0.007808,0.007808,358,1153,14
FAC20250922080288,Politics,English,Text,Africa,478,0,user_455644,0.00019,0.01545,0.01545,475,1546,4
FAC20250922080291,Finance,English,Image,Asia,333,0,user_290150,0.000179,0.01253,0.01253,437,1405,10
FAC20250922080298,Technology,Japanese,Image,Oceania,708,1,user_136710,0.0001,0.008539,0.008539,223,690,1
FAC20250922080309,AI/ML,Spanish,Video,Oceania,176,0,user_119633,0.000093,0.004715,0.004715,186,580,12
FAC20250922080350,Health,English,Image,Asia,97,0,user_422005,0.000181,0.018869,0.018868,464,1483,7
FAC20250922080384,Technology,Spanish,Text,North America,140,0,user_465621,0.000111,0.008828,0.008828,249,781,1
FAC20250922080396,Climate,English,Image,North America,93,0,user_343554,0.000167,0.010268,0.010268,397,1270,0
FAC20250922080411,Travel,English,Text,Asia,2360,0,user_198407,0.000181,0.017035,0.017035,460,1509,8
FAC20250922080439,Sports,English,Text,North America,1226,1,user_74464,0.000185,0.012465,0.012465,451,1458,5
FAC20250922080471,Business,Japanese,Video,South America,7966,1,user_97112,0.000066,0.002391,0.002391,114,351,11
FAC20250922080504,Climate,Chinese,Image,Europe,380,0,user_289791,0.000083,0.002845,0.002845,157,481,0
FAC20250922080525,Travel,Arabic,Image,Europe,54,0,user_430023,0.000086,0.004831,0.004831,175,533,8
FAC20250922080541,Travel,English,Text,North America,267,0,user_345138,0.000191,0.017667,0.017667,486,1587,8
FAC20250922080615,Health,German,Text,Europe,2673,0,user_286839,0.000101,0.008358,0.008358,225,692,7
FAC20250922080685,Travel,English,Text,Oceania,6875,0,user_303606,0.000174,0.015263,0.015263,436,1426,8
FAC20250922080688,Travel,French,Text,Asia,2603,0,user_337561,0.000102,0.006887,0.006887,224,697,8
FAC20250922080693,Gaming,Spanish,Text,North America,506,0,user_448965,0.000115,0.005806,0.005806,250,788,13
FAC20250922080702,Travel,German,Link,Unknown,56,0,user_494002,0.000057,0.001805,0.001805,89,270,8
FAC20250922080707,Health,Korean,Text,North America,1099,0,user_281486,0.000101,0.008551,0.008551,227,695,7
FAC20250922080718,Health,English,Link,North America,250,0,user_170962,0.000149,0.015916,0.015916,370,1170,7
FAC20250922080745,Travel,English,Video,Europe,591,0,user_160593,0.000172,0.014963,0.014963,426,1358,8
FAC20250922080758,Politics,Hindi,Text,Asia,1483,0,user_452184,0.000098,0.005004,0.005004,206,641,4
FAC20250922080764,Health,Spanish,Text,North America,3034,1,user_304445,0.000113,0.00896,0.00896,257,813,7
FAC20250922080778,Health,English,Text,Asia,2662,0,user_165880,0.000184,0.020373,0.020373,477,1566,7
FAC20250922080789,Politics,Spanish,Text,Asia,983,0,user_410395,0.000115,0.005583,0.005583,248,781,4
FAC20250922080832,Science,French,Link,Asia,236,0,user_48950,0.000065,0.001189,0.001189,104,316,14
FAC20250922080850,Climate,Portuguese,Text,Asia,61,0,user_128273,0.000108,0.004503,0.004503,225,697,0
FAC20250922080856,Fashion,French,Video,North America,151,0,user_39764,0.000076,0.002758,0.002758,141,430,9
FAC20250922080870,Politics,English,Link,Europe,4194,1,user_195855,0.000141,0.009372,0.009372,329,1019,4
FAC20250922080904,Food,Portuguese,Text,Europe,1253,0,user_250815,0.00011,0.005046,0.005046,234,732,3
FAC20250922080905,Fashion,English,Link,Europe,1036,0,user_493416,0.000147,0.010105,0.010105,346,1075,9
FAC20250922080914,Food,English,Image,South America,326,0,user_340300,0.000179,0.012349,0.012349,439,1432,3
FAC20250922080936,Technology,Spanish,Video,Asia,336,1,user_71437,0.0001,0.006883,0.006883,215,671,1
FAC20250922080945,Gaming,Japanese,Image,Asia,1551,0,user_12553,0.000101,0.00443,0.00443,209,649,13
FAC20250922080946,Travel,English,Image,Asia,89,0,user_284151,0.000173,0.01517,0.01517,431,1388,8
FAC20250922080956,Finance,English,Text,Europe,720,0,user_352236,0.000177,0.013404,0.013404,437,1444,10
FAC20250922080964,Climate,English,Text,North America,17161,1,user_479238,0.000164,0.009613,0.009613,388,1268,0
FAC20250922080978,Travel,English,Video,Africa,22,0,user_394008,0.000149,0.012563,0.012563,360,1140,8
FAC20250922080980,Science,English,Text,Asia,291,0,user_299275,0.000184,0.011783,0.011783,446,1437,14
FAC20250922080984,Health,Arabic,Text,North America,192,0,user_315687,0.0001,0.008554,0.008554,225,695,7
FAC20250922080989,Climate,Portuguese,Video,North America,1060,0,user_82551,0.000093,0.002761,0.002761,176,545,0
FAC20250922080999,AI/ML,Spanish,Video,Asia,12,0,user_480158,0.000081,0.003914,0.003914,155,479,12
FAC20250922081006,Entertainment,Spanish,Image,North America,338,0,user_376769,0.000117,0.010231,0.010231,266,836,6
FAC20250922081021,Climate,English,Text,South America,526,0,user_290922,0.000189,0.01332,0.01332,462,1513,0
FAC20250922081036,Finance,English,Link,Unknown,47,0,user_116769,0.000128,0.008785,0.008785,299,932,10
FAC20250922081046,Technology,English,Video,Unknown,1073,1,user_329757,0.000169,0.019419,0.019419,431,1399,1
FAC20250922081075,Technology,English,Image,North America,61,0,user_174259,0.000172,0.019713,0.019713,441,1435,1
FAC20250922081084,Entertainment,English,Text,Europe,4534,1,user_126194,0.000182,0.024576,0.024576,480,1582,6
FAC20250922081101,Fashion,English,Text,Europe,31952,1,user_132862,0.000154,0.01054,0.01054,373,1225,9
FAC20250922081113,Food,Arabic,Video,South America,165,0,user_333199,0.000069,0.002241,0.002241,120,367,3
FAC20250922081141,Entertainment,Arabic,Image,Asia,433,0,user_309832,0.000098,0.009406,0.009407,217,668,6
FAC20250922081197,Education,English,Video,Europe,723,0,user_87113,0.000174,0.015975,0.015975,433,1395,2
FAC20250922081207,Entertainment,Arabic,Image,Asia,5133,1,user_97503,0.000099,0.008932,0.008932,218,664,6
FAC20250922081234,AI/ML,English,Video,Asia,182,0,user_253485,0.00016,0.015257,0.015257,395,1268,12
FAC20250922081236,Technology,Chinese,Image,Africa,545,0,user_401470,0.000098,0.008553,0.008553,218,675,1
FAC20250922081257,Business,Chinese,Text,Europe,1182,0,user_225767,0.000093,0.005451,0.005451,199,615,11
FAC20250922081285,Politics,English,Image,North America,2236,0,user_286924,0.000176,0.012332,0.012332,428,1383,4
FAC20250922081313,AI/ML,English,Text,North America,179,0,user_358344,0.000183,0.01817,0.018169,467,1513,12
FAC20250922081317,Politics,Portuguese,Image,Asia,1289,0,user_160069,0.000111,0.004289,0.004289,227,704,4
FAC20250922081330,Food,French,Link,Asia,224,0,user_118750,0.00007,0.001795,0.001795,118,363,3
FAC20250922081337,Travel,Spanish,Text,North America,304,0,user_308792,0.000114,0.007291,0.007291,253,798,8
FAC20250922081342,Politics,French,Link,North America,431,0,user_443345,0.000061,0.001483,0.001483,96,297,4
FAC20250922081377,Fashion,English,Video,Asia,113,0,user_150488,0.000149,0.010235,0.010235,355,1130,9
FAC20250922081382,Entertainment,English,Text,North America,307,1,user_405448,0.000191,0.026257,0.026257,508,1665,6
FAC20250922081384,Entertainment,Arabic,Text,North America,69,0,user_481594,0.0001,0.011085,0.011085,230,706,6
FAC20250922081398,Sports,Spanish,Image,North America,841,0,user_253550,0.00011,0.003733,0.003733,224,706,5
FAC20250922081412,Travel,English,Poll,Asia,100,0,user_200842,0.00013,0.011759,0.011759,311,957,8
FAC20250922081432,Entertainment,Chinese,Video,North America,8374,0,user_349042,0.000076,0.005561,0.005561,150,461,6
FAC20250922081451,Finance,Portuguese,Image,Europe,330,0,user_206299,0.000097,0.00392,0.00392,196,611,10
FAC20250922081454,Sports,English,Image,North America,337,0,user_47867,0.000175,0.010785,0.010785,419,1365,5
FAC20250922081461,Health,Korean,Image,Europe,6367,1,user_390556,0.000089,0.006206,0.006206,189,580,7
FAC20250922081484,Business,English,Image,Africa,539,0,user_106864,0.000169,0.013111,0.013111,417,1365,11
FAC20250922081510,Technology,English,Image,North America,131,0,user_409926,0.000186,0.021476,0.021476,483,1560,1
FAC20250922081516,Politics,Spanish,Text,Asia,5221,0,user_481970,0.000108,0.005212,0.005212,231,725,4
FAC20250922081555,Education,German,Video,Asia,1104,0,user_139597,0.000085,0.004609,0.004609,169,526,2
FAC20250922081558,Food,Hindi,Image,Africa,15,0,user_2178,0.000089,0.003819,0.003819,181,550,3
FAC20250922081587,Gaming,English,Image,Europe,1432,0,user_62670,0.000177,0.013127,0.013127,435,1421,13
FAC20250922081603,Education,German,Text,South America,165,0,user_293535,0.000098,0.006369,0.006369,209,638,2
FAC20250922081642,Fashion,English,Video,Oceania,91828,1,user_373012,0.000135,0.009117,0.009117,316,997,9
FAC20250922081650,Business,English,Image,Europe,33,0,user_338456,0.000153,0.011426,0.011426,374,1220,11
FAC20250922081658,Technology,English,Video,Oceania,177,0,user_231312,0.000164,0.018809,0.018809,417,1338,1
FAC20250922081704,Fashion,English,Image,Unknown,37,0,user_110744,0.000154,0.010682,0.010682,371,1214,9
FAC20250922081765,Business,French,Video,North America,1552,0,user_358063,0.000076,0.00273,0.00273,138,420,11
FAC20250922081777,Food,English,Video,Europe,3792,1,user_246516,0.000154,0.010112,0.010112,363,1145,3
FAC20250922081789,Climate,Hindi,Image,Asia,9515,0,user_139239,0.000087,0.002727,0.002727,164,508,0
FAC20250922081813,Sports,Spanish,Text,Europe,606,0,user_340284,0.000118,0.004576,0.004575,249,784,5
FAC20250922081825,Entertainment,Hindi,Link,Europe,1805,0,user_264324,0.000057,0.003932,0.003932,98,297,6
FAC20250922081826,Technology,English,Image,Asia,86,0,user_156443,0.000177,0.020441,0.020441,457,1488,1
FAC20250922081863,Business,English,Image,North America,18159,0,user_140325,0.000155,0.011592,0.011592,379,1240,11
FAC20250922081867,Climate,English,Image,Europe,694,1,user_425199,0.000172,0.010778,0.010778,409,1315,0
FAC20250922081886,Gaming,English,Image,Africa,9507,1,user_331011,0.000164,0.010931,0.010931,395,1286,13
FAC20250922081902,Education,English,Image,Asia,26,0,user_130704,0.000157,0.014789,0.014789,393,1284,2
FAC20250922081905,Entertainment,English,Text,Asia,1221,0,user_192811,0.000188,0.025436,0.025437,497,1636,6
FAC20250922081945,Politics,English,Text,North America,184,0,user_202013,0.000178,0.013192,0.013192,439,1431,4
FAC20250922081946,Travel,Spanish,Image,Europe,2281,0,user_439908,0.000105,0.00609,0.00609,226,698,8
