post_id,n2v_0,n2v_1,n2v_2,n2v_3,n2v_4,n2v_5,n2v_6,n2v_7,n2v_8,n2v_9,n2v_10,n2v_11,n2v_12,n2v_13,n2v_14,n2v_15,n2v_16,n2v_17,n2v_18,n2v_19,n2v_20,n2v_21,n2v_22,n2v_23,n2v_24,n2v_25,n2v_26,n2v_27,n2v_28,n2v_29,n2v_30,n2v_31
FAC20250902069257,-0.7796786,-0.8684887,0.33761558,0.20322698,0.7191682,-0.55878496,-0.2159305,-0.6472809,0.022316692,-0.0807872,-1.2727112,0.27997366,0.91562986,-1.3688089,-0.56450653,0.09210333,-0.15335907,0.60995644,0.32896006,0.87616765,0.16618825,-0.08081141,-0.5170129,-0.39744338,0.058927182,-0.58256006,-0.10903998,-0.07587092,-1.1725634,0.40229037,-0.50983274,0.5106898
FAC20250902069281,0.53761363,-0.6404142,1.1179953,-0.44929805,-0.32867151,-0.49788818,-0.009333501,0.36666888,0.3970019,0.7718451,0.07228448,0.78933924,0.017487602,-0.7259459,-0.15969583,0.5119553,0.3978316,-0.40248597,0.77627814,0.36613014,-0.14008382,-0.057397902,-1.4671171,-0.05059325,0.028211419,-0.7218663,-1.2653264,0.2617016,-0.43246964,0.28579846,0.2344012,-0.64772636
FAC20250902069296,0.4847266,0.5495599,0.9119846,-0.98680097,-0.2086652,0.18838005,-0.04545994,0.32980317,-1.1534114,-0.73432064,1.0641927,0.7760582,0.57510614,-0.39553216,-0.27617827,-0.6133435,-1.1967758,0.4216238,-0.10679552,0.48117277,0.81023705,0.38990587,0.13783635,-1.4530153,0.50161064,-0.10863377,-0.83209735,0.6379709,-1.2154413,0.58498955,-0.72426176,0.505146
FAC20250902069298,0.67490745,0.16898124,-0.011694776,-0.1789042,-0.29803225,-1.4057214,-0.5842093,0.31779662,0.123842865,-0.7338375,-0.54779595,0.21588995,0.52346057,-0.75412625,0.35934153,0.5125873,-1.3441586,-0.6230683,0.29398325,0.5980008,0.051625047,1.4986919,0.14224619,-0.2569587,0.03831236,0.06368376,-0.809653,0.4797673,-0.14906825,-0.12698479,-0.3590712,-0.3169205
FAC20250902069309,-0.16786245,0.9128396,0.037416987,-0.11204638,-0.5648748,-0.33077532,-1.6008976,0.1182313,-0.66514957,-0.13590902,0.6901272,0.37063035,0.5551925,-1.6257706,-0.16344792,-0.14922498,-1.5448097,-0.085892886,0.5694662,0.51829046,0.41248727,0.76070166,0.28435126,-0.5606507,-0.06441085,-0.88312334,-0.026249144,0.91285896,-0.24604739,0.87743586,-1.2207799,-0.5037676
FAC20250902069310,0.575932,-0.6277802,-0.024714539,-0.9701154,-0.0372355,-0.9461534,0.15125647,0.04317361,0.7946123,1.4265537,-0.087211736,0.050296582,0.6706509,-1.3387461,-0.04461116,-0.16715738,-0.80965304,-0.38641065,0.14678642,-0.7045611,-0.086547285,0.078074284,-0.23585689,-0.73489654,-0.2910367,-0.73031634,-0.6067318,-0.36515966,-0.20286512,0.38980627,0.41931376,-0.74928707
FAC20250902069344,0.9095455,0.5398704,1.2559607,0.45331657,-0.037037585,-0.56072813,-0.009772072,-0.07057316,0.31966174,-0.3237772,0.82603604,0.90205187,-0.9453523,-0.85415405,0.23231834,0.45058322,0.4704191,0.733512,0.7326383,0.23396662,0.8149069,0.0432364,-1.2922962,-0.5163084,-0.09745575,0.04727885,0.016993359,-0.091334365,-1.0245321,0.44036093,-0.19298287,-0.29762122
FAC20250902069352,0.49715397,-0.70043683,0.89979434,0.07919347,0.08189245,-1.0652183,-0.6280522,-0.08131436,-0.47661257,-0.26284385,-0.09604668,0.39858818,1.3430537,-0.33102563,-0.24001044,-0.3421668,-0.8158628,0.28549555,-0.22758204,0.8294076,0.1129544,0.7614103,-0.08275336,-0.092069425,1.4209023,-0.42845163,-0.2902486,-0.4739235,-0.103304215,0.5379337,0.15564437,0.00485877
FAC20250902069369,0.6953735,0.034575142,1.040502,0.27754623,-0.11312348,-0.9227995,-0.008359797,0.1704462,0.10950973,-0.64860463,-0.6993809,0.31772175,-0.04672978,-0.8569626,0.5425319,0.98898166,0.17302151,0.6764386,0.7037008,-0.066974334,-0.13521037,0.68038195,-0.8301329,-0.8724362,-0.54373276,-0.23959623,0.0069293943,0.3948723,-0.5330525,0.7779491,0.39719874,-0.8514879
FAC20250903069421,1.1070967,0.97827613,0.030636365,-0.0018996682,0.01199784,-0.6554626,-0.8145927,0.47878757,-0.17887211,-0.12352495,0.4941335,-0.6223689,1.2761091,0.40992808,-1.2736613,-0.20471716,-0.5237647,0.63315576,0.39323163,0.43887162,0.6564567,0.4727929,-0.19631876,-0.5782971,-0.17384408,-0.5410539,-0.56067955,0.1081428,-0.25321332,0.20267862,-0.3175548,0.01215173
FAC20250903069470,-0.037377153,-0.86132693,0.122384876,-0.9526229,1.2711152,-0.4468838,-0.35154134,-0.14657478,0.68170893,-0.021572998,0.23286219,-0.49033126,-0.28292274,-0.32755673,-0.6803217,-0.07405083,-1.0869186,1.3574431,0.043587133,-0.34250796,1.1593137,-0.28451607,-1.2393444,-0.46496522,-1.2413268,-0.4792601,-0.3614844,0.36100772,-0.5566339,-0.5230815,-0.64899635,-0.24110177
FAC20250903069525,0.9749736,-0.60166407,1.9100454,-0.8652981,-0.44427016,0.15013716,-0.44163573,0.2415018,-0.33253476,1.3422643,0.7972426,0.09506575,0.088497,-0.29651415,-1.0548799,0.18158841,-0.5106201,-0.44005865,0.7285548,-0.26306587,-0.2058298,0.25018555,-1.3793418,-0.5479722,0.17213468,0.24574864,-0.48953462,0.49804938,-0.5506618,1.1905868,0.0069563156,0.39686844
FAC20250903069570,1.3193109,0.29560614,0.9789219,-0.29479977,0.16442357,0.09071379,-1.5109398,0.13363318,0.0014020042,0.15830031,-0.13514957,-0.0356047,-0.4830421,-0.4027465,-0.7558277,0.6427933,0.42692992,-0.15863788,0.26604456,-0.16865894,0.52300936,0.58356625,-0.46559346,-0.5079925,-0.34818542,-0.7022679,-0.06705625,0.5684322,-1.4379721,0.80037737,-0.25497574,-0.41494423
FAC20250903069608,0.634041,0.017369313,1.3026725,0.5861761,0.09302708,-0.1208896,-1.0749536,0.2352277,0.897303,0.13601382,1.1952821,0.36483213,-0.3341442,-0.22382382,-0.32711938,0.16577311,0.30755964,-0.28459603,0.3009655,0.007985588,0.47994637,-0.56262493,-1.4977292,-0.99443287,-0.34539518,-1.0895008,0.037070617,0.6014217,-0.74429363,0.21470107,0.5604469,-0.08200267
FAC20250903069648,0.5242022,-0.07916486,0.16249251,-0.1481147,0.3355484,0.069730714,-1.1331904,-0.6219489,0.9980621,-0.51519334,0.5283276,0.50195944,-1.2192059,-0.5362771,-0.3705154,-0.3207223,-0.12522474,0.79083407,-0.026508644,-0.075351276,1.1326412,0.0017630896,-0.5509578,-0.5365198,-0.7647306,-1.1714704,-0.9511979,-0.95532393,-0.76302487,0.71523917,-0.111125275,-0.53444475
FAC20250903069655,0.4206529,-0.000108340784,-0.3261177,0.71301764,-0.18119186,-0.6296298,-0.80423236,-0.006309849,-0.23222013,0.13070469,0.70358586,0.47000858,0.28115496,-0.5085325,0.4515876,0.061861787,-0.2827602,-0.3494982,0.5238389,0.5560365,1.0101811,0.4971977,-0.35140514,-0.39142632,0.4070427,-0.9186076,-1.3975965,-0.3898809,-0.19513151,-0.3167202,0.21068572,-0.17645635
FAC20250903069656,9.3465176e-05,0.27586064,1.3860652,-0.33470598,0.571241,-1.5622244,-0.4149014,-0.46755692,1.5599444,1.1319946,0.7901103,0.71524405,0.22974986,-0.17281821,-1.1560148,-0.039017826,-1.6207604,0.42421418,0.7476999,-0.11682394,0.6260134,0.6537111,0.29477423,-0.11508764,-0.1282913,-0.5586065,0.4116948,-0.6200897,-0.40633914,1.3116248,-0.3890045,0.115252145
FAC20250903069663,0.4453849,-1.3807429,0.52506137,0.33904934,-0.1853187,-1.8121761,-0.35039344,1.0610157,0.1564719,-0.50974596,0.6405075,0.35932443,0.39008918,-0.68139195,-0.6244924,0.7019147,-0.99714005,0.0253879,-0.27977586,-1.1579635,0.5789101,0.010728005,-0.7937618,0.6481285,0.5406809,-0.826023,0.0022219846,-0.25110528,-0.37155932,1.5281999,-0.24055688,-0.37558064
FAC20250903069715,0.16435969,0.10625737,0.11306287,0.43116537,-0.31986794,-0.53666794,-0.68206275,-0.49862325,-0.30617943,0.023773158,0.66491807,0.41946843,1.0896147,-0.53712445,0.022298021,0.07954829,-0.05594384,-0.42800033,-4.1585994e-05,0.6037129,1.3752942,0.71501595,-0.35119575,-0.90625787,-0.06317865,-0.6253298,-0.8651309,-0.82950467,0.1439128,-0.4348841,0.40654698,-0.083052434
FAC20250903069722,0.17342351,-1.3847879,0.44321084,0.651263,0.19148277,-0.0044385,0.42229226,0.10973134,0.5072367,0.7621457,-0.8940998,-0.27049765,-0.4677785,-1.2117475,-0.1597417,-0.13449629,-0.6640905,0.016003368,0.22032918,0.5355261,1.0733542,0.2432833,-0.2621627,-1.2208791,0.10808412,0.019537242,-0.36869103,-0.6498565,-0.5991371,-0.060254104,-0.72166044,0.14696282
FAC20250903069756,0.20564508,-0.40783173,0.101957664,0.36943555,-0.39352337,-0.5845593,-0.2925563,-0.18440327,0.15582605,-0.31609964,-0.18067466,0.22568496,1.6859525,-0.8447689,-0.43124846,0.006758135,-0.8670612,0.4250085,-0.5086018,1.3132058,-0.055513196,1.0207593,0.1777743,-0.14249472,0.9392652,-0.5897952,-0.9240479,0.05864714,-0.4794183,0.45865142,0.62753356,0.12077708
FAC20250903069788,0.5108854,-0.5183178,0.3060977,0.14565425,-0.068934746,-0.59185517,0.22875494,-1.2272376,1.0513061,0.35724378,-0.21303868,0.39584428,0.42967162,0.009506627,-0.08003694,-0.07341634,-0.7264514,0.82099724,0.26872197,-0.40771806,-0.12803446,0.2650019,0.1935368,-1.8120028,-0.5482863,-1.0434182,-0.36849016,-0.31557998,0.24487029,0.15160477,-0.2151062,-0.69713575
FAC20250903069805,0.20249814,-0.20845228,0.746469,-0.20721959,0.38932103,0.15461102,0.68097585,-0.40369225,0.15331244,-0.40997574,1.0604184,-0.7539381,-0.79774785,-0.2824293,-0.89387083,-0.3241628,-1.3815242,-0.46637192,-0.6759284,0.712753,0.56638527,-0.2167996,-0.13602784,-1.1729622,-0.2994142,0.06155603,-0.6612504,0.54310167,-1.4481037,1.0225881,0.08841357,0.12903638
FAC20250903069813,0.0031051629,-0.39265928,0.14737263,-0.81261873,-0.15905306,-0.67781216,-0.46659467,-0.2485839,-0.41024676,-0.8498232,0.7786282,0.05978023,0.17327397,-0.2719558,0.036920108,-0.33177254,-1.31993,0.25407046,-0.9137992,0.5536608,0.3025154,0.47249794,0.21010555,-1.1333562,0.22721757,0.12971897,-0.082375966,0.25631362,-0.4323864,0.178658,-0.96729314,0.055309158
FAC20250903069818,-0.2006241,0.542621,0.7737132,0.042669825,-0.7570443,-0.566574,-1.0322125,-0.35765383,0.6685996,-0.48460895,0.89000404,0.08303186,0.9368833,-1.0819151,-0.47300217,-0.09956351,-0.5473117,-0.07085485,-0.04315309,0.62297386,0.4193142,0.581906,-1.271232,-0.050418995,1.3337569,-0.8026738,-0.76848835,-0.13196999,-0.31872433,0.09459105,0.5327139,0.5651188
FAC20250903069853,1.5248626,-0.3653511,-0.016268583,0.16510527,0.9841709,-1.4224406,0.4929964,0.7455202,-0.07105352,0.87042564,-0.4634289,-0.19682112,0.65513194,-0.4129791,-0.3532696,-0.37637535,-0.09671454,-0.06775443,0.54325604,-0.32801753,0.7302912,0.024425985,0.5071076,-0.33029836,-0.74143964,-1.0514495,-0.18901171,-0.05861987,-0.8015143,0.8268546,-0.38009956,-0.36339885
FAC20250903069868,-0.093920544,-0.87585396,0.2840784,-0.03960936,-0.23978321,-0.43625858,-0.25103882,0.77864134,-0.08911937,-0.13043256,0.78410596,0.01193137,0.6074405,-0.929326,0.33436581,0.0031294064,-0.7286815,0.6064658,0.39586145,1.526002,0.13602406,0.60495627,0.52427596,-0.48741588,-0.17627777,-0.4193125,-1.0572858,0.04375166,0.16372849,-0.14078084,-0.110158645,-0.8092632
FAC20250903069896,0.9778426,-0.6441452,1.2211063,0.44234464,0.1974433,-0.29149377,-1.0063319,0.1893074,0.90910846,0.75436425,-0.37329975,0.9772119,0.64501446,-0.06838904,0.35651702,0.6398277,-0.10073049,0.19304134,0.07581088,0.21327251,0.07881947,-0.059767164,-0.5259718,-1.0005603,-0.19338049,-0.68766445,-0.24385627,0.37520126,-0.98052275,0.11561751,1.0509554,-0.69184107
FAC20250903069912,0.19924766,-1.387834,0.3692065,0.7238564,0.37609467,-0.7378965,0.11851706,-0.2808548,-0.06778797,0.4013776,-0.11551414,-1.2812606,0.28808507,-0.6854914,-0.014292146,-0.3237589,-0.20561972,0.17440608,0.4600574,0.9542992,0.41438535,0.05260133,0.0042711897,-0.30825067,-1.0343124,-0.48602223,0.2595537,0.3384913,-0.92040604,0.21617122,-0.22628316,-0.45790184
FAC20250903069914,0.6008255,-1.8350956,-0.36609563,0.29567894,0.4843533,-0.4965262,0.41767833,-0.7794473,0.13040873,0.1878148,-0.45851606,-0.11311651,-0.19368361,-0.27452013,-0.18734378,0.12747894,-0.3167025,0.1320999,0.62207174,0.21819547,0.34674448,0.8604167,-0.022488436,-0.9461958,-0.62453955,-0.9030856,-0.18812165,0.26138636,-0.21902013,0.62703854,-0.23506708,0.85074663
FAC20250903069916,0.53274876,-0.10649942,0.4251383,0.15780509,0.2601468,-0.8405431,-0.0041651907,-0.2896721,-0.1266564,0.14286707,-0.2926992,-0.120443895,1.459241,-0.13287878,0.43893865,-0.5861143,-0.4368284,0.4611649,-0.0060727154,1.4840535,0.8388372,0.64273804,-0.3623974,-0.23403849,0.44129816,-0.4262429,-0.27007622,-0.1130286,-0.15860659,0.8526059,0.18598787,0.11063912
FAC20250903069963,-0.6130596,-0.93684506,0.40230232,0.6285333,0.61011,-0.29825938,0.45912427,-0.50082874,-0.33321884,0.84095216,-0.035531234,0.50071347,-0.0073702727,-0.78422046,-0.2779037,0.43751648,-0.2807107,-0.03479835,0.0749385,0.44269657,0.42660084,0.6801544,-0.46113586,0.042936392,-0.7630789,0.25673497,-1.2077827,-0.082822815,-1.343307,0.018987056,-0.4060431,0.027640255
FAC20250903069968,0.84356534,-1.0209692,0.18685998,0.09230456,-0.6811803,-0.5747535,-0.17051984,0.49860713,-0.60076183,-0.26241377,0.38048217,-0.5986382,0.7196487,-1.1916466,0.24161853,-0.08844554,-0.35661867,0.12787026,0.002848491,0.76950395,0.40770793,0.8386306,0.5464229,-0.6118859,-0.07396131,-0.28681672,-0.4226611,0.40042582,-0.044578344,-0.28741595,0.35085556,0.08945365
FAC20250903069989,-0.17582706,-0.68203753,0.5785612,-0.07398012,0.7696633,-0.3757621,0.20855115,-1.1088265,0.10833818,0.3057017,-0.3834405,-0.16107818,0.6182533,-1.2174174,-0.76511294,0.62377083,0.18914805,0.4211186,-0.43218085,1.0719863,0.6491174,0.1309414,-0.60541296,-0.9877375,-0.11195858,-0.5222081,0.2931287,-0.34179652,-0.2910977,-0.31105044,0.0450509,0.6145819
FAC20250903069991,0.9510957,-0.0098331375,1.5562464,-0.38277656,0.15655142,-0.80266875,0.14416157,-0.7101433,0.42145753,-0.121365584,-0.36456013,0.36400655,0.30180764,-0.6480841,-0.47969007,0.8893778,0.2049453,-0.6118405,0.7216688,0.3955676,0.46256614,0.825633,-0.5396103,-0.59423447,-0.15571877,-0.24210028,-0.09331127,0.442974,-0.14062445,-0.7851946,0.036760803,-0.9331783
FAC20250903069992,1.1429119,0.48857749,-0.14313287,0.21386732,-0.693161,-0.5377919,-0.37895542,-0.7489038,-0.42640698,0.80802,-0.29892492,0.25583422,0.5956102,-0.9726454,0.40353993,0.41800916,-1.0656258,0.5048975,-0.8406813,0.5634989,0.19328767,0.5611499,-0.26956683,-0.45193312,0.41276845,-0.24409501,-0.49201244,0.13994937,-0.3793298,-0.065126985,-0.17039418,-0.7308618
FAC20250904070137,1.217973,0.013722096,1.1457766,-1.0217682,-0.10450687,-0.9725944,-1.0542732,-0.4219898,0.9530014,-0.62803185,-0.3808237,0.63219386,-0.06082724,-0.14733817,-0.97759026,0.7466406,0.053113945,0.07953832,0.5902704,0.11552398,0.80434114,0.7975721,-0.58087647,-0.11503995,-0.09641236,-0.15848857,0.028831951,0.61778384,-0.76624715,-0.3129513,-0.47219428,-0.40956792
FAC20250904070191,-0.33658555,-0.017838702,-0.2409245,-0.31855834,-0.9667484,-0.7909068,-0.77351004,0.8623419,-0.18512554,-0.5133497,0.8108509,0.22866987,1.226055,-0.7646358,-0.61206275,-0.37037405,-0.48693734,1.3153186,-0.013251663,1.03935,0.84069735,0.27347404,0.18394808,-0.44521642,-0.89041746,-0.67158395,0.1360705,0.70997787,-1.289888,-0.3907175,-0.7037999,-0.055808116
FAC20250904070204,0.15615304,-0.6422505,0.62639487,0.6133839,-0.194793,-0.30328867,0.56927377,0.2996193,0.8338088,0.07940461,-0.48495993,0.70975924,-0.70200384,-0.7191802,0.3781709,-0.64188236,-0.09739819,0.3971514,0.075122714,0.21098238,0.7277649,0.5809304,-0.2340218,-1.1421757,0.1298386,-1.1284882,-0.9914937,-0.9148893,-0.3017206,-0.31389624,-0.70793563,-0.5352392
FAC20250904070225,1.2853394,0.49099115,0.71530706,0.42893988,0.32449427,0.4027112,-0.74255323,0.36903992,0.21934988,0.5983071,1.1137263,-0.332155,0.8123767,0.2745245,-0.036962304,-0.66113544,-1.3957934,0.4014898,-0.35619032,0.90264404,0.920589,0.53183883,-0.24115656,-0.8991556,0.28521448,0.16323043,-0.232523,0.71625453,-0.82167125,0.90243876,0.14726321,1.0874234
FAC20250904070282,0.6705945,-0.6912969,0.99810207,0.40823054,0.097453885,-1.0982462,0.24263825,0.10490556,-0.01933189,-0.51475394,-0.73961383,0.2713755,0.52089167,-0.013395731,-0.11419315,-0.05398724,-0.8517677,0.4565837,0.020587614,-0.67238474,0.846646,0.060654208,-0.13966279,-0.35029885,-1.1009309,-0.9559856,-0.4307635,0.06444816,0.21925695,-0.73146814,-0.07223786,-0.10205283
FAC20250904070283,0.51853734,-0.20696665,1.0716345,-0.43584633,-1.432764,-0.390772,-1.0747343,-0.87741506,0.38971755,0.26153642,-0.14100215,-0.6747221,-0.37140477,-0.41575825,-0.8004732,-0.55627537,-0.17807399,-0.43335918,1.47683,-0.1986132,0.02768806,1.3383982,-1.4111454,-0.4950551,0.3997113,-0.33660308,-0.37628067,0.72180676,-1.1782771,1.5429198,0.06866037,-0.6075116
FAC20250904070292,0.6281373,-0.12595022,0.30034164,-0.47565928,-0.51981306,-0.6874736,0.79026824,0.066090316,0.617109,0.84089696,-0.4078784,-0.4490768,0.7562778,-0.6859329,-0.63411605,-0.052299194,-0.7839119,-0.7615642,0.3579879,-0.07345088,0.46294194,0.31824252,-0.5004106,0.096489295,-0.5267488,-1.3495467,-0.35813317,-0.46111262,-0.9185985,0.7466311,0.71542156,-0.6462187
FAC20250904070298,0.8410376,-0.07808653,-0.25292057,0.70979106,-0.39440784,-0.8646292,0.30163798,0.2290108,-0.07830672,-0.32487214,0.64479905,0.9313239,0.26658803,-0.8172543,0.71393996,0.15009904,-0.59645814,0.56705135,0.5613455,1.2106537,0.06432474,0.62242085,-1.1184641,-0.4406284,0.14550027,-0.4090734,-0.49252114,-0.3851358,-0.31499624,0.094646186,0.07204371,-0.1743559
FAC20250904070326,1.7268139,-1.0724363,1.2434814,0.36980295,0.4652471,-0.23347047,-0.98958427,0.16279292,0.568732,0.8510496,-0.4972414,0.5205511,0.28681144,-0.28616634,0.3146193,-0.020705713,0.37234217,-0.07437841,0.0026713319,0.07256188,0.0322202,0.5233517,-0.41969755,-0.6074781,-0.42976218,-0.32852852,0.14227504,0.90248567,-0.5890632,0.60346884,0.70968795,0.18142882
FAC20250904070336,1.1178195,0.4500426,-0.054486867,0.6390792,-0.21478343,0.09750271,-0.57390827,-0.22555876,-0.6610284,0.5205006,-0.3150242,0.18096295,0.9245877,-1.4363832,0.36877102,0.33303985,-1.4707448,-0.13688858,-0.31653315,0.77917224,0.07710639,0.928864,-0.21321167,-0.43273833,0.20996988,-0.8977444,-0.46233997,0.028332734,-0.24072663,0.11327708,-0.36086455,-0.7637336
FAC20250904070348,0.030483752,-1.3255843,0.56125355,1.15612,0.7780891,-0.07512377,-0.28058243,0.18574926,0.63268656,0.47682837,-0.016385054,0.10266113,0.15037909,-0.44396055,-0.7714816,0.36994955,-0.8583449,-0.012140427,-0.14667101,0.540836,-0.38209432,0.28057945,0.03205963,-0.6612127,-0.1924187,-0.6674822,-0.494029,-0.33911183,-1.0620924,0.18108055,0.57411283,0.813242
FAC20250904070358,0.32794642,0.2075239,-0.2361785,0.67362505,0.030318854,-0.57148594,-0.94580775,-0.3168405,-0.30396345,-0.02848971,0.7519297,0.4414444,0.8391043,-0.57564527,0.37723744,-0.21951206,-0.2875298,-0.47783676,0.41619498,0.52747154,1.1325253,0.5083102,-0.50094616,-0.6665297,0.22941275,-0.88549733,-0.99930894,-0.38938937,-0.20714039,-0.30887935,0.4310018,-0.1900084
FAC20250904070370,0.12069458,-0.7017548,0.5047062,0.9799117,-0.4976862,-0.84080815,-0.5511607,0.5533474,-0.41386205,-0.26329184,0.45632654,-0.4664168,1.1757356,-0.82169145,-0.4711911,-0.07719251,-0.79056144,-0.018334148,-0.15343206,0.79785997,-0.035967775,1.0050436,1.0069377,-0.6326119,0.21488377,-0.29287946,-0.4233217,0.18338676,-0.57722104,-0.34141156,0.38839263,-0.77998143
FAC20250904070381,0.22494094,0.32219952,1.3615246,-0.07916044,-0.83383584,-0.4733628,-0.020456392,0.35559267,0.33644006,0.142445,1.2042387,-0.21411788,0.04968151,-0.81658953,-0.14300907,0.37129143,-0.95260423,0.43118456,0.034546584,-0.08199071,0.97306615,-0.46362928,0.7386516,-0.424731,-0.43717015,-1.1510005,0.19303897,0.29133788,-0.55121577,1.237005,-0.579916,0.14437225
FAC20250904070382,0.14803687,-0.73719865,0.35971686,-0.49102145,-1.0333538,-0.4104558,-0.16596375,0.34237248,-0.6321297,0.7962501,-0.14019774,0.59930474,1.6174716,-0.4630061,-0.036602847,-0.398839,-0.7646916,0.16516875,0.5084265,0.48186028,0.017520474,0.62977165,-0.36397755,-0.42553666,-0.41513094,-0.34605086,-1.1783816,0.2573394,-0.58885527,-0.5995747,-0.2658918,0.21994683
FAC20250904070392,1.1303173,-0.1410133,0.891692,0.278172,0.32338524,0.22610795,-0.5353994,-0.4301119,-0.68032956,0.57140523,-0.67423016,0.664735,0.1139128,-1.2163274,0.22431388,1.0032218,-0.2017854,-0.030805238,0.12418682,-0.05106283,0.50937957,0.43107414,-0.53109014,-0.18691666,0.0050220536,-0.83430827,-0.20242055,0.9536561,-0.48890147,0.45694712,0.23370372,-1.2280662
FAC20250904070402,0.7179971,0.057070702,1.4680992,-0.29613304,0.28696412,-0.5231139,-0.43379638,-0.30822936,0.24678627,-0.5588293,1.0050842,0.77167195,-1.0534296,-0.32148418,-0.061400115,0.1142372,-0.0016751301,-0.58442837,0.08813019,0.2086605,0.25092897,-0.083037265,-1.2283896,-1.0412585,0.33689386,-0.73477954,-0.57414263,1.0430958,-1.1877795,0.12840666,-0.21545477,-0.7426801
FAC20250904070426,0.8418285,-0.46533856,0.37103492,-0.21360618,-0.46928748,-1.1240258,-0.5569942,0.4210226,0.42872173,-0.9925317,0.8660642,0.031592105,-0.4627866,-1.605699,-0.3511855,0.6630488,-0.14483377,-0.026452955,0.32326657,-0.34236518,0.502544,0.45684153,-0.47643661,-0.1501876,0.0060425787,-0.31058836,0.46946776,-1.4795562,-0.6187352,0.9416076,-0.59231377,0.38731164
FAC20250904070444,0.9193349,-0.5260754,-0.05071581,-0.63508004,-0.11242637,-0.34179664,0.2980671,0.13169642,-0.7857201,-0.35326695,0.19812834,0.54827255,0.4165127,-1.0626488,-0.13364165,0.108866796,-0.47900572,-0.43330938,-0.76357955,0.81625646,0.7606821,1.1232414,0.10311578,-1.2320597,-0.00038827443,-0.3662465,-0.5329309,0.20122062,0.0073614325,-0.3181343,0.17503665,0.09197794
FAC20250904070475,0.2728464,-1.0308015,0.05594052,-0.22597374,0.102582,-0.3218122,0.8034236,-0.6212121,-0.13559036,0.032224346,-0.4079783,0.19675241,-0.88243824,-0.9618942,-0.81045705,0.4230202,-0.77704215,-0.65518284,-0.06822665,0.7352895,0.00987651,-0.032851472,-0.24262376,-1.084382,-0.22824071,-0.52264243,-0.47276115,0.007007323,-1.3998691,-0.21185283,-0.42448977,-0.045205917
FAC20250904070480,1.0923952,-0.5086623,1.3820614,0.088165596,-0.37134525,-1.3368512,-0.56917226,-0.76201004,0.4083789,-0.182126,-0.43619218,0.6679456,0.65578485,-0.45031068,-0.24050619,-0.5517149,-0.92020494,-0.72827744,0.29836646,0.04706997,-0.23740578,0.99366486,0.4137297,-0.21764527,-0.14151724,-0.27739394,0.24922532,-0.22183076,-0.19071321,-0.6632654,-0.3108446,-0.5244061
FAC20250904070529,0.8346467,-0.6585151,0.31894425,0.51132816,-0.44247177,-0.9224378,-0.4282419,0.5902565,-0.2522047,-0.0940945,0.37374118,-0.6189442,0.991587,-0.63284546,0.73041326,-0.8326929,-0.20130976,0.07670301,0.2510161,1.0679406,0.58924556,0.7204097,0.43604362,-0.38744706,-0.28130043,-0.12887935,-0.0868539,0.57817984,-0.28179973,0.27511203,-0.07193132,-0.27832407
FAC20250904070579,0.49043,-0.46355817,0.3325408,0.45407408,0.6044311,-0.8934593,0.8384464,-0.16702391,0.4227738,0.87498605,0.1021832,-0.038781524,0.7984396,-0.5151017,0.43998823,-0.3747205,-0.20143831,-0.6003102,-0.1504242,-0.30193484,1.444833,1.0455176,0.36801323,0.37675023,-0.49150348,-0.6622512,-0.073389806,0.062212292,-1.2763368,0.7740349,-0.13039996,-0.85958153
FAC20250904070585,-0.31401786,-0.19414183,0.4777807,0.72702414,-0.29856348,-0.39338005,-0.67133987,0.33581093,0.01922443,0.34707308,1.2105699,0.102495395,1.0467855,-0.26137415,-0.78443325,-0.096965335,-0.7357745,0.79650474,-0.7702509,-0.15093388,0.21448737,1.892708,-0.085122354,0.09872544,0.46708035,0.28145063,-0.89518577,0.39354438,-0.9984177,0.09629931,-0.31760365,-0.25021827
FAC20250904070586,-0.46301877,-0.67592955,0.23250179,0.20626327,0.26230472,-0.8346864,-0.26078698,-0.87768584,-0.2539539,-0.007452176,-0.18363483,-0.42922497,-0.22952995,-0.48982167,-0.76880527,-0.133735,-0.62240094,0.30417728,0.31334504,0.20912255,0.99943143,0.42836663,-0.27710435,-0.20010208,-0.88882536,-0.008142821,0.1907235,0.08101703,-0.48390427,0.41599384,0.39087278,0.23986529
FAC20250904070592,0.90165097,-1.6433227,0.15051328,0.36495057,0.17583334,-0.19617745,0.40500084,0.05097332,-0.012115547,0.48113394,-0.8712195,-0.46108553,-0.67307603,-0.82256794,-0.30689883,0.0017397695,-0.30880928,-0.10431119,0.41128156,0.43204725,0.678002,0.70813996,-0.13047822,-1.0315001,-0.24136725,-0.10158947,-0.24620982,-0.49469003,-0.66275996,0.14180808,-0.46914876,0.6685079
FAC20250905070605,0.43706745,-0.378616,0.40207043,0.08577814,0.831126,-0.095274836,0.6089046,-0.45096546,0.10754182,-0.33606336,1.3391995,-0.0005486844,-0.86374545,-1.0209352,-0.21858673,-0.66549754,-1.0209643,-0.01251154,-0.49692127,0.96555936,0.70263416,-0.724318,-0.5226726,-1.1129757,-0.01866516,-0.098989,-1.0429937,0.45599282,-0.77974963,0.53108037,-1.062427,0.40896684
