Id,topic,language,media_type,location,followers,popularity,user_id,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class
FAC20250902068524,Gaming,English,Video,Europe,453,0,user_353737,123,372,7,0.327854,0.354636,13373.60546,0.003924,0.003924,0.000164,0,13
FAC20250902068579,Health,Spanish,Text,North America,2894,0,user_283248,60,182,8,0.29225,0.311871,8424.030305,0.001022,0.001022,0.000143,0,4
FAC20250902068582,Entertainment,English,Image,North America,3464,1,user_385704,168,510,8,0.336496,0.367555,12664.907919,0.006254,0.006254,0.000188,0,1
FAC20250902068586,Gaming,English,Text,North America,518,0,user_202233,243,737,8,0.343365,0.379029,16027.153218,0.035337,0.035337,0.000238,0,8
FAC20250902068595,Climate,Japanese,Image,Europe,10172,1,user_352271,31,95,8,0.267285,0.281444,3273.199925,0.000062,0.000062,0.000119,0,1
FAC20250902068600,Entertainment,Spanish,Image,Asia,1856,0,user_413881,61,183,8,0.292636,0.312146,9369.884539,0.000232,0.000232,0.000146,0,1
FAC20250902068639,Climate,English,Text,Asia,519,0,user_43735,234,711,8,0.343694,0.378991,14970.451711,0.033252,0.033252,0.000234,0,17
FAC20250902068654,Entertainment,French,Image,Asia,1129,0,user_284913,43,130,9,0.282372,0.299291,5183.888142,0.000584,0.000584,0.000106,0,1
FAC20250902068660,Entertainment,English,Text,Asia,721,0,user_322603,237,717,8,0.344308,0.379997,16312.792108,0.034652,0.034652,0.000231,0,9
FAC20250902068670,Sports,Arabic,Link,South America,941,0,user_270610,6,18,9,0.249826,0.258909,2130.144706,0.000016,0.000016,0.000051,0,14
FAC20250902068682,Education,English,Image,North America,797,0,user_67852,208,635,8,0.340288,0.373657,15323.555833,0.006763,0.006763,0.00023,0,1
FAC20250902068744,Sports,English,Video,Asia,189,0,user_157653,118,360,7,0.325019,0.351249,9933.951323,0.002379,0.002379,0.000163,0,13
FAC20250902068750,Health,English,Video,North America,7810,0,user_453758,121,370,6,0.321641,0.347243,7728.551116,0.001955,0.001955,0.000163,0,13
FAC20250902068760,Technology,German,Text,North America,1434,0,user_346969,22,66,9,0.277403,0.293387,2759.543166,0.001364,0.001364,0.000062,0,15
FAC20250902068772,Education,English,Image,North America,124,0,user_237840,192,579,8,0.334624,0.366419,19838.145739,0.005562,0.005562,0.000214,0,1
FAC20250902068779,Education,Spanish,Image,North America,20,0,user_136171,31,94,8,0.273647,0.288637,993.091599,0.00007,0.00007,0.000083,0,4
FAC20250902068805,Sports,English,Link,Asia,885,0,user_67452,73,220,8,0.317432,0.338719,16603.249315,0.001608,0.001608,0.000131,0,14
FAC20250902068808,Business,English,Video,Asia,314,0,user_146333,127,384,6,0.327155,0.353932,11030.451597,0.003371,0.003371,0.000165,0,13
FAC20250902068838,Travel,Hindi,Image,Europe,34,0,user_198958,13,39,9,0.256149,0.268197,763.708875,0.000078,0.000078,0.000057,0,1
FAC20250902068879,Finance,Portuguese,Text,Asia,516,1,user_111896,49,148,9,0.28897,0.307166,5718.803023,0.003189,0.003189,0.000104,0,7
FAC20250902068896,Fashion,Portuguese,Link,North America,313,0,user_49499,20,60,9,0.261712,0.272702,5446.295037,0.000013,0.000013,0.000118,0,14
FAC20250902068902,Business,English,Video,North America,164,0,user_416196,108,328,6,0.324025,0.349506,11205.304494,0.00208,0.00208,0.000152,0,13
FAC20250902068910,Technology,German,Image,Europe,2522,1,user_183460,25,75,9,0.276535,0.291148,6390.802767,0.000285,0.000285,0.000076,0,1
FAC20250902068947,Sports,English,Text,Asia,24,0,user_25643,120,362,8,0.327725,0.356359,4323.194345,0.012139,0.012139,0.000127,0,9
FAC20250902068953,Education,Japanese,Link,Asia,6536,1,user_85542,3,9,9,0.225187,0.231977,241.03115,0.000002,0.000002,0.000037,0,14
FAC20250902069002,Travel,English,Text,Europe,1442,0,user_39399,225,684,8,0.343208,0.37866,14010.275012,0.029357,0.029357,0.000222,0,9
FAC20250902069015,Health,English,Link,Asia,22,0,user_34591,40,120,8,0.298931,0.315427,4714.389322,0.000362,0.000362,0.00008,0,14
FAC20250902069025,Travel,English,Text,Europe,2165,0,user_164212,219,668,8,0.342676,0.377738,11670.831164,0.028506,0.028506,0.000216,0,9
FAC20250902069046,Politics,Spanish,Image,Africa,1366,0,user_185732,51,154,8,0.292796,0.311891,9464.760254,0.000276,0.000276,0.000127,0,1
FAC20250902069047,Gaming,Spanish,Image,North America,517,0,user_402637,53,160,8,0.290758,0.309113,8316.195549,0.000257,0.000257,0.000131,0,1
FAC20250902069052,Fashion,Spanish,Text,Europe,363,0,user_33921,62,187,8,0.292159,0.311829,6869.068195,0.001645,0.001645,0.000133,0,0
FAC20250902069059,Finance,Spanish,Video,North America,2872,0,user_199979,29,87,7,0.275967,0.290327,6494.020753,0.000055,0.000055,0.000101,0,7
FAC20250902069069,Entertainment,Japanese,Text,North America,5713,0,user_25609,20,60,8,0.27314,0.288114,2456.38108,0.000484,0.000484,0.000068,0,9
FAC20250902069071,AI/ML,English,Link,North America,257,0,user_135915,89,268,8,0.316376,0.339076,17371.098849,0.002153,0.002153,0.000149,0,14
FAC20250902069087,Technology,Portuguese,Text,Unknown,1279,0,user_201849,39,118,9,0.290522,0.308281,9531.347171,0.001104,0.001104,0.0001,0,15
FAC20250902069124,Business,English,Image,North America,298,0,user_60600,200,605,7,0.338541,0.371588,14119.69311,0.007414,0.007414,0.000212,0,1
FAC20250902069165,Travel,English,Image,Asia,29,0,user_217771,126,382,8,0.32643,0.354262,10545.269288,0.003528,0.003528,0.000151,0,1
FAC20250902069211,Business,English,Image,Africa,57,0,user_484050,148,447,7,0.328987,0.358231,11365.124144,0.003761,0.003761,0.000169,0,1
FAC20250902069218,AI/ML,Portuguese,Link,North America,210,0,user_163156,14,42,9,0.259419,0.270613,3527.103252,0.000021,0.000021,0.00008,0,14
FAC20250902069236,Education,English,Image,Africa,1049,0,user_270208,214,650,8,0.340581,0.374211,17604.570455,0.008034,0.008034,0.000228,0,1
FAC20250902069250,Food,English,Image,Asia,1996,0,user_203810,201,607,8,0.338907,0.371582,19533.812501,0.006407,0.006407,0.00022,0,1
FAC20250902069257,Politics,English,Image,Asia,6481,1,user_59248,146,440,7,0.333481,0.363094,20937.297957,0.003744,0.003744,0.000177,0,1
FAC20250902069281,Travel,English,Video,Europe,1147,0,user_468693,133,405,7,0.327782,0.354955,12281.338312,0.003405,0.003405,0.000178,0,13
FAC20250902069296,Entertainment,Spanish,Text,North America,5289,0,user_311987,50,152,7,0.288759,0.307625,10851.425725,0.000716,0.000716,0.000127,0,4
FAC20250902069298,Science,English,Text,North America,11571,1,user_274210,136,411,7,0.33292,0.362826,9369.192521,0.01278,0.01278,0.000148,0,9
FAC20250902069309,AI/ML,Arabic,Text,North America,14328,0,user_397069,13,39,9,0.255583,0.268106,1227.634929,0.000096,0.000096,0.000076,0,9
FAC20250902069310,Travel,English,Link,North America,1930,0,user_140033,92,279,8,0.316336,0.338604,7089.363825,0.002948,0.002948,0.00014,0,14
FAC20250902069344,Education,Arabic,Video,North America,842,0,user_435202,19,57,8,0.268622,0.281068,2810.834413,0.000111,0.000111,0.000069,0,13
FAC20250902069352,Politics,English,Text,Europe,65,0,user_330579,176,534,8,0.33443,0.36646,16253.532441,0.019367,0.019367,0.000184,0,9
FAC20250902069369,Education,English,Video,North America,9523,0,user_102488,116,352,6,0.320135,0.345274,7256.462186,0.001446,0.001446,0.000156,0,13
FAC20250903069421,Sports,Korean,Text,Europe,142,0,user_231660,14,42,9,0.272546,0.286255,1802.336104,0.000379,0.000379,0.000054,0,9
FAC20250903069470,Health,Portuguese,Image,North America,1857,0,user_393355,44,134,9,0.287215,0.304395,9797.743994,0.000282,0.000282,0.000117,0,1
FAC20250903069525,Travel,Spanish,Video,Europe,36,0,user_163070,21,63,8,0.268,0.279794,2940.334526,0.000021,0.000021,0.000082,0,13
FAC20250903069570,AI/ML,Korean,Video,North America,9,0,user_289922,4,12,9,0.217231,0.22402,33.958469,0.000001,0.000001,0.000041,0,13
FAC20250903069608,Food,Korean,Video,Asia,848,0,user_134346,13,39,8,0.262755,0.274915,2207.809443,0.000037,0.000037,0.000068,0,13
FAC20250903069648,Finance,Portuguese,Poll,Europe,1227,0,user_228419,6,18,9,0.236239,0.244673,4099.058973,0.000002,0.000002,0.000064,0,7
FAC20250903069655,Finance,English,Text,Europe,912,0,user_391775,230,701,8,0.343427,0.378915,14745.76741,0.031547,0.031547,0.000228,0,7
FAC20250903069656,Politics,Japanese,Link,Oceania,17,0,user_298447,3,9,10,0.184262,0.18802,840.164978,0,0,0.000065,0,14
FAC20250903069663,Health,French,Link,North America,58,0,user_150381,9,28,9,0.246638,0.255598,3186.201427,0.000014,0.000014,0.000073,0,17
FAC20250903069715,Finance,English,Text,North America,611,0,user_204386,220,676,8,0.342817,0.377525,8628.812973,0.032008,0.032008,0.000215,0,7
FAC20250903069722,Gaming,English,Image,Asia,4,0,user_492546,90,270,8,0.320421,0.345525,8662.5874,0.002569,0.002569,0.000112,0,1
FAC20250903069756,Politics,English,Text,North America,103,0,user_285599,168,506,8,0.335445,0.367211,11583.3668,0.019241,0.019241,0.00017,0,9
FAC20250903069788,Climate,English,Poll,North America,2135,0,user_88493,41,125,8,0.309068,0.32634,2727.405175,0.001185,0.001185,0.000083,0,1
FAC20250903069805,Entertainment,Spanish,Image,North America,124,0,user_460288,40,121,8,0.285059,0.302035,6568.22855,0.000209,0.000209,0.0001,0,1
FAC20250903069813,Entertainment,Japanese,Text,North America,14735,1,user_409802,11,33,9,0.264763,0.277247,1307.183227,0.000378,0.000378,0.000045,0,9
FAC20250903069818,Politics,French,Text,North America,717,0,user_161310,40,121,9,0.285991,0.303671,3979.194738,0.001839,0.001839,0.000096,0,9
FAC20250903069853,Sports,English,Link,Asia,240,0,user_162889,90,271,8,0.315672,0.337992,16889.271202,0.00218,0.00218,0.000149,0,14
FAC20250903069868,Fashion,English,Text,Unknown,1401,0,user_159308,213,646,8,0.342473,0.37737,14847.15531,0.026965,0.026965,0.000213,0,0
FAC20250903069896,Food,English,Video,Asia,9,0,user_55647,48,145,7,0.308345,0.328015,763.190808,0.000538,0.000538,0.00008,0,13
FAC20250903069912,Fashion,English,Image,North America,232,0,user_65783,195,590,8,0.337841,0.370459,12168.763123,0.006716,0.006716,0.000206,0,1
FAC20250903069914,Climate,English,Image,North America,302,0,user_128976,173,522,8,0.338039,0.369603,17138.859178,0.006241,0.006241,0.000191,0,1
FAC20250903069916,Politics,English,Text,Asia,205,0,user_191633,209,634,8,0.341338,0.375631,12782.371496,0.026811,0.026811,0.000204,0,9
FAC20250903069963,Technology,English,Image,Europe,29,0,user_144080,129,389,8,0.326757,0.355042,8011.538199,0.003418,0.003418,0.000147,0,1
FAC20250903069968,Fashion,English,Text,North America,364,0,user_9857,238,720,8,0.342864,0.378618,13976.246541,0.03487,0.03487,0.00023,0,0
FAC20250903069989,Politics,English,Image,North America,520,0,user_478827,163,491,8,0.339474,0.370853,19346.113451,0.005301,0.005301,0.00019,0,1
FAC20250903069991,Science,English,Video,Europe,549,0,user_63478,148,449,7,0.327825,0.35562,11498.782574,0.002906,0.002906,0.000194,0,13
FAC20250903069992,AI/ML,English,Text,Oceania,2793,0,user_192148,201,609,8,0.341152,0.375331,14028.662119,0.023796,0.023796,0.000202,0,9
FAC20250904070137,Science,Portuguese,Video,Europe,28,0,user_367944,9,27,8,0.25451,0.264287,296.870532,0.000008,0.000008,0.000048,0,13
FAC20250904070191,Fashion,Portuguese,Text,Africa,5131,1,user_469262,39,119,8,0.283907,0.300956,6768.842228,0.001021,0.001021,0.000101,0,0
FAC20250904070204,Gaming,English,Poll,Unknown,1029,1,user_166791,39,118,8,0.310869,0.328366,2454.138336,0.001355,0.001355,0.000074,0,8
FAC20250904070225,Food,Spanish,Text,Asia,202,0,user_342068,51,155,8,0.292488,0.311695,9164.976372,0.001268,0.001268,0.000116,0,4
FAC20250904070282,Health,English,Poll,South America,99456,1,user_362087,14,42,9,0.287391,0.300407,493.149016,0.000188,0.000188,0.000045,0,5
FAC20250904070283,Travel,Chinese,Video,North America,15,0,user_439184,6,19,9,0.214058,0.220351,1463.050454,0,0,0.000077,0,13
FAC20250904070292,Travel,English,Link,North America,161,0,user_376713,83,250,8,0.313292,0.334612,16228.798056,0.001827,0.001827,0.000145,0,14
FAC20250904070298,Education,English,Text,Europe,1030,0,user_106019,223,677,8,0.344703,0.379972,19978.842243,0.028933,0.028933,0.000225,0,9
FAC20250904070326,Food,English,Video,North America,300,1,user_245225,130,394,7,0.327882,0.354811,20425.685002,0.003003,0.003003,0.000178,0,13
FAC20250904070336,AI/ML,English,Text,Asia,3,0,user_240418,94,282,8,0.322856,0.350037,1388.099913,0.010779,0.010779,0.000103,0,9
FAC20250904070348,Food,English,Image,Europe,93,0,user_8079,173,526,8,0.332273,0.362748,10129.98958,0.004791,0.004791,0.00019,0,1
FAC20250904070358,Finance,English,Text,Asia,770,1,user_260770,220,672,8,0.342598,0.37751,10362.370261,0.030407,0.030407,0.000217,0,7
FAC20250904070370,Fashion,English,Text,Asia,86,0,user_345922,166,505,8,0.335131,0.36697,8863.741392,0.017268,0.017268,0.000171,0,0
FAC20250904070381,Fashion,Spanish,Link,North America,768,0,user_247404,8,24,8,0.237943,0.245724,451.273142,0.000001,0.000001,0.000057,0,15
FAC20250904070382,Travel,English,Text,North America,4738,0,user_17436,199,601,8,0.338465,0.372088,14585.994057,0.024848,0.024848,0.000199,0,9
FAC20250904070392,AI/ML,English,Video,North America,20488,1,user_83691,86,258,7,0.3155,0.338584,7402.108035,0.001354,0.001354,0.000118,0,13
FAC20250904070402,Entertainment,Chinese,Video,Europe,1000,0,user_343290,19,57,8,0.266678,0.27957,3458.626644,0.000114,0.000114,0.000077,0,13
FAC20250904070426,Education,French,Link,Asia,469,0,user_129896,9,28,9,0.250008,0.25866,2258.31648,0.000014,0.000014,0.000068,0,14
FAC20250904070444,Entertainment,English,Text,North America,419,0,user_35118,246,751,8,0.343647,0.379682,10483.119974,0.039528,0.039528,0.000232,0,9
FAC20250904070475,Entertainment,English,Image,Asia,31555,1,user_342450,116,348,8,0.325597,0.352938,14953.325315,0.003224,0.003224,0.000137,0,1
FAC20250904070480,Science,English,Poll,Europe,54,0,user_473952,22,66,8,0.288427,0.302867,8215.727983,0.00052,0.00052,0.000071,0,9
FAC20250904070529,Fashion,English,Text,North America,248,0,user_330267,218,660,8,0.341431,0.376341,16418.239228,0.027597,0.027597,0.000215,0,0
FAC20250904070579,Technology,English,Link,South America,206,0,user_389700,83,251,8,0.316523,0.338908,9815.810493,0.001508,0.001508,0.000137,0,14
FAC20250904070585,Technology,Chinese,Text,North America,94,0,user_56406,17,52,9,0.265792,0.279802,880.581966,0.000598,0.000598,0.000059,0,15
FAC20250904070586,Business,Arabic,Image,North America,23,0,user_33324,3,9,8,0.249262,0.260159,20.403571,0.000018,0.000018,0.000027,0,1
FAC20250904070592,Gaming,English,Image,Europe,322,0,user_178063,186,566,8,0.338374,0.370745,13112.788926,0.006771,0.006771,0.000207,0,1
FAC20250905070605,Entertainment,Spanish,Image,North America,1124,0,user_138452,56,171,9,0.291796,0.310915,5848.867504,0.000624,0.000624,0.000122,0,1
FAC20250905070631,Politics,Arabic,Image,North America,1645,1,user_306754,27,81,9,0.275038,0.290243,3735.269461,0.000282,0.000282,0.000082,0,1
FAC20250905070642,Business,English,Image,Europe,1081,1,user_38914,198,600,7,0.339366,0.37204,10501.956701,0.007415,0.007415,0.000207,0,1
FAC20250905070652,Climate,English,Video,Asia,67,0,user_27316,91,273,7,0.319129,0.343201,17024.777334,0.001027,0.001027,0.00014,0,17
FAC20250905070677,AI/ML,French,Text,North America,720,0,user_259716,45,135,9,0.287897,0.3058,10315.851898,0.001408,0.001408,0.000115,0,9
FAC20250905070689,Technology,English,Text,North America,15,0,user_487453,107,322,8,0.326913,0.354817,3125.737441,0.012438,0.012438,0.000115,0,15
FAC20250905070703,Food,English,Image,Unknown,21094,1,user_172673,135,406,8,0.326558,0.354778,18959.658375,0.003213,0.003213,0.000157,0,1
FAC20250905070720,Gaming,Spanish,Image,North America,9186,0,user_342461,39,118,8,0.282086,0.298202,4370.279074,0.000119,0.000119,0.000107,0,1
FAC20250905070765,Sports,French,Video,North America,3367,0,user_382712,14,43,8,0.264912,0.276589,1233.696098,0.000023,0.000023,0.000069,0,13
FAC20250905070777,Gaming,English,Image,Europe,1230,0,user_227277,184,561,8,0.338969,0.370878,10752.802369,0.00667,0.00667,0.000202,0,1
FAC20250905070781,Climate,English,Text,Europe,1309,0,user_160009,224,682,8,0.343302,0.3786,16782.938271,0.028445,0.028445,0.000227,0,17
FAC20250905070814,Food,Korean,Image,North America,40,0,user_29520,7,21,9,0.257165,0.269025,48.552112,0.000076,0.000076,0.000031,0,1
FAC20250905070835,Politics,Japanese,Video,Europe,360,0,user_387057,15,46,7,0.268181,0.280453,1537.208386,0.000109,0.000109,0.000059,0,13
FAC20250905070884,Technology,Spanish,Poll,North America,98,0,user_115896,7,21,8,0.240316,0.248869,1379.875965,0.000002,0.000002,0.000053,0,15
FAC20250905070900,Business,English,Text,Asia,12,0,user_341649,113,339,7,0.325709,0.353972,8029.466133,0.013233,0.013233,0.000123,0,11
FAC20250905070911,Science,French,Image,Asia,1191,0,user_216065,30,92,9,0.279071,0.293894,5592.6867,0.000101,0.000101,0.000099,0,1
FAC20250905070926,Fashion,Portuguese,Image,Europe,704,1,user_195624,47,143,9,0.28897,0.306598,7133.743932,0.000279,0.000279,0.000121,0,1
FAC20250905070931,Technology,English,Image,Asia,13,0,user_242825,114,342,8,0.323746,0.350723,4524.959878,0.003089,0.003089,0.00013,0,1
FAC20250905070942,Finance,English,Video,North America,276,1,user_404085,140,424,7,0.326374,0.353763,13492.53503,0.003722,0.003722,0.000184,0,7
FAC20250905070946,Food,English,Text,North America,5203,0,user_218576,173,524,8,0.337281,0.369392,12665.175861,0.019099,0.019099,0.00018,0,9
FAC20250905070981,Technology,English,Image,Asia,734,0,user_23582,205,620,8,0.340766,0.374264,19112.091084,0.007221,0.007221,0.000227,0,1
FAC20250905070989,Entertainment,French,Video,Europe,8029,0,user_46148,15,45,7,0.263399,0.274781,2725.506384,0.000025,0.000025,0.000068,0,13
FAC20250905070993,Business,English,Text,South America,140,0,user_182594,204,616,7,0.338984,0.372934,16696.246034,0.023118,0.023118,0.000205,0,11
FAC20250905071026,Finance,English,Video,South America,3056,0,user_394677,128,387,7,0.324963,0.351575,12120.070277,0.002147,0.002147,0.000174,0,7
FAC20250905071063,Health,Spanish,Image,North America,4879,0,user_66180,50,150,7,0.287061,0.305165,13321.157714,0.000165,0.000165,0.000129,0,4
FAC20250905071088,Health,English,Text,Asia,1222,0,user_389795,240,725,8,0.34393,0.380136,29542.372781,0.031125,0.031125,0.000244,0,5
FAC20250905071098,Health,Japanese,Video,North America,34,0,user_261428,8,24,7,0.248751,0.25856,1900.811462,0.000011,0.000011,0.000056,0,13
FAC20250905071107,Technology,English,Text,North America,1130,0,user_184345,227,687,8,0.344103,0.379711,18949.811074,0.029589,0.029589,0.000224,0,15
FAC20250905071134,Entertainment,Spanish,Video,Africa,1736,1,user_457336,46,140,7,0.284165,0.300704,6381.635871,0.000166,0.000166,0.000134,0,13
FAC20250905071146,Gaming,French,Video,North America,42,0,user_148848,15,46,8,0.25489,0.265731,1053.38765,0.000013,0.000013,0.000083,0,13
FAC20250905071148,Politics,English,Video,Asia,3438,0,user_110716,144,436,7,0.325413,0.352637,10618.324164,0.00306,0.00306,0.000184,0,13
FAC20250905071157,Business,English,Text,Asia,3210,0,user_485311,204,623,7,0.339919,0.374215,11612.970599,0.024499,0.024499,0.000203,0,11
FAC20250905071186,Travel,English,Image,Asia,150,0,user_456209,196,591,8,0.335865,0.367879,21275.548203,0.006771,0.006771,0.000215,0,1
FAC20250905071196,Entertainment,English,Video,Asia,2754,1,user_156766,148,448,7,0.327155,0.355022,18053.699256,0.003606,0.003606,0.0002,0,13
FAC20250905071199,Travel,English,Text,Unknown,3339,0,user_112104,225,679,8,0.339934,0.375136,20993.683504,0.028347,0.028347,0.000226,0,9
FAC20250905071225,Technology,English,Text,Europe,84,0,user_373524,172,521,8,0.33576,0.367976,13520.256109,0.018035,0.018035,0.00018,0,15
FAC20250905071245,Politics,English,Image,Asia,230,0,user_279388,179,543,8,0.337705,0.369681,16636.928473,0.00591,0.00591,0.000204,0,1
FAC20250905071253,Finance,English,Link,Europe,836,0,user_151359,90,271,8,0.31707,0.339255,15573.508351,0.003032,0.003032,0.000144,0,14
FAC20250905071259,Technology,English,Link,Asia,47963,1,user_401288,36,109,8,0.298136,0.314494,1038.505944,0.000255,0.000255,0.000074,0,14
FAC20250905071260,Technology,Korean,Image,Unknown,3533,0,user_82700,22,66,9,0.271886,0.285821,1456.896609,0.000306,0.000306,0.00006,0,1
FAC20250905071306,Finance,English,Image,North America,5307,0,user_2547,147,452,8,0.333378,0.36313,10170.081533,0.003738,0.003738,0.000172,0,1
FAC20250905071324,AI/ML,English,Video,Europe,7159,1,user_36763,127,384,6,0.322289,0.348189,8528.404899,0.001895,0.001895,0.000169,0,13
FAC20250905071332,Business,English,Link,Asia,2037,0,user_216230,76,231,7,0.3155,0.337015,5634.475317,0.001602,0.001602,0.000124,0,11
FAC20250905071395,Politics,Spanish,Text,North America,6295,0,user_458833,42,127,7,0.285579,0.302846,6659.907379,0.000831,0.000831,0.000104,0,4
FAC20250905071411,AI/ML,English,Text,North America,143,0,user_278334,183,555,8,0.338678,0.371415,10750.325402,0.020877,0.020877,0.000184,0,9
FAC20250905071423,Entertainment,English,Text,Unknown,1656,0,user_128021,234,709,8,0.343459,0.379562,13919.884343,0.03312,0.03312,0.00023,0,9
FAC20250906071465,AI/ML,Spanish,Poll,Europe,23108,1,user_248417,6,18,9,0.223653,0.230941,515.940364,0.000001,0.000001,0.000057,0,4
FAC20250906071469,Science,Portuguese,Image,North America,164,0,user_340245,32,97,9,0.28078,0.296712,3108.389456,0.000164,0.000164,0.000092,0,1
FAC20250906071512,Science,Spanish,Link,Asia,1948,1,user_25340,18,56,8,0.265661,0.27659,3617.199123,0.000014,0.000014,0.000089,0,15
FAC20250906071521,Politics,English,Poll,North America,21,0,user_51163,17,51,8,0.293218,0.306541,943.045779,0.000173,0.000173,0.000051,0,9
FAC20250906071524,Gaming,English,Text,North America,11567,0,user_451362,168,505,7,0.333496,0.364793,18774.994484,0.018982,0.018982,0.000177,0,8
FAC20250906071553,Sports,Korean,Text,North America,464,0,user_199178,23,69,9,0.278183,0.293965,2469.158115,0.001282,0.001282,0.000067,0,9
FAC20250906071564,Travel,Spanish,Text,Asia,1334,0,user_415753,62,187,8,0.292819,0.313235,7509.544394,0.002297,0.002297,0.000128,0,4
FAC20250906071577,Entertainment,English,Image,Asia,375,0,user_306852,194,589,8,0.33978,0.37268,17681.950727,0.009111,0.009111,0.000213,0,1
FAC20250906071605,Food,English,Video,North America,1073,0,user_228034,126,381,7,0.328412,0.355268,15700.836836,0.003351,0.003351,0.00017,0,13
FAC20250906071644,Fashion,English,Video,North America,2173,1,user_168354,123,371,7,0.327141,0.353916,12116.992417,0.002614,0.002614,0.000163,0,13
FAC20250906071703,AI/ML,Portuguese,Image,Oceania,97,0,user_329451,27,81,9,0.277331,0.292543,2908.330622,0.000151,0.000151,0.000079,0,1
FAC20250906071763,Fashion,Spanish,Text,Oceania,136,0,user_438067,63,191,8,0.290511,0.309622,11874.395302,0.000831,0.000831,0.000149,0,0
FAC20250906071766,Finance,Arabic,Link,Oceania,34,0,user_163833,2,6,10,0.195395,0.199284,57.059895,0,0,0.000044,0,14
FAC20250906071809,Gaming,Japanese,Video,Unknown,129,0,user_219124,11,33,7,0.233691,0.243012,5912.3019,0.000001,0.000001,0.000091,0,13
FAC20250906071815,Politics,Chinese,Text,North America,47168,0,user_427887,6,18,9,0.251043,0.262391,456.031848,0.000154,0.000154,0.000037,0,9
FAC20250906071864,Education,Portuguese,Text,Europe,4973,0,user_307542,40,120,8,0.283244,0.300064,5260.525342,0.00087,0.00087,0.000102,0,9
FAC20250906071909,Entertainment,Japanese,Video,North America,233,0,user_428320,15,45,8,0.265136,0.277314,3692.151459,0.000087,0.000087,0.000064,0,13
FAC20250906071914,Politics,Portuguese,Video,North America,131,0,user_130360,31,93,8,0.270555,0.283834,5978.569168,0.000053,0.000053,0.000113,0,13
FAC20250906071927,Finance,English,Link,Asia,122,0,user_221691,70,213,8,0.310959,0.331304,4806.077781,0.001204,0.001204,0.000116,0,14
FAC20250906071960,Food,French,Image,Oceania,84,0,user_111865,31,93,9,0.274026,0.288781,5928.286346,0.000203,0.000203,0.000093,0,1
FAC20250906071966,Education,English,Text,Africa,2503,1,user_283997,207,628,8,0.341913,0.37643,17271.329794,0.025002,0.025002,0.000213,0,9
FAC20250906071970,Gaming,Hindi,Image,North America,33,0,user_459115,7,21,9,0.254743,0.266046,366.330521,0.00004,0.00004,0.000041,0,1
FAC20250906071998,Politics,English,Image,Europe,210,0,user_267885,174,528,8,0.337538,0.369052,17627.56049,0.005736,0.005736,0.000199,0,1
FAC20250906072009,AI/ML,English,Image,North America,3165,0,user_181279,194,583,8,0.336903,0.369122,29527.782609,0.006097,0.006097,0.000217,0,1
FAC20250906072026,Travel,Portuguese,Text,North America,624,0,user_448251,47,142,9,0.292284,0.311209,10665.715978,0.001652,0.001652,0.000113,0,17
FAC20250906072122,Fashion,English,Image,Europe,342,0,user_412328,199,602,8,0.338587,0.371438,14841.536512,0.007628,0.007628,0.000214,0,1
FAC20250906072126,Science,Portuguese,Image,Asia,159,0,user_288026,32,97,9,0.281011,0.296404,3891.415168,0.000142,0.000142,0.000093,0,1
FAC20250906072138,Food,English,Image,Europe,492,0,user_208051,175,526,8,0.339137,0.370999,20729.505769,0.005904,0.005904,0.000195,0,1
FAC20250906072198,Finance,Spanish,Image,South America,1611,0,user_247287,55,165,8,0.290668,0.309191,18334.587321,0.000166,0.000166,0.000145,0,4
FAC20250906072255,Climate,French,Text,Unknown,2626,0,user_325894,33,99,9,0.282351,0.298824,5592.98051,0.000538,0.000538,0.000097,0,17
FAC20250907072300,Business,English,Video,Europe,3753,1,user_140475,116,353,6,0.32443,0.350204,10722.006871,0.002537,0.002537,0.000161,0,13
FAC20250907072319,Business,Portuguese,Video,Asia,144,0,user_229405,25,76,7,0.271229,0.284014,5354.198756,0.000072,0.000072,0.000094,0,13
FAC20250907072326,Politics,Japanese,Image,Africa,494,0,user_70232,28,84,8,0.277178,0.292494,4880.420105,0.000203,0.000203,0.000093,0,1
FAC20250907072331,Science,Spanish,Image,Europe,367,0,user_312757,41,124,8,0.288416,0.306095,5361.409786,0.000143,0.000143,0.000109,0,4
FAC20250907072380,Food,German,Poll,Africa,855,0,user_280088,8,24,8,0.249205,0.25756,5226.817603,0.000029,0.000029,0.000066,0,14
FAC20250907072413,Politics,English,Image,North America,15529,0,user_324159,121,364,8,0.327768,0.355589,10345.766313,0.002866,0.002866,0.000144,0,1
FAC20250907072436,Health,English,Text,Europe,1920,0,user_54441,233,702,8,0.342645,0.378525,24008.728089,0.030362,0.030362,0.00023,0,5
FAC20250907072515,AI/ML,English,Text,Africa,9,0,user_458353,99,297,8,0.323997,0.351475,8822.898273,0.011115,0.011115,0.000112,0,9
FAC20250907072524,Science,German,Text,North America,1031,0,user_5516,26,80,9,0.279434,0.295916,1556.431176,0.000949,0.000949,0.000074,0,9
FAC20250907072557,Climate,Japanese,Text,Africa,176,0,user_75571,22,66,9,0.279122,0.294142,2219.162577,0.000903,0.000903,0.000063,0,17
