Id,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity,modularity_class,stat_inf_class,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber
FAC20250919077487,Facebook,16,4,0,user_53035,715,1870,0,Technology,French,25,Video,2,Positive,0.832,0.046,0.122,6.5,North America,-0.866025,-0.5,-0.433884,-0.900969,1,0,0,0.832,0,0,9,6,0.071429,2,0.482616,17,0.102456,0.115115,68514.892658,0.00775,0.00775,0.000132,0
FAC20250919077497,Facebook,16,4,0,user_61294,108863,3405,0,Fashion,Japanese,185,Link,0,Positive,0.909,0.092,-0,1.2,Unknown,-0.866025,-0.5,-0.433884,-0.900969,1,0,1,0.909,0,1,17,73,0,0,0.51407,18,0.083358,0.094793,17934.314065,0.00009,0.00009,0.000114,0
FAC20250919077520,Facebook,17,4,0,user_214063,5170,3649,0,Business,English,127,Image,3,Negative,0.044,0.791,0.165,56.1,North America,-0.965926,-0.258819,-0.433884,-0.900969,1,0,0,0.791,0,1,19,75,0.142857,4,0.581078,15,0.106964,0.118427,48970.676957,0.000175,0.000175,0.000127,0
FAC20250919077543,Facebook,17,4,0,user_97461,102,3317,0,Climate,Arabic,306,Text,4,Positive,0.711,0.078,0.211,36.6,Asia,-0.965926,-0.258819,-0.433884,-0.900969,0,0,1,0.711,0,0,10,38,0.111111,5,0.774217,15,0.105875,0.120061,157312.44738,0.000755,0.000755,0.000153,0
FAC20250919077549,Facebook,17,4,0,user_169260,2287,2160,0,Technology,English,393,Video,4,Negative,0.127,0.935,0,87.5,North America,-0.965926,-0.258819,-0.433884,-0.900969,1,0,1,0.935,1,0,23,57,0.071429,2,0.481006,15,0.100879,0.113274,66528.106531,0.000603,0.000603,0.000133,0
FAC20250919077567,Facebook,17,4,0,user_307445,6650,1102,0,Science,Portuguese,199,Image,2,Positive,0.635,0.114,0.25,7,Asia,-0.965926,-0.258819,-0.433884,-0.900969,1,0,1,0.635,0,0,3,35,0.095238,2,0.421536,16,0.094301,0.105053,2519.624658,0.000051,0.000051,0.000118,0
FAC20250919077583,Facebook,17,4,0,user_363160,662,1347,0,Politics,English,250,Text,1,Positive,0.849,0.111,0.04,0,North America,-0.965926,-0.258819,-0.433884,-0.900969,0,0,1,0.849,0,0,9,39,0.133333,2,0.423702,17,0.101524,0.114442,47337.044084,0.00317,0.00317,0.000101,0
FAC20250919077590,Facebook,17,4,0,user_252405,9890,1741,0,Science,Portuguese,56,Text,3,Negative,0.087,0.879,0.034,90.2,Asia,-0.965926,-0.258819,-0.433884,-0.900969,0,0,0,0.879,1,0,4,62,0.083333,3,0.733898,15,0.10384,0.117837,196316.643094,0.001341,0.001341,0.000137,0
FAC20250919077593,Facebook,17,4,0,user_69771,57853,946,1,Education,Japanese,206,Text,3,Positive,0.728,0.032,0.24,10.3,North America,-0.965926,-0.258819,-0.433884,-0.900969,0,0,1,0.728,0,1,17,76,0.178571,5,0.561257,18,0.082122,0.09392,3722.441934,0.000078,0.000078,0.000128,0
FAC20250919077614,Facebook,18,4,0,user_166533,468,895,0,Fashion,Portuguese,93,Link,4,Positive,0.77,0.081,0.149,2.7,Asia,-1,-0,-0.433884,-0.900969,1,0,0,0.77,0,0,15,44,0.111111,4,0.710227,17,0.098804,0.111781,19056.539482,0.000733,0.000733,0.000138,0
FAC20250919077627,Facebook,18,4,0,user_53168,17179,3075,0,Finance,English,332,Video,1,Positive,0.919,0.06,0.021,0,Asia,-1,-0,-0.433884,-0.900969,1,0,1,0.919,0,0,13,5,0.194444,7,0.567187,17,0.091639,0.102162,7357.165188,0.00031,0.00031,0.000146,0
FAC20250919077638,Facebook,18,4,0,user_245273,194,2379,0,Politics,English,22,Video,3,Positive,0.918,0.011,0.071,0,Africa,-1,-0,-0.433884,-0.900969,1,0,0,0.918,0,0,22,56,0.088889,4,0.784118,16,0.098756,0.112488,26542.412101,0.00024,0.00024,0.000152,0
FAC20250919077671,Facebook,18,4,0,user_200972,536,3619,0,AI/ML,English,186,Image,5,Neutral,0.22,0,0.806,28.8,North America,-1,-0,-0.433884,-0.900969,1,1,1,0.806,0,0,15,37,0.194444,7,0.79794,17,0.089911,0.102168,1171.392612,0.000971,0.000971,0.000137,0
FAC20250919077689,Facebook,18,4,0,user_333266,50,175,0,Technology,English,381,Video,0,Neutral,0.109,0.132,0.758,0,Asia,-1,-0,-0.433884,-0.900969,1,0,1,0.758,0,0,16,3,0.25,9,0.513723,17,0.099924,0.110784,4631.835725,0.000102,0.000102,0.000149,0
FAC20250919077716,Facebook,19,4,0,user_459922,1303,97,0,Technology,English,124,Text,0,Neutral,0.29,0,0.806,0,Asia,-0.965926,0.258819,-0.433884,-0.900969,0,0,0,0.806,0,0,26,23,0.333333,5,0.407966,17,0.090632,0.101796,2015.882177,0.000672,0.000672,0.000102,0
FAC20250919077718,Facebook,19,4,0,user_40160,5890,2353,0,Education,English,375,Image,1,Positive,0.679,0.113,0.208,13.8,North America,-0.965926,0.258819,-0.433884,-0.900969,1,0,1,0.679,0,0,3,52,0.095238,2,0.49968,17,0.08884,0.099195,811.351965,0.000072,0.000072,0.000114,0
FAC20250919077724,Facebook,19,4,0,user_118225,62,1345,0,Science,English,101,Video,4,Neutral,0.081,0.094,0.825,38.6,Asia,-0.965926,0.258819,-0.433884,-0.900969,1,0,0,0.825,0,0,16,16,0.194444,7,0.629863,15,0.106426,0.118933,30627.616861,0.000129,0.000129,0.000143,0
FAC20250919077731,Facebook,19,4,0,user_328692,9136,879,0,Health,English,313,Text,5,Positive,0.768,0.061,0.171,9.2,North America,-0.965926,0.258819,-0.433884,-0.900969,0,1,1,0.768,0,0,4,62,0.285714,8,0.558813,15,0.100124,0.110943,3595.953666,0.000699,0.000699,0.000128,0
FAC20250919077738,Facebook,19,4,0,user_244828,291,694,0,Finance,English,72,Video,2,Positive,0.768,0.076,0.156,0,South America,-0.965926,0.258819,-0.433884,-0.900969,1,0,0,0.768,0,0,28,60,0.095238,2,0.561328,18,0.085857,0.095788,257.891485,0.000412,0.000412,0.000112,0
FAC20250919077772,Facebook,19,4,0,user_488374,1222,3313,0,Finance,English,69,Text,4,Positive,0.718,0.105,0.177,0,North America,-0.965926,0.258819,-0.433884,-0.900969,0,0,0,0.718,0,0,11,20,0.25,9,0.590853,18,0.098673,0.111918,23172.632013,0.000721,0.000721,0.000144,0
FAC20250919077785,Facebook,19,4,0,user_415780,267,1777,0,Entertainment,English,220,Text,4,Neutral,0.17,0.139,0.69,26.9,North America,-0.965926,0.258819,-0.433884,-0.900969,0,0,1,0.69,0,0,28,50,0.194444,7,0.741289,16,0.102047,0.113877,24006.337101,0.001328,0.001328,0.000137,0
FAC20250919077818,Facebook,20,4,0,user_47659,127,2856,0,Technology,Portuguese,318,Image,1,Neutral,0.082,0.145,0.773,34.6,Asia,-0.866025,0.5,-0.433884,-0.900969,1,0,1,0.773,0,0,20,66,0.133333,6,0.791573,16,0.097771,0.110078,14006.47413,0.000885,0.000885,0.000151,0
FAC20250919077822,Facebook,20,4,0,user_463178,552,1159,0,AI/ML,English,133,Video,4,Positive,0.902,0.131,0,26.3,Europe,-0.866025,0.5,-0.433884,-0.900969,1,0,0,0.902,0,1,15,37,0.142857,4,0.619181,16,0.097814,0.110856,1968.572277,0.000682,0.000682,0.000127,0
FAC20250919077839,Facebook,20,4,0,user_196879,712,2791,0,Science,Spanish,58,Text,3,Negative,0.033,0.885,0.082,64.1,South America,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0.885,0,0,9,6,0.214286,6,0.497657,18,0.096851,0.108629,7230.64603,0.008096,0.008096,0.000131,0
FAC20250919077949,Facebook,21,4,0,user_241993,1749,295,0,Technology,English,271,Video,1,Negative,0.093,0.929,0,86.5,North America,-0.707107,0.707107,-0.433884,-0.900969,1,0,1,0.929,1,0,12,26,0.194444,7,0.690318,16,0.098342,0.110859,33790.649329,0.000922,0.000922,0.000141,0
FAC20250919077957,Facebook,21,4,0,user_477736,293,534,0,Education,Arabic,94,Text,3,Neutral,0.125,0.059,0.816,30.3,Oceania,-0.707107,0.707107,-0.433884,-0.900969,0,0,0,0.816,0,0,28,60,0.044444,2,0.720855,18,0.09198,0.104681,10897.573671,0.000448,0.000448,0.000154,0
FAC20250919077983,Facebook,21,4,0,user_341145,9584,2542,0,Food,English,345,Image,0,Neutral,0.297,0.01,0.693,18.2,Europe,-0.707107,0.707107,-0.433884,-0.900969,1,0,1,0.693,0,1,4,62,0.166667,6,0.678185,15,0.097376,0.108612,2641.385261,0.001133,0.001133,0.000139,0
FAC20250919077997,Facebook,21,4,0,user_99286,38,1505,0,Food,Spanish,183,Video,1,Negative,0.119,0.76,0.122,50.6,North America,-0.707107,0.707107,-0.433884,-0.900969,1,0,1,0.76,0,0,24,29,0.194444,7,0.66859,18,0.095829,0.108024,8484.95861,0.00043,0.00043,0.000141,0
FAC20250919078008,Facebook,22,4,0,user_158793,1061,1945,0,Sports,Korean,260,Image,2,Negative,0.033,0.745,0.223,56.7,North America,-0.5,0.866025,-0.433884,-0.900969,1,0,1,0.745,0,0,0,28,0.178571,5,0.485009,17,0.086274,0.096503,2277.11653,0.001938,0.001938,0.000132,0
FAC20250919078014,Facebook,22,4,0,user_201017,1401,2961,0,Politics,English,227,Image,4,Neutral,0.153,0.09,0.757,0.3,Europe,-0.5,0.866025,-0.433884,-0.900969,1,0,1,0.757,0,0,26,9,0.214286,6,0.514893,18,0.094984,0.107681,38948.873852,0.001208,0.001208,0.00013,0
FAC20250919078046,Facebook,22,4,0,user_351346,1344,1194,0,Technology,Spanish,61,Link,0,Negative,0.038,0.694,0.268,66.1,Africa,-0.5,0.866025,-0.433884,-0.900969,1,0,0,0.694,0,1,26,23,0.027778,1,0.622129,18,0.09129,0.105155,8958.965575,0.001085,0.001085,0.000142,0
FAC20250919078048,Facebook,22,4,0,user_480805,288,3091,0,Politics,English,276,Video,0,Neutral,0.057,0.157,0.786,0,North America,-0.5,0.866025,-0.433884,-0.900969,1,0,1,0.786,0,0,28,60,0.194444,7,0.678577,17,0.091079,0.102281,2277.603645,0.00054,0.00054,0.00014,0
FAC20250919078057,Facebook,23,4,0,user_275307,1502,36,0,Food,English,388,Poll,1,Negative,0.061,0.92,0.019,68,North America,-0.258819,0.965926,-0.433884,-0.900969,1,0,1,0.92,0,0,26,54,0.095238,2,0.560917,17,0.091632,0.103024,1766.211618,0.003033,0.003033,0.000111,0
FAC20250920078082,Facebook,10,5,1,user_483233,518,2286,0,AI/ML,English,98,Image,2,Positive,0.692,0.031,0.277,27.5,North America,0.5,-0.866025,-0.974928,-0.222521,1,0,0,0.692,0,0,15,74,0.138889,5,0.70122,17,0.093605,0.106321,9446.952885,0.000866,0.000866,0.000139,0
FAC20250920078107,Facebook,13,5,1,user_227076,27,1182,0,Travel,English,200,Image,1,Neutral,0.101,0.114,0.785,0,Europe,-0.258819,-0.965926,-0.974928,-0.222521,1,0,1,0.785,0,0,27,2,0.107143,3,0.532765,17,0.097632,0.109368,8847.707639,0.001506,0.001506,0.00013,0
FAC20250920078170,Facebook,17,5,1,user_377892,218,227,0,Entertainment,English,123,Link,1,Negative,0.102,0.743,0.155,22.3,Africa,-0.965926,-0.258819,-0.974928,-0.222521,1,0,0,0.743,0,0,25,63,0.111111,5,0.754159,15,0.104328,0.117998,74051.38276,0.000432,0.000432,0.000153,0
FAC20250920078173,Facebook,17,5,1,user_10225,1480,2380,0,Health,English,42,Link,0,Positive,0.737,0.138,0.125,29.7,North America,-0.965926,-0.258819,-0.974928,-0.222521,1,0,0,0.737,0,0,26,54,0.178571,5,0.635297,15,0.102097,0.114913,144747.378361,0.002822,0.002821,0.000125,0
FAC20250920078207,Facebook,19,5,1,user_452976,8,657,0,AI/ML,Japanese,388,Text,1,Positive,0.935,0.1,0,0,Asia,-0.965926,0.258819,-0.974928,-0.222521,0,0,1,0.935,0,0,2,47,0.222222,8,0.695279,18,0.087276,0.0975,5788.846994,0.003399,0.003399,0.000139,0
FAC20250920078213,Facebook,19,5,1,user_342038,232,1452,0,Technology,Chinese,80,Image,1,Positive,0.933,0.106,0,8.9,Europe,-0.965926,0.258819,-0.974928,-0.222521,1,0,0,0.933,0,0,25,70,0.083333,3,0.699772,14,0.109563,0.121592,42063.131892,0.00055,0.00055,0.000139,0
FAC20250920078254,Facebook,21,5,1,user_469887,527,2656,0,Technology,English,52,Image,2,Positive,0.679,0.126,0.195,0,North America,-0.707107,0.707107,-0.974928,-0.222521,1,0,0,0.679,0,0,15,74,0.238095,5,0.525003,18,0.085227,0.095256,89.882168,0.000647,0.000647,0.000113,0
FAC20250921078287,Facebook,7,6,1,user_107167,4,309,0,Sports,English,41,Text,2,Positive,0.887,0.048,0.065,8,Asia,0.965926,-0.258819,-0.781831,0.62349,0,0,0,0.887,0,0,2,47,0.166667,6,0.635513,18,0.085217,0.095798,2207.410242,0.002094,0.002094,0.000143,0
FAC20250921078297,Facebook,11,6,1,user_204345,4061,947,0,Technology,English,347,Video,3,Positive,0.724,0.147,0.13,17.8,Asia,0.258819,-0.965926,-0.781831,0.62349,1,0,1,0.724,0,0,18,43,0.107143,3,0.579039,16,0.102635,0.114515,4157.433884,0.000426,0.000426,0.000128,0
FAC20250921078305,Facebook,12,6,1,user_319258,2777,1219,0,Education,English,188,Text,3,Negative,0.07,0.814,0.115,50.6,Europe,0,-1,-0.781831,0.62349,0,0,1,0.814,0,0,21,21,0.178571,5,0.565016,16,0.097246,0.108968,3049.054831,0.000377,0.000377,0.000128,0
FAC20250921078309,Facebook,12,6,1,user_226228,210,141,0,Technology,Japanese,313,Text,0,Positive,0.917,0.127,0,12.3,North America,0,-1,-0.781831,0.62349,0,0,1,0.917,0,0,25,63,0.166667,6,0.785584,16,0.099395,0.111301,6430.175603,0.000397,0.000397,0.000136,0
FAC20250921078317,Facebook,14,6,1,user_276970,1382,1575,0,Politics,English,243,Text,1,Neutral,0.09,0.247,0.663,15.6,North America,-0.5,-0.866025,-0.781831,0.62349,0,0,1,0.663,0,0,26,9,0.138889,5,0.636902,18,0.088417,0.100472,3576.800539,0.001363,0.001363,0.000141,0
FAC20250921078327,Facebook,15,6,1,user_489398,5,3088,0,Health,English,132,Image,2,Negative,0.031,0.747,0.222,46.2,Asia,-0.707107,-0.707107,-0.781831,0.62349,1,0,0,0.747,0,0,2,47,0,0,0.563157,17,0.087525,0.098275,12127.727029,0.002041,0.002041,0.00013,0
FAC20250921078373,Facebook,18,6,1,user_8655,13,1526,0,Business,Hindi,116,Image,1,Positive,0.701,0.116,0.183,0,North America,-1,-0,-0.781831,0.62349,1,0,0,0.701,0,0,27,0,0.25,9,0.752244,18,0.092199,0.104611,13059.615176,0.005022,0.005022,0.000137,0
FAC20250921078402,Facebook,19,6,1,user_410555,63,2915,0,Health,Spanish,332,Text,1,Positive,0.788,0.138,0.074,18.4,Asia,-0.965926,0.258819,-0.781831,0.62349,0,0,1,0.788,0,0,16,16,0.142857,4,0.548368,15,0.103494,0.115002,9631.260628,0.000104,0.000104,0.00013,0
FAC20250921078415,Facebook,20,6,1,user_141159,0,1578,0,Gaming,English,312,Image,3,Negative,0.077,0.886,0.037,56.9,Europe,-0.866025,0.5,-0.781831,0.62349,1,0,1,0.886,0,0,2,47,0.2,2,0.176272,18,0.081866,0.08978,4732.652723,0.000261,0.000261,0.000101,0
FAC20250921078434,Facebook,22,6,1,user_62840,8485,2483,0,Gaming,English,394,Text,1,Negative,0.05,0.948,0.002,77.7,Europe,-0.5,0.866025,-0.781831,0.62349,0,0,1,0.948,1,0,3,61,0.321429,9,0.634344,15,0.101153,0.11334,84759.692998,0.000719,0.000719,0.000125,0
FAC20250921078440,Facebook,23,6,1,user_179784,565,3071,0,Fashion,English,167,Image,1,Neutral,0.244,0.046,0.71,0,Africa,-0.258819,0.965926,-0.781831,0.62349,1,0,1,0.71,0,1,1,1,0.25,7,0.551616,18,0.087937,0.097715,549.153004,0.000528,0.000528,0.000128,0
FAC20250922078471,Facebook,6,0,0,user_278332,46,1096,0,Politics,English,43,Image,0,Negative,0.132,0.867,0.001,67.8,Europe,1,0,0,1,1,0,0,0.867,0,0,24,3,0.190476,4,0.413223,17,0.100329,0.113479,27195.318662,0.00024,0.00024,0.000119,0
FAC20250922078489,Facebook,7,0,0,user_351307,2680,243,0,Education,French,373,Text,2,Negative,0.145,0.87,0,94,Europe,0.965926,-0.258819,0,1,0,0,1,0.87,1,1,21,31,0.066667,3,0.826948,15,0.100967,0.114099,28857.864108,0.000527,0.000527,0.000151,0
FAC20250922078515,Facebook,7,0,0,user_383596,31935,3422,0,Entertainment,Japanese,214,Image,2,Positive,0.851,0.083,0.066,26.4,North America,0.965926,-0.258819,0,1,1,0,1,0.851,0,1,17,64,0.055556,2,0.609334,16,0.096657,0.110904,87955.437903,0.000178,0.000178,0.000143,0
FAC20250922078553,Facebook,8,0,0,user_58776,236,253,0,Technology,Spanish,54,Image,3,Negative,0.1,0.606,0.294,36.6,North America,0.866025,-0.5,0,1,1,0,0,0.606,0,0,25,69,0.083333,3,0.689108,13,0.1136,0.125946,88688.44767,0.000634,0.000634,0.000139,0
FAC20250922078583,Facebook,9,0,0,user_848,32041,2752,0,Travel,Hindi,49,Video,3,Neutral,0.072,0.173,0.755,0,Asia,0.707107,-0.707107,0,1,1,0,0,0.755,0,0,17,64,0.047619,1,0.463509,17,0.088818,0.101194,6202.024715,0.000161,0.000161,0.000116,0
FAC20250922078665,Facebook,10,0,0,user_179659,1024,3491,0,Travel,Korean,357,Text,2,Positive,0.861,0.013,0.126,0,Europe,0.5,-0.866025,0,1,0,0,1,0.861,0,1,0,13,0.055556,2,0.562785,15,0.101186,0.11422,98245.677785,0.004466,0.004466,0.000145,0
FAC20250922078703,Facebook,10,0,0,user_14452,214,2577,0,Health,English,265,Video,3,Positive,0.837,0.075,0.089,6.5,Europe,0.5,-0.866025,0,1,1,0,1,0.837,0,0,25,63,0.222222,8,0.745157,16,0.098461,0.110571,4828.042403,0.000406,0.000406,0.000138,0
FAC20250922078787,Facebook,11,0,0,user_133992,24,647,0,Food,English,215,Video,1,Positive,0.824,0.112,0.065,0,Asia,0.258819,-0.965926,0,1,1,0,1,0.824,0,0,27,2,0.142857,4,0.549641,16,0.107378,0.119827,41561.215903,0.002489,0.002489,0.000128,0
FAC20250922078806,Facebook,11,0,0,user_183147,12716,627,0,Fashion,English,350,Text,2,Positive,0.861,0.099,0.041,0,North America,0.258819,-0.965926,0,1,0,0,1,0.861,0,0,4,68,0.190476,4,0.492262,16,0.094034,0.104555,1730.09707,0.000481,0.000481,0.000114,0
FAC20250922078808,Facebook,11,0,0,user_96553,26698,1109,0,Food,English,314,Text,1,Positive,0.799,0.073,0.128,26.8,North America,0.258819,-0.965926,0,1,0,0,1,0.799,0,1,13,49,0.238095,5,0.50484,18,0.085141,0.096156,1967.957072,0.000353,0.000353,0.000114,0
FAC20250922078828,Facebook,11,0,0,user_335031,757,2450,0,Science,English,187,Video,2,Positive,0.733,0.061,0.207,26.3,Asia,0.258819,-0.965926,0,1,1,0,1,0.733,0,0,9,42,0.166667,6,0.682706,17,0.095439,0.107067,2528.571382,0.029613,0.029613,0.00014,0
FAC20250922078866,Facebook,11,0,0,user_97864,575,1039,0,Travel,English,149,Link,4,Neutral,0.238,0,0.844,4.9,North America,0.258819,-0.965926,0,1,1,0,1,0.844,0,0,1,1,0.25,9,0.675601,18,0.091537,0.102089,257.033385,0.000707,0.000707,0.00014,0
FAC20250922078883,Facebook,11,0,0,user_14622,2467,2350,0,Science,English,375,Text,1,Positive,0.645,0.063,0.292,3,Asia,0.258819,-0.965926,0,1,0,0,1,0.645,0,1,23,31,0.285714,8,0.488928,18,0.083593,0.093266,227.096239,0.000193,0.000193,0.000132,0
FAC20250922078901,Facebook,12,0,0,user_224430,439,3091,0,Finance,Japanese,339,Text,6,Neutral,0.296,0.038,0.666,0,North America,0,-1,0,1,0,1,1,0.666,0,0,7,44,0.138889,5,0.699107,18,0.093372,0.105599,7830.434584,0.000561,0.000561,0.000139,0
FAC20250922078910,Facebook,12,0,0,user_220981,168,1686,0,Health,Spanish,217,Image,5,Neutral,0.081,0.268,0.651,14.6,Asia,0,-1,0,1,1,1,1,0.651,0,0,22,32,0.071429,2,0.547729,17,0.092285,0.103905,3414.846725,0.000109,0.000109,0.000128,0
FAC20250922078932,Facebook,12,0,0,user_361868,5151,1158,0,Politics,English,205,Video,0,Negative,0.022,0.902,0.076,73.2,North America,0,-1,0,1,1,0,1,0.902,1,0,19,75,0.111111,5,0.752486,15,0.100827,0.111612,4996.573093,0.000216,0.000216,0.000153,0
FAC20250922078955,Facebook,12,0,0,user_28642,3399,691,0,Entertainment,French,121,Poll,1,Positive,0.645,0.04,0.316,0,Europe,0,-1,0,1,1,0,0,0.645,0,1,6,22,0.166667,6,0.602539,18,0.089702,0.101568,2588.336081,0.000188,0.000188,0.000143,0
FAC20250922078959,Facebook,12,0,0,user_280050,213,2141,0,Entertainment,English,305,Text,2,Negative,0.098,0.909,0,81.8,Asia,0,-1,0,1,0,0,1,0.909,1,0,25,63,0.055556,2,0.723834,16,0.104574,0.120008,308886.742403,0.000357,0.000357,0.000138,0
FAC20250922078992,Facebook,12,0,0,user_30170,1569,1372,0,Finance,English,235,Text,2,Positive,0.606,0.109,0.286,4,Asia,0,-1,0,1,0,0,1,0.606,0,0,26,36,0.155556,7,0.792898,15,0.103624,0.114271,14294.721227,0.004045,0.004045,0.000151,0
FAC20250922079075,Facebook,13,0,0,user_246181,257,1296,0,Health,Japanese,128,Text,3,Negative,0.149,0.822,0.03,75.4,Europe,-0.258819,-0.965926,0,1,0,0,0,0.822,1,0,28,50,0.155556,7,0.775279,15,0.112756,0.1264,256256.305466,0.001034,0.001034,0.000152,0
FAC20250922079083,Facebook,13,0,0,user_28364,144,3384,0,Politics,English,125,Text,3,Neutral,0.293,0,0.818,0,Europe,-0.258819,-0.965926,0,1,0,0,0,0.818,0,0,20,18,0.2,3,0.380776,18,0.091574,0.102807,961.861848,0.000108,0.000108,0.000103,0
FAC20250922079088,Facebook,13,0,0,user_137328,2467,2323,0,Business,Japanese,345,Image,3,Negative,0.037,0.817,0.146,61.5,North America,-0.258819,-0.965926,0,1,1,0,1,0.817,0,1,23,31,0.083333,3,0.610243,18,0.084116,0.095036,1526.592544,0.000252,0.000252,0.000144,0
FAC20250922079118,Facebook,13,0,0,user_406660,3247,3421,0,Finance,English,249,Video,2,Negative,0.069,0.722,0.209,60.2,Europe,-0.258819,-0.965926,0,1,1,0,1,0.722,0,1,6,30,0.178571,5,0.549716,16,0.099175,0.111408,33342.930089,0.000221,0.000221,0.000128,0
FAC20250922079137,Facebook,13,0,0,user_463678,223,1069,0,Technology,English,296,Image,1,Positive,0.826,0.121,0.053,5.9,Asia,-0.258819,-0.965926,0,1,1,0,1,0.826,0,0,25,70,0.25,9,0.669446,15,0.101934,0.112455,3954.967137,0.000428,0.000428,0.000141,0
FAC20250922079170,Facebook,13,0,0,user_433692,158,92,0,Entertainment,English,373,Image,0,Positive,0.867,0.039,0.094,4.9,Asia,-0.258819,-0.965926,0,1,1,0,1,0.867,0,0,22,72,0.214286,6,0.585597,16,0.09911,0.111092,5130.240605,0.000127,0.000127,0.000127,0
FAC20250922079176,Facebook,13,0,0,user_63201,36,2184,0,Health,Spanish,265,Link,1,Negative,0.148,0.667,0.185,55,Europe,-0.258819,-0.965926,0,1,1,0,1,0.667,0,0,24,29,0.055556,2,0.627017,18,0.096162,0.109048,37487.279758,0.000483,0.000483,0.000143,0
FAC20250922079224,Facebook,13,0,0,user_275541,150,142,0,AI/ML,Portuguese,212,Image,1,Negative,0.144,0.853,0.004,70.8,North America,-0.258819,-0.965926,0,1,1,0,1,0.853,1,0,20,72,0.107143,3,0.528269,17,0.094794,0.106472,7110.94608,0.000114,0.000114,0.00013,0
FAC20250922079238,Facebook,13,0,0,user_63024,20,1420,0,AI/ML,Portuguese,213,Text,3,Negative,0.038,0.839,0.122,60.1,Asia,-0.258819,-0.965926,0,1,0,0,1,0.839,0,0,27,77,0.055556,2,0.705501,15,0.105572,0.117858,28280.377578,0.004262,0.004261,0.000141,0
FAC20250922079239,Facebook,13,0,0,user_417896,13196,2846,0,Technology,English,98,Text,1,Positive,0.759,0.027,0.214,18.2,Africa,-0.258819,-0.965926,0,1,0,0,0,0.759,0,0,4,68,0.2,9,0.716868,15,0.098107,0.110579,25649.064892,0.000664,0.000664,0.000154,0
FAC20250922079240,Facebook,13,0,0,user_344405,123,1472,0,Entertainment,English,77,Image,2,Negative,0.12,0.856,0.024,76.7,Asia,-0.258819,-0.965926,0,1,1,0,0,0.856,1,0,10,33,0.244444,11,0.846523,16,0.096885,0.108424,8569.426403,0.001115,0.001115,0.00015,0
FAC20250922079254,Facebook,13,0,0,user_466002,289,688,0,Fashion,English,317,Video,2,Neutral,0.078,0.19,0.733,43.5,Africa,-0.258819,-0.965926,0,1,1,0,1,0.733,0,0,28,60,0.088889,4,0.761181,18,0.089249,0.100413,2528.995486,0.000562,0.000562,0.000153,0
FAC20250922079272,Facebook,13,0,0,user_6981,60,647,0,Entertainment,English,232,Video,4,Neutral,0.286,0.004,0.71,1.1,Europe,-0.258819,-0.965926,0,1,1,0,1,0.71,0,0,16,16,0.285714,6,0.421371,16,0.103247,0.113461,2252.072936,0.000075,0.000075,0.000118,0
FAC20250922079273,Facebook,13,0,0,user_386705,73,3036,0,Business,English,61,Image,5,Positive,0.919,0.1,0,6.1,North America,-0.258819,-0.965926,0,1,1,1,0,0.919,0,0,16,11,0.277778,10,0.604888,16,0.09862,0.108979,6984.842427,0.000119,0.000119,0.000143,0
FAC20250922079315,Facebook,14,0,0,user_176158,235,2729,0,Finance,English,243,Link,3,Positive,0.679,0.107,0.213,16.5,North America,-0.5,-0.866025,0,1,1,0,1,0.679,0,0,25,69,0.3,3,0.353876,14,0.108171,0.119112,4559.271018,0.000274,0.000274,0.000088,0
FAC20250922079336,Facebook,14,0,0,user_196575,1265,971,0,Finance,English,335,Video,5,Negative,0.04,0.602,0.358,61.7,South America,-0.5,-0.866025,0,1,1,1,1,0.602,0,1,11,23,0.155556,7,0.668022,16,0.102499,0.116363,72790.373856,0.001203,0.001203,0.000157,0
FAC20250922079342,Facebook,14,0,0,user_350581,20,2710,0,Climate,English,84,Video,1,Positive,0.707,0.071,0.223,0,Asia,-0.5,-0.866025,0,1,1,0,0,0.707,0,0,27,77,0.066667,1,0.334396,16,0.09847,0.10845,995.379354,0.00181,0.00181,0.000106,0
FAC20250922079357,Facebook,14,0,0,user_391563,90167,1696,0,Food,English,307,Link,3,Positive,0.861,0.081,0.058,5.5,Europe,-0.5,-0.866025,0,1,1,0,1,0.861,0,0,17,73,0.178571,5,0.559739,19,0.080302,0.091405,6622.629356,0.000094,0.000094,0.000128,0
FAC20250922079361,Facebook,14,0,0,user_254105,14784,973,0,Entertainment,Chinese,334,Image,3,Neutral,0.123,0.036,0.841,1.6,Asia,-0.5,-0.866025,0,1,1,0,1,0.841,0,0,4,41,0.222222,10,0.782374,16,0.093303,0.105244,4719.912834,0.000626,0.000626,0.000151,0
FAC20250922079379,Facebook,14,0,0,user_92565,3133,3643,0,Entertainment,English,112,Video,4,Positive,0.864,0.098,0.038,0,Asia,-0.5,-0.866025,0,1,1,0,0,0.864,0,1,21,30,0.142857,4,0.62476,17,0.091214,0.102405,124.759445,0.000375,0.000375,0.000125,0
