post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,Degree,Authority,Hub,pageranks,modularity_class,eigencentrality
YOU20250429005064,16,1,0,user_39727,1738,398,0,299,1,0.082,0.838,73.1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,1,0.838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3e-06,0.0,5.7e-05,33,0.321602
YOU20250424003478,20,3,0,user_29351,1735,636,0,59,3,0.04,0.73,43.9,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,0,0,0.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,2e-06,0.0,5.8e-05,33,0.304151
YOU20250714045832,18,0,0,user_45474,861832,3185,0,154,1,0.945,0.119,6.9,-1.0,-1.8369701987210294e-16,0.0,1.0,0,0,1,0.945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0.138226,0.020963,4.7e-05,20,0.305933
YOU20250822064209,20,4,0,user_435103,194,1770,0,272,1,0.136,0.846,74.3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,1,0.846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1.6e-05,1.6e-05,5.2e-05,35,0.211957
YOU20250613030903,20,4,0,user_49913,1,225,0,145,1,0.058,0.796,43.3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,1,0.796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1.9e-05,3e-06,5e-05,17,0.246844
YOU20251007146313,16,1,0,user_147786,4101,582,0,244,0,0.073,0.06,4.4,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0.867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0.0,0.0,5.6e-05,10,0.329937
YOU20250722121562,17,1,0,user_406604,24108,3509,0,63,5,0.294,0.108,0.0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,1,0,0.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1.3e-05,2e-06,5e-05,9,0.226555
YOU20250903135248,11,2,0,user_241229,359490,2273,0,147,0,0.298,0.111,15.1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,1,0,1,0.591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0.007863,0.001192,5.3e-05,12,0.49786
YOU20250823064528,19,5,1,user_66433,264,2865,0,156,2,0.789,0.07,23.7,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,1,0.789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1.7e-05,1.7e-05,7.1e-05,23,0.531163
YOU20250524019249,17,5,1,user_57652,16,2072,0,276,1,0.621,0.025,19.2,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,0,1,0.621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1e-05,2e-06,4.9e-05,31,0.248275
YOU20250626113125,14,3,0,user_158328,122419,1578,1,139,2,0.7,0.047,16.1,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,1,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.000198,3e-05,5.4e-05,0,0.395099
YOU20250518100557,12,6,1,user_171107,55,2058,0,266,2,0.143,0.639,72.1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,1,0.639,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,5e-06,5e-06,5.7e-05,19,0.315759
YOU20250709043140,12,2,0,user_412999,143,1558,0,126,3,0.093,0.701,65.1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0,0,0,0.701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.0,0.0,5.7e-05,14,0.319461
YOU20250525020708,17,6,1,user_110690,32629,432,0,89,1,0.146,0.76,66.2,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2e-06,2e-06,5.6e-05,16,0.329297
YOU20250503006483,11,5,1,user_56626,18334,2879,0,266,2,0.71,0.108,7.7,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,0,1,0.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6e-06,6e-06,4.9e-05,1,0.273341
YOU20250813057730,21,2,0,user_453908,2416,886,0,240,5,0.104,0.793,29.2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,1,1,0.793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,7e-06,1e-06,5.7e-05,2,0.304243
YOU20250521101486,14,2,0,user_385571,874,3460,0,181,6,0.032,0.632,55.4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,1,1,1,0.632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6,2e-06,2e-06,5.6e-05,22,0.341879
YOU20251001085780,19,2,0,user_155021,90803,3178,1,150,4,0.659,0.125,10.4,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1,0,1,0.659,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,0.000145,2.2e-05,6.2e-05,27,0.497332
YOU20250827066574,21,2,0,user_283647,22840,1014,0,256,2,0.604,0.147,16.7,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,0,1,0.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1e-06,1e-06,5.8e-05,9,0.306111
YOU20250818130097,11,0,0,user_269107,25323,2144,0,132,4,0.205,0.214,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,0,0.581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1e-06,1e-06,4.3e-05,21,0.159778
YOU20250523102196,17,4,0,user_304620,60,838,0,90,2,0.22,0.201,8.8,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,0,0,0.579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0.000169,2.6e-05,5.6e-05,3,0.356888
YOU20250809055391,10,5,1,user_12421,1289,1478,0,187,1,0.712,0.086,0.0,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,1,0.712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,2.9e-05,4e-06,5.7e-05,8,0.304281
YOU20250424003447,20,3,0,user_65989,3798,2152,0,105,1,0.095,0.281,47.5,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1,0,0,0.623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4.7e-05,7e-06,6.4e-05,5,0.403589
YOU20250930144122,18,1,0,user_313128,721,1269,0,182,3,0.058,0.242,31.6,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,0,1,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.00022,3.3e-05,5.7e-05,11,0.306494
YOU20250821063399,22,3,0,user_183213,6249,1572,0,268,1,0.066,0.635,69.2,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,1,0,1,0.635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,4e-06,4e-06,5.6e-05,34,0.328198
YOU20250604106285,23,2,0,user_410550,24,2952,0,276,1,0.713,0.038,0.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,1,0,1,0.713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6e-06,6e-06,5.8e-05,5,0.292765
YOU20250613030416,16,4,0,user_328076,5121,1344,0,129,4,0.012,0.92,86.4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,0.92,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6,1e-06,1e-06,5.7e-05,34,0.336755
YOU20250801124806,19,4,0,user_412303,614,951,0,184,2,0.187,0.06,34.6,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,1,0.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,2e-06,2e-06,6.4e-05,32,0.410376
YOU20250903069962,21,2,0,user_95048,587,3461,0,169,3,0.221,0.0,18.4,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,0,1,0.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,7.1e-05,1.1e-05,5.8e-05,32,0.298095
YOU20250629114191,18,6,1,user_342870,116,2358,0,175,3,0.261,0.249,3.4,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,0,1,0.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0.0,0.0,6.5e-05,28,0.391398
YOU20250803125361,17,6,1,user_423257,139,3495,0,151,0,0.871,0.121,12.2,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0,0,1,0.871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0.0,0.0,5.7e-05,14,0.314936
YOU20250816059980,21,5,1,user_69023,6220,211,0,53,1,0.102,0.833,58.3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3e-06,3e-06,5.6e-05,34,0.320763
YOU20250430094919,19,2,0,user_55291,28363,250,0,208,0,0.107,0.639,65.6,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1,0,1,0.639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3e-06,3e-06,5.8e-05,21,0.301613
YOU20250419000081,14,5,1,user_9189,53404,2146,1,76,5,0.128,0.03,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,7,4e-06,4e-06,6.2e-05,7,0.469999
YOU20250815058246,11,4,0,user_339741,1651,2752,0,142,4,0.902,0.095,20.7,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1,0,0,0.902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2e-06,2e-06,4.3e-05,33,0.165945
YOU20250526103165,16,0,0,user_147512,708,1925,0,205,0,0.011,0.848,86.3,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,1,0.848,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1.7e-05,1.7e-05,5.7e-05,11,0.316383
YOU20250718120379,21,4,0,user_204636,2571,472,0,296,1,0.116,0.902,44.6,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,1,0.902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,2e-06,0.0,5.7e-05,2,0.31937
YOU20250519014266,12,0,0,user_286714,7070,1810,0,63,3,0.825,0.111,10.8,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,0,0.825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,3e-06,3e-06,5.7e-05,25,0.316752
YOU20250922082073,21,0,0,user_469910,232,3382,0,266,0,0.678,0.073,5.4,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0.678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.0,5e-05,23,0.251943
YOU20250921141087,15,6,1,user_440823,104,747,0,55,0,0.107,0.693,72.2,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,0,0,0.693,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1e-05,2e-06,5.8e-05,28,0.308689
YOU20250701038933,11,1,0,user_267617,42177,3414,0,128,1,0.1,0.874,74.4,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,0.874,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1e-06,1e-06,5.7e-05,16,0.332622
YOU20250909073025,9,1,0,user_459342,35,1508,0,97,3,0.64,0.01,0.0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1,0,0,0.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,4e-06,4e-06,5.7e-05,5,0.311168
YOU20250828066832,16,3,0,user_69268,11,919,0,157,1,0.124,0.11,3.4,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1,0,1,0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0.000123,1.9e-05,5e-05,17,0.239512
YOU20250714045554,10,0,0,user_339026,142817,2471,0,259,2,0.279,0.012,22.1,0.4999999999999999,-0.8660254037844387,0.0,1.0,1,0,1,0.709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6,0.0005,7.6e-05,5.3e-05,0,0.454215
YOU20250703115334,14,3,0,user_73554,1359,900,0,63,1,0.728,0.065,28.3,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,1,0,0,0.728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4e-06,4e-06,5.5e-05,8,0.383567
YOU20250506096930,19,1,0,user_271040,17372,2697,0,19,2,0.626,0.13,7.2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0.626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0.000323,4.9e-05,5e-05,1,0.233935
YOU20250902068457,16,1,0,user_156033,6260,3145,0,254,4,0.081,0.658,58.7,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,1,0.658,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2.4e-05,4e-06,5.6e-05,34,0.339253
YOU20250423003051,16,2,0,user_96970,6147,2930,0,206,4,0.865,0.107,21.9,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,1,0,1,0.865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6,1.2e-05,2e-06,5.7e-05,34,0.314874
YOU20250430094798,14,2,0,user_361340,1107,300,0,215,2,0.095,0.87,59.6,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,1,0,1,0.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,2.5e-05,2.5e-05,5.7e-05,4,0.310044
YOU20250913138534,15,5,1,user_167472,184,924,0,116,2,0.773,0.1,3.2,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,0.773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,2e-06,2e-06,5e-05,35,0.237989
YOU20250623112252,17,0,0,user_217256,393,2023,0,111,3,0.085,0.85,49.7,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,1e-06,0.0,5e-05,24,0.228857
YOU20250614031396,21,5,1,user_140701,53,620,0,130,1,0.895,0.145,15.9,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,2e-06,2e-06,5.9e-05,19,0.271451
YOU20250623034784,18,0,0,user_117679,6027,3534,0,206,1,0.263,0.0,0.0,-1.0,-1.8369701987210294e-16,0.0,1.0,0,0,1,0.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6,5e-06,1e-06,5.7e-05,34,0.317567
YOU20251001086278,23,2,0,user_361799,2017,869,0,256,4,0.296,0.0,0.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,1,0,1,0.838,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2e-06,2e-06,4.2e-05,30,0.198204
YOU20250525020595,16,6,1,user_361120,1,1585,0,75,1,0.277,0.122,46.9,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,0,0.602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,2e-06,2e-06,5.8e-05,17,0.315704
YOU20250730124221,21,2,0,user_42981,1625,3601,0,67,3,0.833,0.084,3.7,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1,0,0,0.833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0.000116,1.8e-05,5.6e-05,33,0.350084
YOU20250915076467,21,0,0,user_364563,508,1410,0,237,3,0.028,0.649,78.1,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0.649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0.000397,0.000397,5.7e-05,18,0.332212
YOU20250816059338,7,5,1,user_328667,141505,3529,1,225,2,0.081,0.872,35.7,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,0,1,0.872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,8.4e-05,8.4e-05,6e-05,0,0.578119
YOU20250522018339,17,3,0,user_57633,215,3146,0,274,1,0.098,0.838,60.7,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,1,0,1,0.838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.000102,1.5e-05,5.6e-05,23,0.338803
YOU20250609029281,18,0,0,user_464026,51,1910,0,188,1,0.228,0.077,13.8,-1.0,-1.8369701987210294e-16,0.0,1.0,0,0,1,0.696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1.7e-05,3e-06,5.7e-05,19,0.348306
YOU20250721121261,17,0,0,user_408601,1836,1075,0,33,3,0.143,0.664,40.7,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,0,0.664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3e-06,0.0,5.7e-05,33,0.331635
YOU20250605026252,18,3,0,user_24248,19,3563,0,299,3,0.169,0.117,13.3,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,1,0,1,0.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1e-06,1e-06,5.7e-05,31,0.325334
YOU20250519015894,20,0,0,user_231848,200,1828,0,298,2,0.689,0.133,10.5,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.689,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0.00014,0.00014,5.8e-05,35,0.310553
YOU20250729051012,14,1,0,user_59737,1190,552,0,284,3,0.934,0.072,18.3,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,1,0.934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,2e-06,2e-06,5.6e-05,4,0.370616
YOU20250821063362,22,3,0,user_74064,96594,2689,0,296,0,0.674,0.106,15.3,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,1,0,1,0.674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2e-05,2e-05,5.4e-05,27,0.391187
YOU20250716119677,18,2,0,user_52741,1653,1634,0,136,5,0.049,0.637,36.6,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,1,1,0,0.637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,2.4e-05,4e-06,5.9e-05,33,0.284392
YOU20250429094660,20,1,0,user_242916,89653,3596,1,55,0,0.705,0.064,0.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0.705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7,0.000177,2.7e-05,6.2e-05,27,0.491389
YOU20250428094306,21,0,0,user_121259,13437,207,0,198,1,0.145,0.254,21.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1,0.601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2e-06,2e-06,5.7e-05,6,0.318817
YOU20250423092687,20,2,0,user_482841,22,3420,0,108,3,0.132,0.741,68.4,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0,0,0.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,1e-06,1e-06,5e-05,5,0.246159
YOU20250425093332,19,4,0,user_213804,1609,3211,0,95,3,0.775,0.069,0.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,0.775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,3.1e-05,3.1e-05,5.8e-05,33,0.289749
YOU20250905071396,22,4,0,user_133030,659,2863,0,113,2,0.741,0.09,10.9,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0.741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,4e-06,1e-06,5.6e-05,32,0.342362
YOU20250821062248,13,3,0,user_234620,8242,195,0,232,3,0.715,0.027,0.0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,1,0,1,0.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0.0,0.0,4.9e-05,25,0.244519
YOU20250605025700,13,3,0,user_237665,3,2595,0,265,1,0.948,0.096,9.8,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,1,0,1,0.948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1e-05,1e-05,4.9e-05,17,0.276046
