Id,Label,topic,language,media_type,location,followers,popularity
YOU20250903069441,YOU20250903069441,Entertainment,Japanese,Video,Asia,325701,1
YOU20250903069453,YOU20250903069453,Climate,English,Text,North America,10285,1
YOU20250903069471,YOU20250903069471,Health,English,Text,Asia,143282,1
YOU20250903069473,YOU20250903069473,Fashion,English,Image,Asia,671,0
YOU20250903069476,YOU20250903069476,Sports,Japanese,Poll,Asia,607,0
YOU20250903069486,YOU20250903069486,AI/ML,Arabic,Link,Africa,6,0
YOU20250903069487,YOU20250903069487,Gaming,Japanese,Text,North America,2743272,1
YOU20250903069503,YOU20250903069503,Science,Spanish,Text,Europe,31141,0
YOU20250903069510,YOU20250903069510,Science,English,Image,Asia,21,0
YOU20250903069511,YOU20250903069511,Travel,English,Image,Asia,2117553,1
YOU20250903069530,YOU20250903069530,AI/ML,English,Video,Asia,362957,1
YOU20250903069533,YOU20250903069533,Fashion,English,Text,Europe,49930,1
YOU20250903069536,YOU20250903069536,Finance,English,Image,North America,745,0
YOU20250903069544,YOU20250903069544,Health,Portuguese,Image,North America,29845,0
YOU20250903069553,YOU20250903069553,Entertainment,English,Poll,North America,252,0
YOU20250903069560,YOU20250903069560,Gaming,English,Text,Asia,31440,0
YOU20250903069566,YOU20250903069566,Fashion,English,Image,North America,1384,0
YOU20250903069588,YOU20250903069588,AI/ML,English,Text,Africa,1662,0
YOU20250903069596,YOU20250903069596,Technology,English,Video,Asia,16644,0
YOU20250903069599,YOU20250903069599,Science,Portuguese,Text,North America,6158,0
YOU20250903069611,YOU20250903069611,Climate,English,Text,North America,61,0
YOU20250903069617,YOU20250903069617,Finance,Arabic,Video,Asia,18060,1
YOU20250903069623,YOU20250903069623,Education,Spanish,Image,North America,197,0
YOU20250903069638,YOU20250903069638,Health,Japanese,Text,North America,181,0
YOU20250903069667,YOU20250903069667,Fashion,English,Text,North America,3951,0
YOU20250903069677,YOU20250903069677,Gaming,English,Image,North America,2131,0
YOU20250903069679,YOU20250903069679,AI/ML,English,Poll,Europe,1755988,1
YOU20250903069682,YOU20250903069682,Climate,English,Text,South America,156912,1
YOU20250903069687,YOU20250903069687,Health,English,Poll,North America,46712,1
YOU20250903069689,YOU20250903069689,Finance,English,Text,North America,220,0
YOU20250903069693,YOU20250903069693,Food,English,Image,North America,3550,0
YOU20250903069700,YOU20250903069700,Gaming,English,Video,Asia,4282,0
YOU20250903069701,YOU20250903069701,Science,English,Text,North America,1904,0
YOU20250903069716,YOU20250903069716,Gaming,English,Image,Africa,706653,1
YOU20250903069735,YOU20250903069735,Fashion,English,Text,North America,15195,0
YOU20250903069742,YOU20250903069742,Technology,French,Video,North America,621941,1
YOU20250903069745,YOU20250903069745,Climate,English,Video,Asia,29,0
YOU20250903069754,YOU20250903069754,Gaming,English,Text,Asia,4139,0
YOU20250903069765,YOU20250903069765,Health,English,Link,Europe,9,0
YOU20250903069767,YOU20250903069767,Food,Japanese,Text,Europe,447,0
YOU20250903069770,YOU20250903069770,Entertainment,English,Video,North America,621,0
YOU20250903069777,YOU20250903069777,Education,English,Text,North America,644,0
YOU20250903069778,YOU20250903069778,Food,English,Image,North America,9674,0
YOU20250903069780,YOU20250903069780,Politics,French,Text,South America,178019,0
YOU20250903069781,YOU20250903069781,Science,Spanish,Text,Europe,10305,0
YOU20250903069786,YOU20250903069786,Science,German,Video,North America,185,0
YOU20250903069795,YOU20250903069795,Food,English,Image,North America,5369,0
YOU20250903069796,YOU20250903069796,Education,French,Video,North America,2408,1
YOU20250903069797,YOU20250903069797,AI/ML,English,Video,Europe,29252,0
YOU20250903069800,YOU20250903069800,Finance,French,Text,Europe,1017,0
YOU20250903069801,YOU20250903069801,Finance,English,Image,North America,14,0
YOU20250903069812,YOU20250903069812,Finance,English,Video,North America,1248,0
YOU20250903069821,YOU20250903069821,Food,Chinese,Image,Unknown,19986,1
YOU20250903069824,YOU20250903069824,Health,English,Image,Asia,853,0
YOU20250903069825,YOU20250903069825,AI/ML,Arabic,Text,Europe,598,0
YOU20250903069838,YOU20250903069838,AI/ML,Chinese,Text,Unknown,266,0
YOU20250903069840,YOU20250903069840,Food,English,Image,Africa,159,0
YOU20250903069852,YOU20250903069852,Fashion,Korean,Image,Europe,1270,0
YOU20250903069876,YOU20250903069876,Education,English,Text,Europe,406,0
YOU20250903069887,YOU20250903069887,Sports,English,Text,Africa,448,0
YOU20250903069888,YOU20250903069888,Sports,Portuguese,Video,North America,252,0
YOU20250903069889,YOU20250903069889,Gaming,Spanish,Text,Europe,1977,0
YOU20250903069895,YOU20250903069895,Gaming,English,Video,Africa,10599,0
YOU20250903069905,YOU20250903069905,Politics,English,Text,Asia,86,0
YOU20250903069909,YOU20250903069909,Travel,English,Image,North America,13674,1
YOU20250903069917,YOU20250903069917,Education,English,Text,North America,35354,1
YOU20250903069919,YOU20250903069919,Climate,Portuguese,Image,Asia,2865,0
YOU20250903069927,YOU20250903069927,Education,Spanish,Text,Africa,1616,0
YOU20250903069932,YOU20250903069932,Politics,English,Text,Europe,89625,1
YOU20250903069934,YOU20250903069934,Sports,English,Video,North America,5268,1
YOU20250903069940,YOU20250903069940,Food,English,Image,Europe,1463,0
YOU20250903069960,YOU20250903069960,Education,Chinese,Text,Asia,268123,1
YOU20250903069962,YOU20250903069962,Travel,Portuguese,Text,Europe,587,0
YOU20250903069970,YOU20250903069970,Business,English,Image,North America,113,0
YOU20250903069972,YOU20250903069972,Food,Japanese,Video,North America,302,0
YOU20250903069982,YOU20250903069982,Entertainment,Portuguese,Video,Europe,366,0
YOU20250903069995,YOU20250903069995,Fashion,Portuguese,Text,Europe,7632,0
YOU20250903070010,YOU20250903070010,AI/ML,Portuguese,Image,Europe,889,0
YOU20250903070013,YOU20250903070013,Finance,English,Image,Europe,68029,1
YOU20250903070014,YOU20250903070014,Education,English,Video,North America,2522,0
YOU20250904070019,YOU20250904070019,Food,Portuguese,Video,South America,676,0
YOU20250904070020,YOU20250904070020,Technology,French,Link,Asia,119,0
YOU20250904070022,YOU20250904070022,Fashion,English,Text,North America,30,0
YOU20250904070026,YOU20250904070026,Gaming,English,Video,North America,2715,0
YOU20250904070042,YOU20250904070042,Entertainment,English,Text,North America,6066,0
YOU20250904070043,YOU20250904070043,Fashion,English,Poll,Asia,18647,1
YOU20250904070059,YOU20250904070059,Finance,English,Link,Europe,9214,0
YOU20250904070060,YOU20250904070060,AI/ML,English,Text,Asia,1012,0
YOU20250904070069,YOU20250904070069,Gaming,English,Link,Asia,639195,1
YOU20250904070096,YOU20250904070096,Gaming,English,Text,Asia,153,0
YOU20250904070098,YOU20250904070098,Politics,English,Video,Asia,988,0
YOU20250904070099,YOU20250904070099,Education,English,Image,Asia,2525094,1
YOU20250904070129,YOU20250904070129,Gaming,English,Image,North America,3113,0
YOU20250904070133,YOU20250904070133,Food,English,Text,North America,1879684,1
YOU20250904070134,YOU20250904070134,Sports,Spanish,Image,Europe,72,0
YOU20250904070135,YOU20250904070135,Business,English,Text,North America,166,0
YOU20250904070147,YOU20250904070147,Science,Arabic,Text,North America,114525,1
YOU20250904070159,YOU20250904070159,Politics,English,Text,Europe,32681,0
YOU20250904070162,YOU20250904070162,Food,English,Text,Asia,5316,1
YOU20250904070171,YOU20250904070171,Climate,French,Video,Asia,458,0
YOU20250904070174,YOU20250904070174,Travel,French,Text,North America,36225,0
YOU20250904070178,YOU20250904070178,Science,Spanish,Link,Europe,25270,0
YOU20250904070179,YOU20250904070179,Travel,Hindi,Text,North America,73,0
YOU20250904070181,YOU20250904070181,Food,English,Text,Europe,11342,0
YOU20250904070194,YOU20250904070194,Science,Portuguese,Text,North America,1374,0
YOU20250904070207,YOU20250904070207,Politics,English,Poll,Europe,748,0
YOU20250904070214,YOU20250904070214,Finance,Japanese,Image,North America,190,0
YOU20250904070220,YOU20250904070220,Education,English,Image,Asia,234,0
YOU20250904070228,YOU20250904070228,Finance,Arabic,Text,North America,17228,1
YOU20250904070230,YOU20250904070230,Business,Spanish,Text,North America,19616,1
YOU20250904070231,YOU20250904070231,Technology,English,Text,South America,203,0
YOU20250904070233,YOU20250904070233,Politics,Portuguese,Text,Europe,11316,0
YOU20250904070242,YOU20250904070242,Education,French,Image,Europe,196,0
YOU20250904070244,YOU20250904070244,Gaming,Japanese,Video,North America,3778,0
YOU20250904070245,YOU20250904070245,Finance,English,Image,North America,24511,0
YOU20250904070266,YOU20250904070266,Gaming,English,Poll,Europe,2984,1
YOU20250904070268,YOU20250904070268,Business,French,Link,Unknown,32917,0
YOU20250904070293,YOU20250904070293,Entertainment,Japanese,Image,North America,6283,0
YOU20250904070295,YOU20250904070295,Business,Portuguese,Image,Europe,10870,0
YOU20250904070297,YOU20250904070297,Education,French,Video,Asia,14,0
YOU20250904070299,YOU20250904070299,Fashion,Chinese,Video,Asia,49626,1
YOU20250904070305,YOU20250904070305,Entertainment,Arabic,Link,Asia,61722,1
YOU20250904070306,YOU20250904070306,Technology,English,Text,Unknown,35501,0
YOU20250904070315,YOU20250904070315,Fashion,Japanese,Image,North America,1582,0
YOU20250904070319,YOU20250904070319,Business,Portuguese,Text,Oceania,6747,0
YOU20250904070329,YOU20250904070329,Politics,English,Link,Europe,11,0
YOU20250904070330,YOU20250904070330,Sports,Japanese,Text,Asia,718,0
YOU20250904070363,YOU20250904070363,Travel,Chinese,Poll,Asia,147,0
YOU20250904070368,YOU20250904070368,Climate,Japanese,Link,Asia,30598,1
YOU20250904070383,YOU20250904070383,Science,English,Video,Asia,365,0
YOU20250904070386,YOU20250904070386,Entertainment,Korean,Video,Europe,2978,0
YOU20250904070396,YOU20250904070396,Travel,English,Text,Unknown,13047,1
YOU20250904070408,YOU20250904070408,Fashion,Chinese,Text,North America,323,0
YOU20250904070411,YOU20250904070411,Business,English,Poll,Europe,12468,0
YOU20250904070413,YOU20250904070413,Sports,Hindi,Text,Europe,16681,0
YOU20250904070416,YOU20250904070416,Food,Arabic,Link,Asia,1309,0
YOU20250904070418,YOU20250904070418,Climate,English,Link,North America,122,0
YOU20250904070423,YOU20250904070423,Business,English,Text,Africa,1402682,1
YOU20250904070435,YOU20250904070435,Climate,English,Link,Europe,1093,0
YOU20250904070447,YOU20250904070447,Technology,English,Text,Asia,140644,0
YOU20250904070451,YOU20250904070451,Business,Spanish,Image,Europe,6093,0
YOU20250904070455,YOU20250904070455,Education,Portuguese,Text,North America,24781,1
YOU20250904070469,YOU20250904070469,Business,English,Poll,Europe,199520,1
YOU20250904070474,YOU20250904070474,Politics,German,Video,Asia,470699,1
YOU20250904070487,YOU20250904070487,Finance,English,Text,Europe,1143,0
YOU20250904070493,YOU20250904070493,Travel,English,Text,Asia,35582546,1
YOU20250904070494,YOU20250904070494,Fashion,English,Video,North America,21706,0
YOU20250904070496,YOU20250904070496,Technology,English,Poll,Europe,3855,0
YOU20250904070498,YOU20250904070498,Travel,Spanish,Image,Europe,672,0
YOU20250904070513,YOU20250904070513,Education,English,Video,North America,48941,1
YOU20250904070515,YOU20250904070515,Climate,English,Text,North America,2879,0
YOU20250904070518,YOU20250904070518,Climate,English,Text,Asia,4721,0
YOU20250904070523,YOU20250904070523,Health,English,Image,North America,772,0
YOU20250904070542,YOU20250904070542,Travel,Portuguese,Text,North America,1,0
YOU20250904070551,YOU20250904070551,Food,English,Image,North America,1666,0
YOU20250904070555,YOU20250904070555,Science,English,Link,South America,171720,0
YOU20250904070564,YOU20250904070564,Food,English,Video,Asia,1187,0
YOU20250904070567,YOU20250904070567,Food,Korean,Text,Oceania,12378,1
YOU20250904070568,YOU20250904070568,Fashion,Spanish,Image,North America,34207,0
YOU20250904070577,YOU20250904070577,Fashion,English,Video,Europe,1196,1
YOU20250905070603,YOU20250905070603,Gaming,English,Text,Asia,42,0
YOU20250905070610,YOU20250905070610,Food,English,Image,North America,141,0
YOU20250905070616,YOU20250905070616,Gaming,Spanish,Link,Asia,237405,1
YOU20250905070619,YOU20250905070619,Technology,English,Text,Europe,882,0
YOU20250905070632,YOU20250905070632,Politics,Portuguese,Text,Europe,12732,1
YOU20250905070633,YOU20250905070633,Food,English,Image,North America,31847,1
YOU20250905070639,YOU20250905070639,Entertainment,English,Text,Unknown,2708,0
YOU20250905070643,YOU20250905070643,Science,English,Link,Unknown,252,0
YOU20250905070644,YOU20250905070644,Technology,English,Image,Asia,5809,0
YOU20250905070651,YOU20250905070651,Gaming,English,Text,North America,79784,0
YOU20250905070653,YOU20250905070653,Sports,Spanish,Text,Asia,3551,0
YOU20250905070662,YOU20250905070662,Travel,English,Text,Europe,12225,0
YOU20250905070665,YOU20250905070665,Gaming,Hindi,Video,Asia,9355,1
YOU20250905070667,YOU20250905070667,Technology,Spanish,Text,North America,44717,1
YOU20250905070674,YOU20250905070674,Education,English,Image,Europe,4661,0
YOU20250905070685,YOU20250905070685,Science,French,Poll,Asia,140325,1
YOU20250905070690,YOU20250905070690,Entertainment,French,Image,North America,4338,0
YOU20250905070699,YOU20250905070699,Business,English,Text,North America,54,0
YOU20250905070716,YOU20250905070716,Education,English,Image,North America,15488,1
YOU20250905070729,YOU20250905070729,Sports,German,Image,Asia,1542282,1
YOU20250905070744,YOU20250905070744,AI/ML,English,Link,Oceania,1794,0
YOU20250905070748,YOU20250905070748,Fashion,Japanese,Image,Europe,26822,0
YOU20250905070761,YOU20250905070761,Politics,Arabic,Image,North America,386742,1
YOU20250905070791,YOU20250905070791,Science,Japanese,Image,Asia,49,0
YOU20250905070793,YOU20250905070793,Sports,Spanish,Text,Europe,865,0
YOU20250905070796,YOU20250905070796,Finance,English,Video,Asia,10725,0
YOU20250905070805,YOU20250905070805,Gaming,English,Video,North America,4746,0
YOU20250905070819,YOU20250905070819,Technology,Hindi,Text,Africa,30243,0
YOU20250905070821,YOU20250905070821,Travel,Portuguese,Text,North America,11097,0
YOU20250905070823,YOU20250905070823,Sports,English,Video,Asia,13076,0
YOU20250905070828,YOU20250905070828,Health,Portuguese,Text,North America,37810,0
YOU20250905070831,YOU20250905070831,Fashion,English,Text,Asia,33847,0
YOU20250905070838,YOU20250905070838,Travel,Spanish,Image,North America,65,0
YOU20250905070851,YOU20250905070851,Entertainment,German,Text,Asia,80,0
YOU20250905070867,YOU20250905070867,Education,Spanish,Video,North America,13249,0
YOU20250905070871,YOU20250905070871,AI/ML,English,Text,Oceania,169809,1
YOU20250905070887,YOU20250905070887,Business,Japanese,Video,Asia,33501,1
YOU20250905070894,YOU20250905070894,Education,English,Image,Europe,90,0
YOU20250905070903,YOU20250905070903,Gaming,English,Link,Europe,316,0
YOU20250905070915,YOU20250905070915,Entertainment,French,Text,Europe,102,0
YOU20250905070917,YOU20250905070917,Business,English,Image,North America,5980,0
YOU20250905070918,YOU20250905070918,Education,Spanish,Link,Asia,178176,1
YOU20250905070936,YOU20250905070936,Gaming,English,Link,North America,193344,1
YOU20250905070940,YOU20250905070940,Technology,English,Image,North America,4205,0
YOU20250905070960,YOU20250905070960,Technology,Arabic,Image,North America,12562,1
YOU20250905070966,YOU20250905070966,Technology,Japanese,Video,Asia,28,0
YOU20250905070972,YOU20250905070972,Technology,English,Image,Asia,27163,0
YOU20250905070976,YOU20250905070976,Business,English,Text,Europe,1,0
YOU20250905070977,YOU20250905070977,Fashion,French,Link,South America,267045,1
YOU20250905070979,YOU20250905070979,Business,English,Video,North America,3224,0
YOU20250905070984,YOU20250905070984,Sports,Japanese,Text,Asia,15,0
YOU20250905070994,YOU20250905070994,Fashion,English,Image,Asia,99,0
YOU20250905071002,YOU20250905071002,Food,Portuguese,Text,North America,60256,1
YOU20250905071013,YOU20250905071013,Technology,English,Poll,Asia,100,0
YOU20250905071016,YOU20250905071016,Climate,English,Link,Europe,832,0
YOU20250905071040,YOU20250905071040,Travel,French,Video,Europe,55128,0
YOU20250905071042,YOU20250905071042,Technology,English,Image,Unknown,5517,0
YOU20250905071046,YOU20250905071046,Technology,English,Text,Europe,4635,0
YOU20250905071054,YOU20250905071054,Fashion,English,Image,Asia,11590,0
YOU20250905071056,YOU20250905071056,Finance,Spanish,Image,Europe,5312,1
YOU20250905071058,YOU20250905071058,AI/ML,Portuguese,Poll,Africa,133349,1
YOU20250905071066,YOU20250905071066,Travel,English,Text,Unknown,7104,0
YOU20250905071068,YOU20250905071068,Sports,English,Text,Asia,3679556,1
YOU20250905071079,YOU20250905071079,Climate,Spanish,Video,Unknown,38566,1
YOU20250905071081,YOU20250905071081,Education,English,Text,North America,312,0
YOU20250905071095,YOU20250905071095,Sports,Portuguese,Text,North America,1622,0
YOU20250905071097,YOU20250905071097,Science,English,Text,Europe,37746,0
YOU20250905071110,YOU20250905071110,AI/ML,Portuguese,Image,Asia,550,0
YOU20250905071117,YOU20250905071117,Food,Chinese,Text,Europe,2632,0
YOU20250905071120,YOU20250905071120,Technology,English,Image,Europe,1479768,1
YOU20250905071121,YOU20250905071121,Health,English,Link,Asia,2270,0
YOU20250905071128,YOU20250905071128,Sports,English,Text,Europe,43880,1
YOU20250905071145,YOU20250905071145,Fashion,English,Text,North America,4347,0
YOU20250905071147,YOU20250905071147,Business,English,Image,Asia,6091,1
YOU20250905071161,YOU20250905071161,Health,Portuguese,Text,Europe,56591,0
YOU20250905071173,YOU20250905071173,Food,English,Link,North America,34054,1
YOU20250905071179,YOU20250905071179,Travel,Portuguese,Text,Oceania,6782,0
YOU20250905071187,YOU20250905071187,Technology,English,Link,North America,35869,1
YOU20250905071189,YOU20250905071189,Business,German,Image,North America,2915,0
YOU20250905071198,YOU20250905071198,Food,Spanish,Image,North America,88984,1
YOU20250905071206,YOU20250905071206,Business,English,Text,Europe,226,0
YOU20250905071212,YOU20250905071212,Politics,English,Text,Unknown,9732,0
YOU20250905071219,YOU20250905071219,Science,English,Text,North America,4255,0
YOU20250905071227,YOU20250905071227,AI/ML,English,Image,Asia,782,0
YOU20250905071238,YOU20250905071238,Entertainment,Hindi,Text,Africa,44639,1
YOU20250905071249,YOU20250905071249,Fashion,English,Text,Europe,6019,0
YOU20250905071251,YOU20250905071251,Food,Spanish,Image,North America,842,0
YOU20250905071267,YOU20250905071267,Gaming,English,Video,Europe,1079,0
YOU20250905071305,YOU20250905071305,Technology,English,Video,North America,76398,1
YOU20250905071307,YOU20250905071307,Food,Portuguese,Text,Europe,21238,0
YOU20250905071309,YOU20250905071309,Entertainment,English,Video,North America,2751,0
YOU20250905071342,YOU20250905071342,Travel,English,Text,Europe,262,0
YOU20250905071345,YOU20250905071345,Finance,English,Text,Europe,27730,1
YOU20250905071358,YOU20250905071358,Entertainment,English,Video,South America,76513,1
YOU20250905071361,YOU20250905071361,Technology,English,Image,Europe,12152,0
YOU20250905071367,YOU20250905071367,Climate,Hindi,Link,North America,338,0
YOU20250905071374,YOU20250905071374,Travel,German,Link,Europe,47940,1
YOU20250905071384,YOU20250905071384,Climate,English,Image,North America,44677,1
YOU20250905071386,YOU20250905071386,Education,Portuguese,Text,Africa,604,0
YOU20250905071396,YOU20250905071396,Science,English,Text,Europe,659,0
YOU20250905071400,YOU20250905071400,Fashion,English,Text,North America,441,0
YOU20250905071404,YOU20250905071404,Gaming,English,Link,North America,5716,0
YOU20250905071415,YOU20250905071415,Health,English,Poll,Europe,14169,0
YOU20250905071427,YOU20250905071427,Climate,English,Text,North America,105622,1
YOU20250905071431,YOU20250905071431,AI/ML,Chinese,Poll,North America,7,0
YOU20250905071432,YOU20250905071432,Education,English,Text,Asia,1935,1
YOU20250905071435,YOU20250905071435,Entertainment,English,Video,Asia,42873,0
YOU20250905071436,YOU20250905071436,Technology,English,Video,Asia,2735536,1
YOU20250905071438,YOU20250905071438,Climate,Spanish,Video,Asia,7,0
YOU20250906071450,YOU20250906071450,Travel,Spanish,Text,North America,4269,0
YOU20250906071468,YOU20250906071468,Climate,English,Video,North America,84,0
YOU20250906071471,YOU20250906071471,Entertainment,Korean,Link,North America,15614,1
YOU20250906071474,YOU20250906071474,Travel,English,Image,Asia,54782,0
YOU20250906071481,YOU20250906071481,Technology,English,Image,North America,32978,1
YOU20250906071501,YOU20250906071501,AI/ML,Spanish,Text,Asia,35620,1
YOU20250906071515,YOU20250906071515,Entertainment,Hindi,Image,Europe,96,0
YOU20250906071516,YOU20250906071516,Education,English,Text,Europe,518,0
YOU20250906071517,YOU20250906071517,Fashion,Japanese,Text,Asia,101,0
YOU20250906071531,YOU20250906071531,Fashion,English,Video,North America,62,0
YOU20250906071532,YOU20250906071532,Food,English,Image,North America,909,0
YOU20250906071537,YOU20250906071537,Entertainment,English,Link,Europe,113313,1
YOU20250906071542,YOU20250906071542,Food,English,Image,North America,11742,1
YOU20250906071549,YOU20250906071549,Politics,Hindi,Image,Europe,333,0
YOU20250906071558,YOU20250906071558,Sports,French,Text,Asia,34,0
YOU20250906071563,YOU20250906071563,Finance,English,Video,North America,39627,1
YOU20250906071572,YOU20250906071572,Entertainment,English,Link,Asia,5981,0
YOU20250906071574,YOU20250906071574,Science,Portuguese,Text,North America,1098,0
YOU20250906071580,YOU20250906071580,Gaming,English,Video,North America,328,0
YOU20250906071584,YOU20250906071584,Politics,English,Image,Europe,3646,0
YOU20250906071591,YOU20250906071591,Science,English,Image,North America,2455,0
YOU20250906071595,YOU20250906071595,Food,Spanish,Text,Asia,112,0
YOU20250906071601,YOU20250906071601,Fashion,Arabic,Video,North America,58649,0
YOU20250906071603,YOU20250906071603,Science,Hindi,Poll,North America,1884,0
YOU20250906071611,YOU20250906071611,Education,Arabic,Text,South America,4744,1
YOU20250906071617,YOU20250906071617,AI/ML,French,Video,Europe,59,0
YOU20250906071625,YOU20250906071625,Finance,Korean,Image,Oceania,4872,0
YOU20250906071641,YOU20250906071641,Climate,English,Image,Asia,118259,1
YOU20250906071643,YOU20250906071643,Sports,Spanish,Image,South America,4845,0
YOU20250906071650,YOU20250906071650,Sports,French,Image,North America,199,0
YOU20250906071657,YOU20250906071657,Entertainment,Portuguese,Video,South America,196,0
YOU20250906071676,YOU20250906071676,Travel,French,Image,Asia,3691,1
YOU20250906071677,YOU20250906071677,Sports,English,Image,Asia,3695,0
YOU20250906071679,YOU20250906071679,Travel,Portuguese,Text,Asia,4816,1
YOU20250906071686,YOU20250906071686,Politics,Chinese,Link,Asia,739,0
YOU20250906071687,YOU20250906071687,Climate,English,Text,Europe,19345,1
YOU20250906071699,YOU20250906071699,Climate,English,Text,North America,687629,1
YOU20250906071700,YOU20250906071700,Politics,English,Poll,Asia,1498,1
YOU20250906071705,YOU20250906071705,Finance,German,Image,Europe,695,0
YOU20250906071706,YOU20250906071706,Business,Korean,Image,Europe,7460,0
YOU20250906071735,YOU20250906071735,Food,Spanish,Image,Asia,1974,0
YOU20250906071740,YOU20250906071740,Food,German,Text,Europe,11,0
YOU20250906071743,YOU20250906071743,Health,Hindi,Text,Africa,5077,0
YOU20250906071751,YOU20250906071751,Technology,German,Video,Asia,52,0
YOU20250906071760,YOU20250906071760,Travel,Portuguese,Image,Asia,75,0
YOU20250906071765,YOU20250906071765,Sports,Japanese,Image,North America,2072,1
YOU20250906071773,YOU20250906071773,Food,Hindi,Link,Europe,287,0
YOU20250906071778,YOU20250906071778,Finance,English,Text,Asia,57,0
YOU20250906071782,YOU20250906071782,Climate,English,Video,North America,91,0
YOU20250906071792,YOU20250906071792,Food,English,Image,North America,53085,1
YOU20250906071794,YOU20250906071794,Science,French,Poll,Europe,20386,0
YOU20250906071795,YOU20250906071795,Gaming,English,Text,Asia,9221,0
YOU20250906071801,YOU20250906071801,Fashion,English,Image,Europe,41,0
YOU20250906071842,YOU20250906071842,Fashion,Japanese,Video,Europe,161716,1
YOU20250906071844,YOU20250906071844,Climate,Arabic,Image,Asia,6,0
YOU20250906071847,YOU20250906071847,Business,English,Text,North America,24,0
YOU20250906071849,YOU20250906071849,Politics,English,Image,North America,10254,0
YOU20250906071865,YOU20250906071865,Politics,English,Video,Asia,15,0
YOU20250906071866,YOU20250906071866,Education,English,Text,Africa,4707,0
YOU20250906071873,YOU20250906071873,Sports,English,Image,Europe,3562,0
YOU20250906071884,YOU20250906071884,Politics,Japanese,Image,Europe,80746,0
YOU20250906071886,YOU20250906071886,Entertainment,English,Image,North America,257,0
YOU20250906071890,YOU20250906071890,Food,English,Video,Asia,471479,1
YOU20250906071899,YOU20250906071899,Health,English,Video,Asia,172,0
YOU20250906071908,YOU20250906071908,Travel,English,Poll,Unknown,14564,1
YOU20250906071948,YOU20250906071948,Climate,Korean,Image,Asia,347,0
YOU20250906071951,YOU20250906071951,Science,English,Text,Europe,3,0
YOU20250906071954,YOU20250906071954,Technology,French,Video,Europe,3,0
YOU20250906071955,YOU20250906071955,Health,English,Image,North America,958,0
YOU20250906071976,YOU20250906071976,Science,German,Image,Europe,154,0
YOU20250906071979,YOU20250906071979,Technology,Japanese,Video,Asia,2710,0
YOU20250906071983,YOU20250906071983,Politics,German,Image,North America,306134,1
YOU20250906071984,YOU20250906071984,Finance,English,Image,North America,468,0
YOU20250906071988,YOU20250906071988,Fashion,Spanish,Video,Europe,11103,1
YOU20250906072010,YOU20250906072010,Travel,Hindi,Text,Europe,6028,0
YOU20250906072011,YOU20250906072011,Education,English,Text,Asia,354,0
YOU20250906072030,YOU20250906072030,Politics,Portuguese,Video,Europe,6,0
YOU20250906072034,YOU20250906072034,Politics,English,Text,Europe,0,0
YOU20250906072056,YOU20250906072056,Finance,English,Video,Unknown,504,0
YOU20250906072059,YOU20250906072059,Fashion,English,Text,Asia,1100,0
YOU20250906072077,YOU20250906072077,Entertainment,Arabic,Text,Unknown,5448,0
YOU20250906072078,YOU20250906072078,Education,Japanese,Link,North America,270,0
YOU20250906072080,YOU20250906072080,Entertainment,Japanese,Video,North America,4187080,1
YOU20250906072094,YOU20250906072094,Science,English,Image,North America,489,0
YOU20250906072108,YOU20250906072108,Gaming,English,Text,Asia,73261,1
YOU20250906072111,YOU20250906072111,Food,Portuguese,Image,South America,20332,1
YOU20250906072112,YOU20250906072112,Sports,Portuguese,Text,Europe,183,0
YOU20250906072116,YOU20250906072116,Sports,French,Video,Europe,310459,1
YOU20250906072134,YOU20250906072134,Gaming,Chinese,Image,Asia,190,0
YOU20250906072141,YOU20250906072141,Finance,Portuguese,Link,Africa,879731,1
YOU20250906072145,YOU20250906072145,Business,Hindi,Text,North America,880,0
YOU20250906072147,YOU20250906072147,Climate,English,Link,Europe,14597,1
YOU20250906072158,YOU20250906072158,Entertainment,English,Text,North America,76687,1
YOU20250906072161,YOU20250906072161,Finance,Portuguese,Text,Europe,1086,0
YOU20250906072162,YOU20250906072162,AI/ML,Japanese,Text,North America,18140,0
YOU20250906072178,YOU20250906072178,Travel,English,Text,Asia,192053,0
YOU20250906072185,YOU20250906072185,Science,Hindi,Image,Asia,2033,0
YOU20250906072189,YOU20250906072189,Technology,English,Image,Asia,16372,0
YOU20250906072190,YOU20250906072190,Climate,English,Text,North America,229,0
YOU20250906072195,YOU20250906072195,Fashion,French,Text,North America,1592938,1
YOU20250906072196,YOU20250906072196,Food,English,Image,Asia,375178,1
YOU20250906072203,YOU20250906072203,Sports,English,Video,Asia,27,0
YOU20250906072215,YOU20250906072215,Food,Spanish,Link,Asia,7277,1
YOU20250906072239,YOU20250906072239,Politics,English,Link,North America,327680,1
YOU20250906072248,YOU20250906072248,Science,English,Text,Asia,698,0
YOU20250906072256,YOU20250906072256,AI/ML,English,Video,Africa,197,1
YOU20250906072269,YOU20250906072269,Technology,Spanish,Image,North America,14155,0
YOU20250907072274,YOU20250907072274,Health,Hindi,Image,Europe,8657,0
YOU20250907072279,YOU20250907072279,Politics,English,Video,North America,716,0
YOU20250907072282,YOU20250907072282,Politics,English,Image,North America,511,0
YOU20250907072299,YOU20250907072299,Health,English,Image,Asia,979,0
YOU20250907072308,YOU20250907072308,Finance,English,Image,Europe,327312,1
