Source,Target,Weight,Relation
TIK20250503095886,TIK20250826065310,1.0,location
TIK20250503095886,TIK20250705116203,1.0,location
TIK20250428004609,TIK20250705116203,1.0,location
TIK20250428004609,TIK20250710117565,1.0,location
TIK20250702115162,TIK20250710117565,1.0,location
TIK20250702115162,TIK20250827066443,1.0,location
TIK20250605026638,TIK20250827066443,1.0,location
TIK20250605026638,TIK20250922080947,1.0,location
TIK20250809056236,TIK20250922080947,1.0,location
TIK20250614109347,TIK20250809056236,1.0,location
TIK20250525020629,TIK20250614109347,1.0,location
TIK20250421001246,TIK20250525020629,1.0,location
TIK20250421001246,TIK20250530022963,1.0,location
TIK20250530022963,TIK20251017149587,1.0,location
TIK20250803052428,TIK20251017149587,1.0,location
TIK20250803052428,TIK20250904135669,1.0,location
TIK20250713118803,TIK20250904135669,1.0,location
TIK20250713118803,TIK20250724049394,1.0,location
TIK20250724049394,TIK20250731051922,1.0,location
TIK20250731051922,TIK20250930144052,1.0,location
TIK20250828133307,TIK20250930144052,1.0,location
TIK20250607027943,TIK20250828133307,1.0,location
TIK20250607027943,TIK20250630037841,1.0,location
TIK20250630037841,TIK20250705039763,1.0,location
TIK20250626113175,TIK20250705039763,1.0,location
TIK20250626113175,TIK20250805126073,1.0,location
TIK20250805126073,TIK20250821062468,1.0,location
TIK20250813057291,TIK20250821062468,1.0,location
TIK20250813057291,TIK20250821062660,1.0,location
TIK20250712118277,TIK20250821062660,1.0,location
TIK20250712118277,TIK20250805126096,1.0,location
TIK20250805126096,TIK20251007088342,1.0,location
TIK20250519014038,TIK20251007088342,1.0,location
TIK20250519014038,TIK20250927143166,1.0,location
TIK20250902068225,TIK20250927143166,1.0,location
TIK20250706042112,TIK20250902068225,1.0,location
TIK20250518013956,TIK20250706042112,1.0,location
TIK20250518013956,TIK20250905136084,1.0,location
TIK20250519014279,TIK20250905136084,1.0,location
TIK20250519014279,TIK20250828067005,1.0,location
TIK20250513098981,TIK20250828067005,1.0,location
TIK20250513098981,TIK20250724049590,1.0,location
TIK20250625035821,TIK20250724049590,1.0,location
TIK20250618110538,TIK20250625035821,1.0,location
TIK20250521017447,TIK20250618110538,1.0,location
TIK20250521017447,TIK20250628113880,1.0,location
TIK20250628113880,TIK20250829133894,1.0,location
TIK20250829133894,TIK20250902135213,1.0,location
TIK20250607027684,TIK20250902135213,1.0,location
TIK20250607027684,TIK20250628113764,1.0,location
TIK20250628113764,TIK20250910137746,1.0,location
TIK20250713118658,TIK20250910137746,1.0,location
TIK20250508009077,TIK20250713118658,1.0,location
TIK20250508009077,TIK20250521017424,1.0,location
TIK20250521017424,TIK20251008146490,1.0,location
TIK20250610108064,TIK20251008146490,1.0,location
TIK20250521017249,TIK20250610108064,1.0,location
TIK20250521017249,TIK20250828066955,1.0,location
TIK20250601024066,TIK20250828066955,1.0,location
TIK20250601024066,TIK20250826132633,1.0,location
TIK20250826132633,TIK20250906136252,1.0,location
TIK20250826132789,TIK20250906136252,1.0,location
TIK20250701039247,TIK20250826132789,1.0,location
TIK20250701039247,TIK20250705040041,1.0,location
TIK20250705040041,TIK20250816059791,1.0,location
TIK20250816059791,TIK20250905070861,1.0,location
TIK20250905070861,TIK20251001086053,1.0,location
TIK20250915139350,TIK20251001086053,1.0,location
TIK20250503095873,TIK20250915139350,1.0,location
TIK20250503095873,TIK20250512010321,1.0,location
TIK20250512010321,TIK20250612029903,1.0,location
TIK20250523018580,TIK20250612029903,1.0,location
TIK20250420091542,TIK20250523018580,1.0,location
TIK20250420091542,TIK20250421001509,1.0,location
TIK20250421001509,TIK20250425093313,1.0,location
TIK20250425093313,TIK20250721048694,1.0,location
TIK20250519016150,TIK20250721048694,1.0,location
TIK20250519016150,TIK20250925083424,1.0,location
TIK20250429004979,TIK20250925083424,1.0,location
TIK20250429004979,TIK20251001084869,1.0,location
TIK20251001084869,TIK20251007146294,1.0,location
TIK20250906071824,TIK20251007146294,1.0,location
TIK20250521017398,TIK20250906071824,1.0,location
TIK20250521017398,TIK20250919077880,1.0,location
TIK20250612108573,TIK20250919077880,1.0,location
TIK20250612108573,TIK20250621034484,1.0,location
TIK20250502095393,TIK20250621034484,1.0,location
TIK20250502095393,TIK20250527103417,1.0,location
TIK20250527103417,TIK20250720048324,1.0,location
TIK20250519014551,TIK20250720048324,1.0,location
TIK20250519014551,TIK20250907072887,1.0,location
TIK20250519015688,TIK20250907072887,1.0,location
TIK20250519015688,TIK20250825064791,1.0,location
TIK20250715119207,TIK20250825064791,1.0,location
TIK20250502095696,TIK20250715119207,1.0,location
TIK20250502095696,TIK20250519015514,1.0,location
TIK20250519015514,TIK20251014148527,1.0,location
TIK20250603025233,TIK20251014148527,1.0,location
TIK20250603025233,TIK20250926083732,1.0,location
TIK20250609029275,TIK20250926083732,1.0,location
TIK20250609029275,TIK20250707116798,1.0,location
TIK20250707116798,TIK20250907136531,1.0,location
TIK20250428004586,TIK20250907136531,1.0,location
TIK20250428004586,TIK20250706041692,1.0,location
TIK20250706041692,TIK20250726050371,1.0,location
TIK20250726050371,TIK20250823131803,1.0,location
TIK20250814058041,TIK20250823131803,1.0,location
TIK20250814058041,TIK20250916076649,1.0,location
TIK20250916076649,TIK20250927143219,1.0,location
TIK20250705040871,TIK20250927143219,1.0,location
TIK20250705040871,TIK20250910073920,1.0,location
TIK20250625112923,TIK20250910073920,1.0,location
TIK20250625112923,TIK20250906071647,1.0,location
TIK20250513098947,TIK20250906071647,1.0,location
TIK20250513098947,TIK20250926142860,1.0,location
TIK20250502006321,TIK20250926142860,1.0,location
TIK20250430094752,TIK20250502006321,1.0,location
TIK20250430094752,TIK20250814128867,1.0,location
TIK20250705040471,TIK20250814128867,1.0,location
TIK20250617032398,TIK20250705040471,1.0,location
TIK20250508097377,TIK20250617032398,1.0,location
TIK20250508097377,TIK20250720048007,1.0,location
TIK20250720048007,TIK20250912074566,1.0,location
TIK20250827133073,TIK20250912074566,1.0,location
TIK20250506007668,TIK20250827133073,1.0,location
TIK20250506007668,TIK20250519015485,1.0,location
TIK20250519015485,TIK20250731124319,1.0,location
TIK20250531104872,TIK20250731124319,1.0,location
TIK20250531104872,TIK20250605106400,1.0,location
TIK20250421091980,TIK20250605106400,1.0,location
TIK20250421091980,TIK20250615031620,1.0,location
TIK20250615031620,TIK20250630037531,1.0,location
TIK20250630037531,TIK20251001085162,1.0,location
TIK20250804053152,TIK20251001085162,1.0,location
TIK20250722048839,TIK20250804053152,1.0,location
TIK20250722048839,TIK20250912074513,1.0,location
TIK20250831067585,TIK20250912074513,1.0,location
TIK20250802125100,TIK20250831067585,1.0,location
TIK20250802125100,TIK20250804125658,1.0,location
TIK20250804125658,TIK20250907072740,1.0,location
TIK20250619033175,TIK20250907072740,1.0,location
TIK20250509009253,TIK20250619033175,1.0,location
TIK20250509009253,TIK20250602105439,1.0,location
TIK20250602105439,TIK20250912074552,1.0,location
TIK20250508009094,TIK20250912074552,1.0,location
TIK20250508009094,TIK20250902068956,1.0,location
TIK20250708116994,TIK20250902068956,1.0,location
TIK20250708116994,TIK20250725122436,1.0,location
TIK20250725122436,TIK20250914075255,1.0,location
TIK20250719047562,TIK20250914075255,1.0,location
TIK20250719047562,TIK20250731124421,1.0,location
TIK20250607027762,TIK20250731124421,1.0,location
TIK20250607027762,TIK20250921078311,1.0,location
TIK20250607027505,TIK20250921078311,1.0,location
TIK20250607027505,TIK20250912138292,1.0,location
TIK20250912138292,TIK20250922081129,1.0,location
TIK20250525020844,TIK20250922081129,1.0,location
TIK20250525020844,TIK20250724122307,1.0,location
TIK20250720120945,TIK20250724122307,1.0,location
TIK20250714046046,TIK20250720120945,1.0,location
TIK20250714046046,TIK20250919077375,1.0,location
TIK20250904070581,TIK20250919077375,1.0,location
TIK20250904070581,TIK20250920140795,1.0,location
TIK20250424003430,TIK20250920140795,1.0,location
TIK20250424003430,TIK20250827066301,1.0,location
TIK20250705039928,TIK20250827066301,1.0,location
TIK20250501095035,TIK20250705039928,1.0,location
TIK20250501095035,TIK20250513011454,1.0,location
TIK20250420091489,TIK20250513011454,1.0,location
TIK20250420091489,TIK20251011089236,1.0,location
TIK20250521017034,TIK20251011089236,1.0,location
TIK20250518100526,TIK20250521017034,1.0,location
TIK20250518100526,TIK20250613031099,1.0,location
TIK20250613031099,TIK20250817060823,1.0,location
TIK20250817060823,TIK20250915139371,1.0,location
TIK20250519015573,TIK20250915139371,1.0,location
TIK20250519015573,TIK20250519016216,1.0,location
TIK20250519016216,TIK20250704115880,1.0,location
TIK20250704115880,TIK20250805053402,1.0,location
TIK20250805053402,TIK20250830133944,1.0,location
TIK20250818061684,TIK20250830133944,1.0,location
TIK20250818061684,TIK20251006145970,1.0,location
TIK20250929143778,TIK20251006145970,1.0,location
TIK20250527022056,TIK20250929143778,1.0,location
TIK20250501095331,TIK20250527022056,1.0,location
TIK20250501095331,TIK20250701039355,1.0,location
TIK20250519014717,TIK20250701039355,1.0,location
TIK20250519014717,TIK20250709043127,1.0,location
TIK20250709043127,TIK20251006087435,1.0,location
TIK20250421002064,TIK20251006087435,1.0,location
TIK20250421002064,TIK20250921141292,1.0,location
TIK20250428094085,TIK20250921141292,1.0,location
TIK20250428094085,TIK20250922078538,1.0,location
TIK20250809127324,TIK20250922078538,1.0,location
TIK20250526021719,TIK20250809127324,1.0,location
TIK20250526021719,TIK20250809127192,1.0,location
TIK20250809127192,TIK20250927143128,1.0,location
TIK20250711044562,TIK20250927143128,1.0,location
TIK20250711044562,TIK20250718120139,1.0,location
TIK20250621111610,TIK20250718120139,1.0,location
TIK20250617032706,TIK20250621111610,1.0,location
TIK20250617032706,TIK20250915076318,1.0,location
TIK20250517013542,TIK20250915076318,1.0,location
TIK20250517013542,TIK20250520016771,1.0,location
TIK20250520016771,TIK20250808126983,1.0,location
TIK20250808126983,TIK20250909073125,1.0,location
TIK20250909073125,TIK20250915075987,1.0,location
TIK20250705115983,TIK20250915075987,1.0,location
TIK20250705115983,TIK20250805053701,1.0,location
TIK20250506096749,TIK20250805053701,1.0,location
TIK20250506096749,TIK20250817061097,1.0,location
TIK20250516013017,TIK20250817061097,1.0,location
TIK20250516013017,TIK20250721048755,1.0,location
TIK20250527021888,TIK20250721048755,1.0,location
TIK20250527021888,TIK20250806126377,1.0,location
TIK20250806126377,TIK20250811128141,1.0,location
TIK20250516013205,TIK20250811128141,1.0,location
TIK20250516013205,TIK20250605106387,1.0,location
TIK20250605106387,TIK20250607028536,1.0,location
TIK20250607028536,TIK20250821062534,1.0,location
TIK20250821062534,TIK20250927143042,1.0,location
TIK20250922079819,TIK20250927143042,1.0,location
TIK20250922079819,TIK20250924082816,1.0,location
TIK20250603025213,TIK20250924082816,1.0,location
TIK20250513011897,TIK20250603025213,1.0,location
TIK20250513011897,TIK20250515099646,1.0,location
TIK20250506096808,TIK20250515099646,1.0,location
TIK20250506096808,TIK20250806126216,1.0,location
TIK20250507097046,TIK20250806126216,1.0,location
TIK20250507097046,TIK20250731051887,1.0,location
TIK20250531104817,TIK20250731051887,1.0,location
TIK20250507097047,TIK20250531104817,1.0,location
TIK20250507097047,TIK20250621111651,1.0,location
TIK20250621111651,TIK20250711044544,1.0,location
TIK20250606026923,TIK20250711044544,1.0,location
TIK20250606026923,TIK20250825132479,1.0,location
TIK20250515099615,TIK20250825132479,1.0,location
TIK20250515099615,TIK20250626113130,1.0,location
TIK20250626113130,TIK20250904070170,1.0,location
TIK20250519015548,TIK20250904070170,1.0,location
TIK20250519015548,TIK20250915075398,1.0,location
TIK20250827132987,TIK20250915075398,1.0,location
TIK20250711044708,TIK20250827132987,1.0,location
TIK20250421001958,TIK20250711044708,1.0,location
TIK20250421001958,TIK20251007088519,1.0,location
TIK20250424003295,TIK20251007088519,1.0,location
TIK20250424003295,TIK20250519015544,1.0,location
TIK20250506008046,TIK20250519015544,1.0,location
TIK20250506008046,TIK20250705040996,1.0,location
TIK20250705040996,TIK20251008088842,1.0,location
TIK20250605106306,TIK20251008088842,1.0,location
TIK20250605106306,TIK20250922080190,1.0,location
TIK20250922080190,TIK20250925083454,1.0,location
TIK20250703115316,TIK20250925083454,1.0,location
TIK20250629037108,TIK20250703115316,1.0,location
TIK20250511098585,TIK20250629037108,1.0,location
TIK20250511098585,TIK20250806054113,1.0,location
TIK20250531023953,TIK20250806054113,1.0,location
TIK20250516013032,TIK20250531023953,1.0,location
TIK20250516013032,TIK20250910073524,1.0,location
TIK20250513099032,TIK20250910073524,1.0,location
TIK20250513099032,TIK20251004145318,1.0,location
TIK20250706042395,TIK20251004145318,1.0,location
TIK20250521017530,TIK20250706042395,1.0,location
TIK20250521017530,TIK20250605106567,1.0,location
TIK20250605106567,TIK20250821062324,1.0,location
TIK20250821062324,TIK20251003086362,1.0,location
TIK20250427004039,TIK20251003086362,1.0,location
TIK20250427004039,TIK20250428094031,1.0,location
TIK20250428094031,TIK20250630038772,1.0,location
TIK20250630038772,TIK20250918140307,1.0,location
TIK20250513011728,TIK20250918140307,1.0,location
TIK20250513011728,TIK20250630038381,1.0,location
TIK20250630038381,TIK20250926083824,1.0,location
TIK20250628113860,TIK20250926083824,1.0,location
TIK20250628113860,TIK20250813057684,1.0,location
TIK20250813057684,TIK20250922081161,1.0,location
TIK20250629036970,TIK20250922081161,1.0,location
TIK20250607028568,TIK20250629036970,1.0,location
TIK20250427093835,TIK20250607028568,1.0,location
TIK20250427093835,TIK20250513099026,1.0,location
TIK20250513099026,TIK20250922080921,1.0,location
TIK20250714045977,TIK20250922080921,1.0,location
TIK20250519014586,TIK20250714045977,1.0,location
TIK20250513011119,TIK20250519014586,1.0,location
TIK20250513011119,TIK20250918140168,1.0,location
TIK20250918140168,TIK20250924083050,1.0,location
TIK20250527022016,TIK20250924083050,1.0,location
TIK20250527022016,TIK20250607028142,1.0,location
TIK20250420091574,TIK20250607028142,1.0,location
TIK20250420091574,TIK20250724049359,1.0,location
TIK20250724049359,TIK20250815058581,1.0,location
TIK20250815058581,TIK20250927143015,1.0,location
TIK20250731052009,TIK20250927143015,1.0,location
TIK20250731052009,TIK20251009146787,1.0,location
TIK20251001144353,TIK20251009146787,1.0,location
TIK20251001144353,TIK20251006145887,1.0,location
TIK20250506008081,TIK20251006145887,1.0,location
TIK20250506008081,TIK20250927142905,1.0,location
TIK20250613109076,TIK20250927142905,1.0,location
TIK20250613109076,TIK20250902068704,1.0,location
TIK20250515012508,TIK20250902068704,1.0,location
TIK20250515012508,TIK20250804052533,1.0,location
TIK20250804052533,TIK20250904070449,1.0,location
TIK20250815058547,TIK20250904070449,1.0,location
TIK20250814058075,TIK20250815058547,1.0,location
TIK20250806054090,TIK20250814058075,1.0,location
TIK20250527103595,TIK20250806054090,1.0,location
TIK20250527103595,TIK20250726122850,1.0,location
TIK20250608107319,TIK20250726122850,1.0,location
TIK20250520016476,TIK20250608107319,1.0,location
TIK20250520016476,TIK20250522018213,1.0,location
TIK20250522018213,TIK20250623034793,1.0,location
TIK20250419000237,TIK20250623034793,1.0,location
TIK20250419000237,TIK20250831134446,1.0,location
TIK20250824132284,TIK20250831134446,1.0,location
TIK20250823064568,TIK20250824132284,1.0,location
TIK20250607107077,TIK20250823064568,1.0,location
TIK20250607028357,TIK20250607107077,1.0,location
TIK20250429004784,TIK20250607028357,1.0,location
TIK20250429004784,TIK20250902068300,1.0,location
TIK20250902068300,TIK20251004145326,1.0,location
TIK20250902068262,TIK20251004145326,1.0,location
TIK20250516012912,TIK20250902068262,1.0,location
TIK20250516012912,TIK20250607028132,1.0,location
TIK20250607028132,TIK20250702039582,1.0,location
TIK20250421002150,TIK20250702039582,1.0,location
TIK20250421002150,TIK20250828133494,1.0,location
TIK20250521101656,TIK20250828133494,1.0,location
TIK20250521101656,TIK20250718047309,1.0,location
TIK20250525020376,TIK20250718047309,1.0,location
TIK20250525020376,TIK20250724049441,1.0,location
TIK20250724049441,TIK20251002144799,1.0,location
TIK20250420091704,TIK20251002144799,1.0,location
TIK20250419000219,TIK20250420091704,1.0,location
TIK20250419000219,TIK20250922080209,1.0,location
TIK20250910073600,TIK20250922080209,1.0,location
TIK20250910073600,TIK20251001085377,1.0,location
TIK20250701039056,TIK20251001085377,1.0,location
TIK20250530023545,TIK20250701039056,1.0,location
TIK20250530023545,TIK20250922141468,1.0,location
TIK20250525102726,TIK20250922141468,1.0,location
TIK20250525102726,TIK20250625036264,1.0,location
TIK20250625036264,TIK20251011147587,1.0,location
TIK20250510009715,TIK20251011147587,1.0,location
TIK20250505096537,TIK20250510009715,1.0,location
TIK20250505096537,TIK20250614109294,1.0,location
TIK20250421001128,TIK20250614109294,1.0,location
TIK20250421001128,TIK20250430094814,1.0,location
TIK20250430094814,TIK20250516013000,1.0,location
TIK20250516013000,TIK20250821062865,1.0,location
TIK20250821062865,TIK20250905071283,1.0,location
TIK20250905071283,TIK20251001085051,1.0,location
TIK20250617032202,TIK20251001085051,1.0,location
TIK20250617032202,TIK20250924082970,1.0,location
TIK20250923141750,TIK20250924082970,1.0,location
TIK20250510010004,TIK20250923141750,1.0,location
TIK20250510010004,TIK20250709117440,1.0,location
TIK20250529104263,TIK20250709117440,1.0,location
TIK20250529104263,TIK20250813057225,1.0,location
TIK20250610029751,TIK20250813057225,1.0,location
TIK20250610029751,TIK20250814128909,1.0,location
TIK20250509009553,TIK20250814128909,1.0,location
TIK20250420000855,TIK20250509009553,1.0,location
TIK20250420000855,TIK20250617032494,1.0,location
TIK20250603105734,TIK20250617032494,1.0,location
TIK20250521101657,TIK20250603105734,1.0,location
TIK20250521101657,TIK20250809127304,1.0,location
TIK20250509097834,TIK20250809127304,1.0,location
TIK20250509097834,TIK20250615109821,1.0,location
TIK20250615109821,TIK20250629114070,1.0,location
TIK20250629114070,TIK20250828066830,1.0,location
TIK20250824132024,TIK20250828066830,1.0,location
TIK20250824132024,TIK20250923082421,1.0,location
TIK20250513011016,TIK20250923082421,1.0,location
TIK20250513011016,TIK20251006146121,1.0,location
TIK20250619033238,TIK20251006146121,1.0,location
TIK20250429005576,TIK20250619033238,1.0,location
TIK20250429005576,TIK20250503006680,1.0,location
TIK20250503006680,TIK20251005087156,1.0,location
TIK20250904070534,TIK20251005087156,1.0,location
TIK20250904070534,TIK20250920140862,1.0,location
TIK20250623112268,TIK20250920140862,1.0,location
TIK20250524019168,TIK20250623112268,1.0,location
TIK20250524019168,TIK20250531104876,1.0,location
TIK20250507008474,TIK20250531104876,1.0,location
TIK20250507008474,TIK20251006145932,1.0,location
TIK20250906071555,TIK20251006145932,1.0,location
TIK20250716046846,TIK20250906071555,1.0,location
TIK20250716046846,TIK20251004145265,1.0,location
TIK20250603025097,TIK20251004145265,1.0,location
TIK20250603025097,TIK20251017090361,1.0,location
TIK20250922081744,TIK20251017090361,1.0,location
TIK20250520016443,TIK20250922081744,1.0,location
TIK20250420091558,TIK20250520016443,1.0,location
TIK20250420091558,TIK20250606026920,1.0,location
TIK20250606026920,TIK20250622111887,1.0,location
TIK20250622111887,TIK20250915075372,1.0,location
TIK20250915075372,TIK20251017149549,1.0,location
TIK20250919077452,TIK20251017149549,1.0,location
TIK20250625035670,TIK20250919077452,1.0,location
TIK20250625035670,TIK20250724049632,1.0,location
TIK20250525102894,TIK20250724049632,1.0,location
TIK20250525102894,TIK20251007088401,1.0,location
TIK20250911074100,TIK20251007088401,1.0,location
TIK20250720047857,TIK20250911074100,1.0,location
TIK20250510098038,TIK20250720047857,1.0,location
TIK20250510098038,TIK20250525021039,1.0,location
TIK20250525021039,TIK20250729051128,1.0,location
TIK20250517100498,TIK20250729051128,1.0,location
TIK20250517100498,TIK20250904070482,1.0,location
TIK20250504096258,TIK20250904070482,1.0,location
TIK20250504096258,TIK20251009147107,1.0,location
TIK20250616109951,TIK20251009147107,1.0,location
TIK20250422002443,TIK20250616109951,1.0,location
TIK20250422002443,TIK20250520101150,1.0,location
TIK20250520101150,TIK20250630037609,1.0,location
TIK20250630037609,TIK20250830134003,1.0,location
TIK20250830134003,TIK20251008088743,1.0,location
TIK20251006146097,TIK20251008088743,1.0,location
TIK20250817129738,TIK20251006146097,1.0,location
TIK20250817129738,TIK20251012089601,1.0,location
TIK20251006145920,TIK20251012089601,1.0,location
TIK20250820061884,TIK20251006145920,1.0,location
TIK20250627113427,TIK20250820061884,1.0,location
TIK20250627113427,TIK20250705040161,1.0,location
TIK20250705040161,TIK20250924082768,1.0,location
TIK20250924082768,TIK20251012147881,1.0,location
TIK20250809055548,TIK20251012147881,1.0,location
TIK20250809055548,TIK20250924082688,1.0,location
TIK20250725122535,TIK20250924082688,1.0,location
TIK20250719047690,TIK20250725122535,1.0,location
TIK20250607028423,TIK20250719047690,1.0,location
TIK20250607028423,TIK20250917139934,1.0,location
TIK20250705041032,TIK20250917139934,1.0,location
TIK20250705041032,TIK20250904070168,1.0,location
TIK20250904070168,TIK20251011089293,1.0,location
TIK20250619033912,TIK20251011089293,1.0,location
TIK20250619033912,TIK20251003144923,1.0,location
TIK20250421001815,TIK20251003144923,1.0,location
TIK20250421001815,TIK20250516100057,1.0,location
TIK20250516100057,TIK20250525102835,1.0,location
TIK20250525102835,TIK20250807126780,1.0,location
TIK20250805053661,TIK20250807126780,1.0,location
TIK20250424003358,TIK20250805053661,1.0,location
TIK20250424003358,TIK20251001085511,1.0,location
TIK20250528103802,TIK20251001085511,1.0,location
TIK20250420000985,TIK20250528103802,1.0,location
TIK20250420000985,TIK20250601024687,1.0,location
TIK20250601024687,TIK20250809127351,1.0,location
TIK20250809127351,TIK20250830067346,1.0,location
TIK20250705040137,TIK20250830067346,1.0,location
TIK20250705040137,TIK20250909073177,1.0,location
TIK20250831067672,TIK20250909073177,1.0,location
TIK20250601105064,TIK20250831067672,1.0,location
TIK20250601105064,TIK20251010089044,1.0,location
TIK20250429004787,TIK20251010089044,1.0,location
TIK20250429004787,TIK20250926084181,1.0,location
TIK20250815059262,TIK20250926084181,1.0,location
TIK20250704115643,TIK20250815059262,1.0,location
TIK20250704115643,TIK20250803125428,1.0,location
TIK20250803125428,TIK20251006087627,1.0,location
TIK20250821062920,TIK20251006087627,1.0,location
TIK20250604106087,TIK20250821062920,1.0,location
TIK20250604106087,TIK20250905071183,1.0,location
TIK20250905071183,TIK20250921140984,1.0,location
TIK20250921140984,TIK20250923141667,1.0,location
TIK20250601024744,TIK20250923141667,1.0,location
TIK20250601024744,TIK20250605025502,1.0,location
TIK20250513011632,TIK20250605025502,1.0,location
TIK20250513011632,TIK20250718047146,1.0,location
TIK20250718047146,TIK20250821062365,1.0,location
TIK20250529022232,TIK20250821062365,1.0,location
TIK20250529022232,TIK20250731052110,1.0,location
TIK20250731052110,TIK20250902068691,1.0,location
TIK20250711118169,TIK20250902068691,1.0,location
TIK20250711118169,TIK20250919077594,1.0,location
TIK20250919077594,TIK20250919077789,1.0,location
TIK20250813128559,TIK20250919077789,1.0,location
TIK20250813128559,TIK20251018090774,1.0,location
TIK20250510009995,TIK20251018090774,1.0,location
TIK20250510009995,TIK20251011147693,1.0,location
TIK20250922078520,TIK20251011147693,1.0,location
TIK20250706041786,TIK20250922078520,1.0,location
TIK20250617032552,TIK20250706041786,1.0,location
TIK20250617032552,TIK20250823131905,1.0,location
TIK20250804052497,TIK20250823131905,1.0,location
TIK20250804052497,TIK20250929084528,1.0,location
TIK20250812128316,TIK20250929084528,1.0,location
TIK20250423003110,TIK20250812128316,1.0,location
TIK20250423003110,TIK20250913075013,1.0,location
TIK20250809127206,TIK20250913075013,1.0,location
TIK20250527022157,TIK20250809127206,1.0,location
TIK20250527022157,TIK20250810127810,1.0,location
TIK20250506007787,TIK20250810127810,1.0,location
TIK20250506007787,TIK20250922141377,1.0,location
TIK20250521017182,TIK20250922141377,1.0,location
TIK20250521017182,TIK20250521017413,1.0,location
TIK20250510009777,TIK20250521017413,1.0,location
TIK20250510009777,TIK20250805053714,1.0,location
TIK20250805053714,TIK20250822063982,1.0,location
TIK20250822063982,TIK20251018090836,1.0,location
TIK20251003086499,TIK20251018090836,1.0,location
TIK20250922081972,TIK20251003086499,1.0,location
TIK20250706042143,TIK20250922081972,1.0,location
TIK20250430094975,TIK20250706042143,1.0,location
TIK20250430094975,TIK20251009088971,1.0,location
TIK20251009088971,TIK20251018090688,1.0,location
TIK20250426003922,TIK20251018090688,1.0,location
TIK20250426003922,TIK20250724122329,1.0,location
TIK20250724122329,TIK20250904070430,1.0,location
TIK20250511098530,TIK20250904070430,1.0,location
TIK20250508097518,TIK20250511098530,1.0,location
TIK20250508097518,TIK20250605026123,1.0,location
TIK20250605026123,TIK20250816059468,1.0,location
TIK20250729051380,TIK20250816059468,1.0,location
TIK20250606026919,TIK20250729051380,1.0,location
TIK20250606026919,TIK20250807055163,1.0,location
TIK20250613109079,TIK20250807055163,1.0,location
TIK20250613109079,TIK20250625035944,1.0,location
TIK20250625035944,TIK20250926084253,1.0,location
TIK20250711044607,TIK20250926084253,1.0,location
TIK20250618110591,TIK20250711044607,1.0,location
TIK20250601024265,TIK20250618110591,1.0,location
TIK20250601024265,TIK20250710043675,1.0,location
TIK20250710043675,TIK20250817129780,1.0,location
TIK20250513099180,TIK20250817129780,1.0,location
TIK20250513099180,TIK20250712118336,1.0,location
TIK20250425003600,TIK20250712118336,1.0,location
TIK20250425003600,TIK20250805053265,1.0,location
TIK20250517100426,TIK20250805053265,1.0,location
TIK20250517100426,TIK20251006087864,1.0,location
TIK20251001086224,TIK20251006087864,1.0,location
TIK20250526021859,TIK20251001086224,1.0,location
TIK20250526021859,TIK20250820130824,1.0,location
TIK20250816059429,TIK20250820130824,1.0,location
TIK20250506007908,TIK20250816059429,1.0,location
TIK20250506007908,TIK20250719047497,1.0,location
TIK20250605106398,TIK20250719047497,1.0,location
TIK20250519015881,TIK20250605106398,1.0,location
TIK20250519015881,TIK20250630037909,1.0,location
TIK20250630037909,TIK20250909137154,1.0,location
TIK20250805053259,TIK20250909137154,1.0,location
TIK20250424003252,TIK20250805053259,1.0,location
TIK20250424003252,TIK20250729050858,1.0,location
TIK20250729050858,TIK20251006146057,1.0,location
TIK20250607028673,TIK20251006146057,1.0,location
TIK20250607028673,TIK20250617032501,1.0,location
TIK20250617032501,TIK20250729051480,1.0,location
TIK20250724049777,TIK20250729051480,1.0,location
TIK20250619033981,TIK20250724049777,1.0,location
TIK20250619033981,TIK20250819061799,1.0,location
TIK20250717047074,TIK20250819061799,1.0,location
TIK20250717047074,TIK20250801052201,1.0,location
TIK20250728050620,TIK20250801052201,1.0,location
TIK20250622112030,TIK20250728050620,1.0,location
TIK20250622112030,TIK20250818061420,1.0,location
TIK20250510098071,TIK20250818061420,1.0,location
TIK20250510098071,TIK20250719047477,1.0,location
TIK20250719047477,TIK20250928143500,1.0,location
TIK20250629037221,TIK20250928143500,1.0,location
TIK20250608107513,TIK20250629037221,1.0,location
TIK20250608107513,TIK20250729051229,1.0,location
TIK20250729051229,TIK20250825132576,1.0,location
TIK20250711117939,TIK20250825132576,1.0,location
TIK20250711117939,TIK20250908072979,1.0,location
TIK20250816059821,TIK20250908072979,1.0,location
TIK20250816059821,TIK20250826065276,1.0,location
TIK20250815129257,TIK20250826065276,1.0,location
TIK20250815129257,TIK20250924083184,1.0,location
TIK20250906071845,TIK20250924083184,1.0,location
TIK20250529022220,TIK20250906071845,1.0,location
TIK20250529022220,TIK20251008146584,1.0,location
TIK20250725049999,TIK20251008146584,1.0,location
TIK20250515012579,TIK20250725049999,1.0,location
TIK20250515012579,TIK20250821063175,1.0,location
TIK20250813057794,TIK20250821063175,1.0,location
TIK20250813057794,TIK20250924142136,1.0,location
TIK20250627036684,TIK20250924142136,1.0,location
TIK20250627036684,TIK20250705041158,1.0,location
TIK20250502095622,TIK20250705041158,1.0,location
TIK20250502095622,TIK20250806054253,1.0,location
