Id,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity,Label
TIK20250805053735,TikTok,18,1,0,user_470530,5328,2224,0,Climate,English,48,Video,4,Neutral,0.13,0.074,0.796,0.0,North America,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,8.580918882296782,1,0,0,0.796,0,1,TIK20250805053735
TIK20250805053737,TikTok,18,1,0,user_109680,41,1891,0,Technology,Spanish,37,Image,4,Negative,0.091,0.756,0.153,53.7,Europe,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,3.737669618283368,1,0,0,0.756,0,0,TIK20250805053737
TIK20250805053742,TikTok,18,1,0,user_286194,110,2015,0,Fashion,English,92,Text,2,Negative,0.106,0.707,0.188,65.8,North America,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,4.709530201312334,0,0,0,0.707,0,0,TIK20250805053742
TIK20250805053756,TikTok,19,1,0,user_282893,14,1047,0,Food,English,146,Text,2,Positive,0.722,0.079,0.199,0.0,Europe,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,2.70805020110221,0,0,1,0.722,0,0,TIK20250805053756
TIK20250805053761,TikTok,19,1,0,user_275485,108,1363,0,Gaming,English,31,Text,1,Neutral,0.117,0.271,0.611,25.5,North America,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,4.691347882229144,0,0,0,0.611,0,0,TIK20250805053761
TIK20250805053783,TikTok,19,1,0,user_338199,81,3117,0,Business,Japanese,92,Video,3,Positive,0.892,0.027,0.08,2.4,North America,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,4.406719247264253,1,0,0,0.892,0,0,TIK20250805053783
TIK20250805053823,TikTok,19,1,0,user_410035,1497,1767,0,Food,Arabic,24,Text,1,Positive,0.715,0.072,0.213,0.8,Asia,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,7.311886164077165,0,0,0,0.715,0,0,TIK20250805053823
TIK20250805053828,TikTok,19,1,0,user_271139,11,2331,0,Climate,English,42,Poll,3,Negative,0.08,0.819,0.102,72.7,Asia,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,2.4849066497880004,1,0,0,0.819,1,0,TIK20250805053828
TIK20250805053850,TikTok,20,1,0,user_494456,419981,986,0,Gaming,Spanish,16,Video,0,Negative,0.104,0.75,0.146,73.2,North America,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,12.9479671321983,1,0,0,0.75,1,1,TIK20250805053850
TIK20250805053858,TikTok,20,1,0,user_207576,1736,1969,0,Health,French,70,Text,2,Negative,0.069,0.701,0.23,76.5,Asia,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7.459914766241105,0,0,0,0.701,1,0,TIK20250805053858
TIK20250805053866,TikTok,20,1,0,user_203732,72903,1016,0,Fashion,English,26,Text,3,Positive,0.668,0.101,0.231,0.0,Asia,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,11.196898786175964,0,0,0,0.668,0,1,TIK20250805053866
TIK20250805053870,TikTok,20,1,0,user_55552,38,2024,0,Science,English,83,Link,2,Neutral,0.211,0.071,0.718,24.4,Asia,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3.6635616461296463,1,0,0,0.718,0,0,TIK20250805053870
TIK20250805053877,TikTok,20,1,0,user_269466,78,2908,0,Entertainment,English,66,Video,5,Neutral,0.133,0.087,0.779,28.0,Asia,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4.3694478524670215,1,1,0,0.779,0,0,TIK20250805053877
TIK20250805053904,TikTok,21,1,0,user_112198,2111,3615,0,Business,English,114,Text,0,Positive,0.844,0.044,0.112,9.0,North America,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,7.655390644826152,0,0,0,0.844,0,0,TIK20250805053904
TIK20250805053911,TikTok,21,1,0,user_492769,352,2971,0,Business,Spanish,146,Video,2,Neutral,0.06,0.296,0.644,20.0,Europe,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,5.8664680569332965,1,0,1,0.644,0,0,TIK20250805053911
TIK20250805053938,TikTok,21,1,0,user_250411,2420,1270,0,Science,English,52,Image,3,Neutral,0.287,0.0,0.782,0.0,Asia,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,7.791935956938058,1,0,0,0.782,0,0,TIK20250805053938
TIK20250805053961,TikTok,21,1,0,user_278935,539,3110,0,Politics,English,104,Video,1,Neutral,0.249,0.016,0.735,0.0,Asia,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,6.29156913955832,1,0,0,0.735,0,0,TIK20250805053961
TIK20250805053963,TikTok,21,1,0,user_342208,8407,1831,0,Health,German,93,Image,3,Negative,0.104,0.705,0.191,29.8,Europe,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,9.036938912556788,1,0,0,0.705,0,0,TIK20250805053963
TIK20250805053969,TikTok,21,1,0,user_388371,388,2835,0,Business,Spanish,147,Text,2,Neutral,0.188,0.121,0.692,27.1,Oceania,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,5.963579343618446,0,0,1,0.692,0,0,TIK20250805053969
TIK20250805053976,TikTok,22,1,0,user_40957,1942,3302,0,Science,English,88,Image,4,Positive,0.86,0.107,0.033,0.0,Europe,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7.57198844937744,1,0,0,0.86,0,1,TIK20250805053976
TIK20250805053980,TikTok,22,1,0,user_450394,25148,1479,0,Food,English,145,Image,2,Positive,0.75,0.052,0.198,20.1,North America,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,10.132573413305968,1,0,1,0.75,0,0,TIK20250805053980
TIK20250805054002,TikTok,22,1,0,user_278284,73,3127,0,Technology,Portuguese,82,Image,1,Neutral,0.218,0.05,0.732,0.0,Europe,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,4.30406509320417,1,0,0,0.732,0,0,TIK20250805054002
TIK20250805054008,TikTok,22,1,0,user_266612,734,3196,0,Finance,English,133,Poll,3,Positive,0.779,0.046,0.174,0.0,North America,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,6.5998704992128365,1,0,0,0.779,0,0,TIK20250805054008
TIK20250805054010,TikTok,22,1,0,user_92414,5332,2296,0,Entertainment,Spanish,43,Video,3,Positive,0.82,0.033,0.147,7.1,Europe,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8.581669210600602,1,0,0,0.82,0,0,TIK20250805054010
TIK20250805054026,TikTok,23,1,0,user_114080,368,1010,0,Travel,English,55,Text,3,Negative,0.065,0.864,0.071,66.8,North America,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,5.910796644040527,0,0,0,0.864,0,0,TIK20250805054026
TIK20250806054055,TikTok,6,2,0,user_225837,0,2370,0,Food,Hindi,62,Text,0,Positive,0.668,0.102,0.23,15.9,Asia,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0.0,0,0,0,0.668,0,0,TIK20250806054055
TIK20250806054069,TikTok,8,2,0,user_486804,64452,3241,0,Travel,English,135,Text,4,Neutral,0.273,0.0,0.792,0.0,North America,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,11.073691554995426,0,0,0,0.792,0,1,TIK20250806054069
TIK20250806054070,TikTok,9,2,0,user_239245,12,3489,0,Science,English,38,Text,2,Neutral,0.075,0.109,0.816,13.2,North America,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,2.5649493574615367,0,0,0,0.816,0,0,TIK20250806054070
TIK20250806054086,TikTok,10,2,0,user_427205,187,1791,0,Climate,English,79,Text,1,Positive,0.863,0.12,0.017,14.2,Europe,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,5.236441962829949,0,0,0,0.863,0,0,TIK20250806054086
TIK20250806054088,TikTok,10,2,0,user_356763,1184,1713,0,Climate,English,142,Image,5,Positive,0.656,0.011,0.334,5.3,North America,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,7.077498053569231,1,1,0,0.656,0,0,TIK20250806054088
TIK20250806054090,TikTok,10,2,0,user_456617,292,2711,0,Science,English,147,Text,3,Negative,0.129,0.703,0.169,68.7,North America,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,5.680172609017068,0,0,1,0.703,0,0,TIK20250806054090
TIK20250806054095,TikTok,10,2,0,user_381339,3,1512,0,Gaming,Spanish,113,Text,1,Positive,0.684,0.138,0.178,11.2,North America,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.3862943611198906,0,0,0,0.684,0,0,TIK20250806054095
TIK20250806054111,TikTok,11,2,0,user_129767,3,1735,0,Politics,Spanish,92,Link,3,Positive,0.657,0.134,0.21,9.7,Asia,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,1.3862943611198906,1,0,0,0.657,0,0,TIK20250806054111
TIK20250806054113,TikTok,11,2,0,user_354488,412,2667,0,Business,English,47,Text,6,Positive,0.849,0.02,0.131,5.7,North America,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,6.023447592961033,0,1,0,0.849,0,0,TIK20250806054113
TIK20250806054122,TikTok,11,2,0,user_200032,9547,3041,0,Fashion,Portuguese,14,Text,1,Positive,0.925,0.113,0.0,4.5,Asia,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,9.16408698745872,0,0,0,0.925,0,0,TIK20250806054122
TIK20250806054136,TikTok,12,2,0,user_14482,546,1498,0,Business,English,111,Video,3,Negative,0.119,0.922,0.0,55.8,North America,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,6.304448802421981,1,0,0,0.922,0,0,TIK20250806054136
TIK20250806054142,TikTok,12,2,0,user_385763,173,3428,0,Climate,English,92,Image,3,Neutral,0.072,0.097,0.83,13.1,Oceania,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,5.159055299214529,1,0,0,0.83,0,0,TIK20250806054142
TIK20250806054145,TikTok,12,2,0,user_415033,0,2668,0,Food,English,10,Video,3,Negative,0.02,0.887,0.093,49.0,Europe,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.0,1,0,0,0.887,0,0,TIK20250806054145
TIK20250806054147,TikTok,12,2,0,user_193,400,1344,0,Fashion,Hindi,31,Image,2,Positive,0.72,0.148,0.132,31.6,Europe,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,5.993961427306569,1,0,0,0.72,0,0,TIK20250806054147
TIK20250806054162,TikTok,12,2,0,user_182394,84,3275,0,Gaming,English,19,Image,0,Positive,0.606,0.129,0.265,30.3,Europe,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,4.442651256490317,1,0,0,0.606,0,0,TIK20250806054162
TIK20250806054202,TikTok,13,2,0,user_388012,0,966,0,Entertainment,English,17,Image,0,Neutral,0.291,0.0,0.816,0.0,North America,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.0,1,0,0,0.816,0,0,TIK20250806054202
TIK20250806054207,TikTok,13,2,0,user_363148,4265737,3546,0,Travel,Spanish,109,Image,7,Positive,0.79,0.089,0.121,0.0,Europe,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,15.266125760281176,1,1,0,0.79,0,1,TIK20250806054207
TIK20250806054209,TikTok,13,2,0,user_306844,5075,2828,0,Business,English,89,Text,1,Neutral,0.089,0.13,0.78,13.3,Asia,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,8.532278828834277,0,0,0,0.78,0,0,TIK20250806054209
TIK20250806054214,TikTok,13,2,0,user_397519,8345,2313,0,Sports,Korean,69,Text,2,Neutral,0.171,0.079,0.75,25.3,North America,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,9.029537661151496,0,0,0,0.75,0,0,TIK20250806054214
TIK20250806054226,TikTok,14,2,0,user_475653,1226,1291,0,Politics,English,70,Text,3,Neutral,0.204,0.031,0.764,0.8,North America,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,7.112327444710911,0,0,0,0.764,0,0,TIK20250806054226
TIK20250806054245,TikTok,14,2,0,user_239383,190,3417,0,Science,English,97,Text,1,Positive,0.925,0.01,0.065,21.9,Asia,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,5.25227342804663,0,0,0,0.925,0,0,TIK20250806054245
TIK20250806054253,TikTok,14,2,0,user_252437,8193,2942,0,Business,English,58,Text,1,Positive,0.711,0.012,0.277,12.5,North America,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,9.011157458106815,0,0,0,0.711,0,1,TIK20250806054253
TIK20250806054287,TikTok,15,2,0,user_211836,74,373,0,Politics,Hindi,51,Video,1,Neutral,0.207,0.0,0.809,12.3,North America,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,4.31748811353631,1,0,0,0.809,0,0,TIK20250806054287
TIK20250806054295,TikTok,15,2,0,user_386852,80988,2186,1,Sports,English,53,Text,2,Neutral,0.29,0.0,0.758,18.3,North America,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,11.30206862196345,0,0,0,0.758,0,0,TIK20250806054295
TIK20250806054296,TikTok,15,2,0,user_381533,2190,398,0,Health,English,20,Image,3,Positive,0.837,0.095,0.068,16.6,Asia,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,7.692113339595466,1,0,0,0.837,0,0,TIK20250806054296
TIK20250806054300,TikTok,15,2,0,user_489473,2585,2343,0,Food,English,109,Video,2,Positive,0.766,0.053,0.181,25.2,Asia,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,7.857867559331803,1,0,0,0.766,0,1,TIK20250806054300
TIK20250806054303,TikTok,15,2,0,user_116306,231,3049,0,Education,English,10,Image,2,Positive,0.652,0.137,0.211,4.0,Africa,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,5.44673737166631,1,0,0,0.652,0,0,TIK20250806054303
TIK20250806054325,TikTok,15,2,0,user_334699,266891,2591,0,Sports,English,44,Video,1,Neutral,0.281,0.0,0.772,3.0,Asia,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,12.494599361170444,1,0,0,0.772,0,1,TIK20250806054325
TIK20250806054343,TikTok,16,2,0,user_223460,2058,3272,0,Politics,German,14,Link,2,Neutral,0.193,0.164,0.643,9.5,Asia,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,7.629975707027789,1,0,0,0.643,0,0,TIK20250806054343
TIK20250806054348,TikTok,16,2,0,user_246469,4455,282,0,Finance,English,112,Link,2,Negative,0.136,0.785,0.079,59.6,Asia,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,8.40200678160712,1,0,0,0.785,0,0,TIK20250806054348
TIK20250806054377,TikTok,16,2,0,user_125350,374,2226,0,AI/ML,English,145,Video,2,Negative,0.106,0.897,0.0,88.7,North America,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,5.926926025970411,1,0,1,0.897,1,0,TIK20250806054377
TIK20250806054388,TikTok,16,2,0,user_223178,3115,1810,0,Fashion,English,32,Text,0,Neutral,0.216,0.075,0.709,0.0,North America,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,8.044305406990638,0,0,0,0.709,0,0,TIK20250806054388
TIK20250806054392,TikTok,16,2,0,user_145810,9,260,0,Education,English,148,Text,2,Positive,0.85,0.026,0.124,4.1,North America,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,2.302585092994046,0,0,1,0.85,0,0,TIK20250806054392
TIK20250806054412,TikTok,17,2,0,user_399948,4,918,0,Business,English,63,Link,2,Neutral,0.112,0.213,0.675,34.2,Europe,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1.6094379124341005,1,0,0,0.675,0,0,TIK20250806054412
TIK20250806054437,TikTok,17,2,0,user_45752,6267,836,0,Science,English,51,Text,2,Neutral,0.272,0.0,0.753,19.3,Europe,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,8.74321260347591,0,0,0,0.753,0,1,TIK20250806054437
TIK20250806054449,TikTok,17,2,0,user_372824,756,610,0,Climate,English,126,Text,2,Positive,0.842,0.023,0.136,13.3,North America,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,6.6293632534374485,0,0,0,0.842,0,0,TIK20250806054449
TIK20250806054552,TikTok,19,2,0,user_322002,24,1134,0,Science,English,105,Link,7,Positive,0.726,0.099,0.175,3.8,Asia,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,3.218875824868201,1,1,0,0.726,0,0,TIK20250806054552
TIK20250806054553,TikTok,19,2,0,user_314998,8069,3486,0,Technology,Arabic,62,Text,1,Positive,0.728,0.045,0.227,16.7,Europe,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,8.995908761263994,0,0,0,0.728,0,0,TIK20250806054553
TIK20250806054582,TikTok,19,2,0,user_140408,47391,1882,0,Travel,French,94,Text,6,Negative,0.127,0.65,0.223,43.0,North America,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,10.766208717067526,0,1,0,0.65,0,1,TIK20250806054582
TIK20250806054629,TikTok,20,2,0,user_431125,114,529,0,Finance,French,103,Text,2,Negative,0.076,0.709,0.215,42.5,Europe,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,4.74493212836325,0,0,0,0.709,0,0,TIK20250806054629
TIK20250806054651,TikTok,20,2,0,user_308180,125,2197,0,Food,Spanish,42,Video,4,Negative,0.043,0.694,0.263,63.3,Europe,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,4.836281906951478,1,0,0,0.694,0,0,TIK20250806054651
TIK20250806054656,TikTok,20,2,0,user_14235,593,138,0,Fashion,English,149,Text,2,Negative,0.129,0.855,0.016,66.1,Asia,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,6.386879319362645,0,0,1,0.855,0,0,TIK20250806054656
TIK20250806054662,TikTok,20,2,0,user_45563,720,972,0,Food,English,86,Text,1,Positive,0.944,0.015,0.041,14.5,Europe,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,6.580639137284949,0,0,0,0.944,0,0,TIK20250806054662
TIK20250806054696,TikTok,21,2,0,user_355260,146,3088,0,Climate,Portuguese,70,Video,2,Negative,0.134,0.676,0.19,44.4,North America,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,4.990432586778736,1,0,0,0.676,0,0,TIK20250806054696
TIK20250806054698,TikTok,21,2,0,user_249073,85,1231,0,Travel,English,66,Video,2,Positive,0.807,0.113,0.08,9.5,North America,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,4.454347296253507,1,0,0,0.807,0,0,TIK20250806054698
TIK20250806054702,TikTok,21,2,0,user_126421,23,1464,0,Politics,English,37,Link,4,Negative,0.131,0.766,0.103,48.7,Europe,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,3.1780538303479458,1,0,0,0.766,0,0,TIK20250806054702
TIK20250806054725,TikTok,21,2,0,user_413991,10,293,0,Finance,English,115,Image,1,Positive,0.699,0.088,0.213,2.0,South America,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,2.3978952727983707,1,0,0,0.699,0,0,TIK20250806054725
TIK20250806054761,TikTok,22,2,0,user_265483,377652,3222,1,Travel,Korean,99,Image,3,Neutral,0.223,0.0,0.819,0.0,Asia,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,12.841731063573407,1,0,0,0.819,0,1,TIK20250806054761
TIK20250806054763,TikTok,22,2,0,user_103831,8,862,0,AI/ML,English,119,Text,3,Neutral,0.061,0.327,0.612,38.0,North America,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,2.19722457733622,0,0,0,0.612,0,0,TIK20250806054763
TIK20250806054776,TikTok,22,2,0,user_431115,7372,3242,0,Science,Portuguese,92,Image,3,Positive,0.925,0.025,0.05,12.8,Asia,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,8.90557995798965,1,0,0,0.925,0,1,TIK20250806054776
TIK20250806054782,TikTok,22,2,0,user_181184,31,3266,0,Climate,English,135,Image,2,Positive,0.805,0.07,0.125,10.1,Asia,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,3.4657359027997265,1,0,0,0.805,0,0,TIK20250806054782
TIK20250806054792,TikTok,22,2,0,user_192435,242,3471,0,Finance,English,64,Video,0,Negative,0.148,0.905,0.0,44.4,South America,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,5.493061443340548,1,0,0,0.905,0,0,TIK20250806054792
TIK20250806054795,TikTok,22,2,0,user_207251,18710,2444,0,Travel,Hindi,146,Text,1,Neutral,0.24,0.069,0.691,26.1,Europe,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,9.836866865194231,0,0,1,0.691,0,0,TIK20250806054795
TIK20250806054799,TikTok,22,2,0,user_203645,486,2284,0,Food,English,13,Poll,0,Negative,0.141,0.822,0.037,78.9,North America,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,6.18826412308259,1,0,0,0.822,1,0,TIK20250806054799
TIK20250807054842,TikTok,8,3,0,user_254620,34468,1224,0,Technology,English,112,Link,5,Positive,0.832,0.06,0.108,0.0,North America,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,10.44781564835612,1,1,0,0.832,0,0,TIK20250807054842
TIK20250807054891,TikTok,11,3,0,user_49453,4256,2954,0,Health,Spanish,69,Text,1,Positive,0.693,0.13,0.178,22.8,Asia,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,8.356319965828153,0,0,0,0.693,0,1,TIK20250807054891
TIK20250807054921,TikTok,13,3,0,user_169730,707,3300,0,Business,English,74,Video,3,Positive,0.745,0.055,0.2,8.5,South America,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,6.56244409369372,1,0,0,0.745,0,0,TIK20250807054921
TIK20250807054926,TikTok,13,3,0,user_270503,18,3137,0,Science,English,19,Text,0,Neutral,0.261,0.036,0.703,11.9,Africa,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,2.9444389791664403,0,0,0,0.703,0,0,TIK20250807054926
TIK20250807054927,TikTok,13,3,0,user_490355,141,1716,0,AI/ML,English,42,Text,1,Positive,0.827,0.052,0.121,16.7,North America,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,4.955827057601261,0,0,0,0.827,0,0,TIK20250807054927
TIK20250807054930,TikTok,13,3,0,user_305847,2406,1043,0,Entertainment,English,130,Text,3,Neutral,0.192,0.171,0.636,19.9,North America,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,7.786136437783072,0,0,0,0.636,0,0,TIK20250807054930
TIK20250807054933,TikTok,13,3,0,user_279296,9432,1051,0,Health,Spanish,54,Text,2,Positive,0.606,0.048,0.346,11.7,South America,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,9.151969458649852,0,0,0,0.606,0,1,TIK20250807054933
TIK20250807054940,TikTok,14,3,0,user_197005,23,262,0,Travel,Hindi,64,Image,5,Neutral,0.228,0.0,0.846,15.2,Europe,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,3.1780538303479458,1,1,0,0.846,0,0,TIK20250807054940
TIK20250807054952,TikTok,14,3,0,user_488010,633,2386,0,AI/ML,English,76,Link,3,Neutral,0.096,0.223,0.682,14.8,South America,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,6.452048954437226,1,0,0,0.682,0,0,TIK20250807054952
TIK20250807054956,TikTok,14,3,0,user_8041,8,2192,0,Entertainment,French,110,Text,1,Positive,0.734,0.067,0.199,13.5,North America,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,2.19722457733622,0,0,0,0.734,0,0,TIK20250807054956
TIK20250807054957,TikTok,14,3,0,user_230142,6895,2972,0,AI/ML,Portuguese,146,Text,2,Positive,0.606,0.017,0.377,5.1,Europe,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,8.83869681234353,0,0,1,0.606,0,1,TIK20250807054957
TIK20250807054964,TikTok,14,3,0,user_453969,409,2690,0,Food,Hindi,71,Video,1,Positive,0.742,0.052,0.206,0.0,Unknown,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,6.016157159698354,1,0,0,0.742,0,0,TIK20250807054964
TIK20250807054981,TikTok,15,3,0,user_85804,29947,240,0,Fashion,English,105,Video,0,Neutral,0.238,0.0,0.801,25.6,North America,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,10.307217823350577,1,0,0,0.801,0,0,TIK20250807054981
TIK20250807054990,TikTok,15,3,0,user_96637,2915,2062,0,Fashion,English,111,Video,0,Neutral,0.194,0.119,0.687,28.0,North America,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,7.977968093128549,1,0,0,0.687,0,0,TIK20250807054990
TIK20250807055010,TikTok,16,3,0,user_68609,1771,3391,0,Technology,Spanish,70,Image,2,Neutral,0.117,0.106,0.777,0.0,Asia,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,7.479864131165026,1,0,0,0.777,0,0,TIK20250807055010
TIK20250807055020,TikTok,16,3,0,user_3498,95556,1955,0,Climate,Spanish,79,Image,3,Negative,0.058,0.896,0.046,57.8,Europe,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,11.46747820705829,1,0,0,0.896,0,0,TIK20250807055020
TIK20250807055039,TikTok,16,3,0,user_34464,17661,90,0,Food,Arabic,32,Image,4,Positive,0.905,0.072,0.023,4.9,North America,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,9.779170718028748,1,0,0,0.905,0,1,TIK20250807055039
TIK20250807055041,TikTok,16,3,0,user_78595,1911,3051,0,Politics,Japanese,72,Link,1,Positive,0.711,0.094,0.195,15.2,Europe,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,7.555905093611346,1,0,0,0.711,0,0,TIK20250807055041
TIK20250807055048,TikTok,17,3,0,user_225242,6318,3154,0,Gaming,English,86,Image,2,Negative,0.014,0.779,0.207,71.8,Europe,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,8.751316246773456,1,0,0,0.779,1,0,TIK20250807055048
TIK20250807055076,TikTok,17,3,0,user_410696,61419,2067,0,Finance,English,148,Text,0,Positive,0.93,0.057,0.013,55.1,Europe,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,11.025490793994813,0,0,1,0.93,0,0,TIK20250807055076
