emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,post_id
-0.2791941,-1.3099331,-2.7740576,2.475235,3.2650557,0.1165285,-1.6721319,0.7977062,TIK20250519015103
-0.34222466,-0.8897332,-2.8667336,2.2731879,3.1327553,-0.4390922,-2.2540421,1.3573751,TIK20250607027418
-1.7289369,0.23410867,-2.1739483,2.4778433,-2.6675897,0.19831833,-0.23302053,-2.7157388,TIK20250605026213
-0.58822334,-2.1210358,-0.15453227,3.1942596,2.3055983,-0.48738745,-1.4315554,-2.6992028,TIK20250718120246
-0.7813746,-3.3126464,-0.5056306,2.2346241,-0.56519735,0.8873102,-2.774463,-1.7979965,TIK20250728050620
-3.3045714,-0.7630079,-2.4799278,2.3353956,0.864586,-1.1129782,1.3940505,-2.168519,TIK20250502006336
-0.1586937,1.5643635,-2.5610745,0.83127797,0.2913251,-3.6178343,-0.39015186,-1.4778395,TIK20250724049632
-0.86570436,1.802047,-3.561688,1.9462156,-0.48582047,0.09900351,-0.0058425865,-3.208093,TIK20250811127835
-3.4399855,-2.1097379,-1.6625465,2.4505148,1.7741424,0.61878455,-0.8560277,-0.66083986,TIK20250630037629
-2.2946625,-0.9287801,-0.76994693,3.0936384,3.2314806,-0.95509654,-1.3440353,-0.75969,TIK20250520016724
1.6609179,-3.764003,-1.8302636,2.143822,-0.38082132,-0.78937596,-2.0217006,-0.1154496,TIK20250915076002
-0.4673043,-2.4941237,-4.235305,2.0539153,1.1506393,-0.2868846,1.2219226,-0.226099,TIK20250604106210
-0.14402327,-0.12317296,-3.7816484,-0.73177356,0.17418201,-0.3841141,-1.9597356,-3.2983928,TIK20251003086604
1.573654,-0.5276356,-1.3511962,0.90808034,-0.7687784,-3.531436,-2.9931648,-0.6852461,TIK20250605026588
2.2217047,-2.021432,-3.782373,1.0609806,1.4006394,-1.5263238,-0.6043663,-1.2139423,TIK20250511098591
1.2242519,1.8068459,-1.968506,1.2053826,0.17717583,-1.9641658,-2.7506592,-2.5739708,TIK20250826132902
-2.2293062,0.5381694,-1.553181,0.9519054,2.5213344,-1.4453521,-1.5385188,-3.2531502,TIK20250630038779
-0.85533124,-2.407774,-0.7637914,1.8192209,-0.43560767,1.3572164,-2.8176782,-1.3219099,TIK20250705040860
1.6758313,1.1639141,-1.4581418,4.1056447,0.50953156,-1.5609586,-1.3697615,-0.40328157,TIK20250522101931
-1.5183436,-1.6854061,0.08650493,3.7244446,2.1849926,-2.2121894,-1.2132434,-0.07181184,TIK20250701114862
-2.83435,-0.94350964,-1.298895,1.0048814,1.0202694,-1.4310143,0.5124993,-1.500844,TIK20250531104686
1.4080757,0.5401609,-2.837743,1.2425971,0.89379054,-2.1105492,-0.13688229,-3.1908808,TIK20250827066333
0.5601737,0.98976004,-2.3233125,2.4952955,1.527567,1.2237593,-3.1226075,-1.6188604,TIK20250919078054
-1.4884617,-2.523033,0.13533455,3.7139108,1.5726935,-2.2830799,-0.8419857,-0.28693968,TIK20250617110332
-1.3721415,-2.827038,0.1756144,3.3390915,1.2945884,-2.457113,-1.087539,-0.40567055,TIK20250605025804
0.213377,-1.3511586,-0.5443671,1.6704928,-2.7427592,-1.9969907,-2.2477324,-2.8949766,TIK20250926084157
-0.4197443,-0.38564983,-2.4036293,-0.014688564,-2.438554,-0.0011355908,-2.8364213,-2.545867,TIK20250705040026
0.936753,-2.5428567,-4.414876,0.4536154,-0.8236276,-0.25358012,-1.4984909,0.56698805,TIK20250906136144
-0.823363,0.34212008,-3.1822324,1.8564565,0.94298524,-2.0936887,-0.061823994,1.9259268,TIK20250827066387
1.494717,0.6594452,-4.602937,0.9963088,-1.4365344,-0.6512812,-0.9004032,-0.8300162,TIK20250822063826
-1.6757793,-2.3329475,-2.362883,-0.4441312,2.4648182,-0.823582,-2.2299984,-1.4313573,TIK20250625035610
-0.58294994,-0.71656615,-4.1889796,2.020888,-0.90567595,1.4447012,-1.2425575,1.1432171,TIK20250512098663
-1.9875697,-0.8953991,-0.28257462,1.1933206,0.19205566,-1.2893287,-0.116125315,0.3442214,TIK20250604106020
-1.1371869,-1.9656526,-0.6173094,0.9870124,1.0809226,-2.7896376,-3.7025168,0.7543522,TIK20250421001142
1.0804714,-1.2183386,-1.6680675,1.6048434,3.2378995,-2.4677389,-1.693052,-1.6022819,TIK20251001086095
1.0826296,-1.104567,-1.503712,1.8792136,3.1325693,-2.6078546,-1.5479603,-1.6892792,TIK20250517100439
-1.1353738,-0.01280982,-0.9069242,0.24578454,-0.33791637,-2.3627174,-2.4369318,-3.8862631,TIK20250706042061
2.2782602,-0.69438785,-2.4766772,2.620669,0.04235548,-3.2217221,-0.4741477,0.03729509,TIK20250925142541
-0.2447331,-0.8145204,-3.7831173,0.10648508,-2.6802,0.38472375,-1.8894957,-2.0297492,TIK20250607028570
-0.88274586,-0.84618676,-0.3270113,3.4266546,-0.2887828,-3.176471,0.6779949,-2.068309,TIK20250521017249
-1.4077002,-1.3034819,-0.39644158,1.6384491,-2.1362326,-3.628129,-1.0708447,-2.228859,TIK20250903069757
0.85543036,-0.2808044,-4.4304123,1.5942084,1.8388101,-2.7046344,-0.025269063,0.7943797,TIK20250726122900
-0.6168946,-2.911013,-0.98528415,0.16394962,0.07493308,-2.7893386,-3.397079,-0.03141996,TIK20250624035243
-0.6864018,-1.3689091,-0.066246845,2.5333683,-2.9175415,-1.1053605,-2.836773,-1.2507708,TIK20250924083373
-1.6614393,-1.7826341,-2.040049,-0.989225,-1.133503,-1.1379693,-3.7542522,-1.9017702,TIK20250509097886
-1.3035419,0.01929101,0.58646125,2.2982965,-0.6283233,-1.6073041,-3.7279458,-2.706367,TIK20250806054142
-1.9300959,-2.1012502,-0.7124312,2.395478,-2.0755663,-1.1103644,-3.0899441,1.2518929,TIK20250630038876
-3.488222,-2.584729,-2.0290437,2.146149,1.7087662,0.57789093,-1.0116104,-0.49287203,TIK20250504096071
1.7973576,0.806527,-1.5722398,4.2409663,0.2164513,-1.5079167,-1.1558334,-0.16489126,TIK20250809055666
1.4861201,-1.6770184,-3.2284107,-0.5777584,-1.0055754,-1.8723621,-2.1637583,-2.13064,TIK20250821062428
-0.2741255,-1.5735102,-2.724219,2.9890578,3.415316,-0.12652653,-0.43049583,-0.22969535,TIK20251001085150
-1.8147625,-1.9118645,-0.051363442,3.577292,2.3262558,-1.6834028,-1.2399944,-0.045127884,TIK20250610029729
-2.6467185,-2.339234,-0.86599815,0.0960145,0.46002108,-0.8057297,-3.7902467,-1.5034717,TIK20250717119995
-3.2933664,0.52128625,-2.1549313,1.7576538,1.4776802,-1.8252538,-0.08290833,0.311627,TIK20250513012051
-0.32876316,1.5339857,-2.0112288,1.7864089,3.0891573,-0.87429446,-2.3762782,-1.4044695,TIK20251007088342
-0.69587666,-1.5502702,-0.32728976,1.2532469,0.008305035,-3.1509676,-3.5149078,0.66914093,TIK20250822063703
-2.7439826,-0.41762194,-2.6962283,1.6859003,1.3859019,-1.5524335,1.2695274,-2.5513332,TIK20250922080937
-0.8301041,0.4115772,-4.347472,-0.6106845,1.8844955,-1.5274166,-1.0624683,-1.4400537,TIK20250720047865
-1.935777,-1.1886326,-0.6336897,3.26822,3.020298,-1.6520683,-0.69292766,-0.7202704,TIK20250623112087
-0.78715616,-3.3050828,-2.2959406,1.902899,1.5924394,0.027459716,0.29759455,-2.473071,TIK20250610108203
-0.3838649,-2.3296573,-1.7562345,2.3926141,-0.1767428,1.0901526,-3.578364,1.0191727,TIK20250902069328
0.02915327,-0.9255808,-1.9612288,3.6339805,0.8742597,-2.297182,0.87540555,0.7707741,TIK20250501005997
-0.40595886,-0.6517087,-3.4440727,2.3577323,-3.214746,-0.9382719,0.4481534,-0.2107606,TIK20250521017424
-0.5874805,-0.46653324,-3.9025638,2.1849108,-0.41835222,1.8164679,-1.5664475,0.86280227,TIK20250818130319
0.081199154,0.11510151,-2.590093,1.2375855,-2.10607,-3.6909037,0.04122318,-0.98929757,TIK20250520016578
-2.266439,-0.2817492,-4.607535,1.0239718,1.1422354,-0.405529,-0.18405475,1.1493996,TIK20250915076580
-1.8881404,0.24427453,-1.566056,0.8049834,-3.232241,-2.1896787,-3.0500832,-0.7207918,TIK20250602105371
-1.2451092,0.0038606972,-0.75694835,1.4803858,-0.37883276,-0.48394033,-5.213697,-0.14524971,TIK20250826065707
-0.64899576,-1.8817885,-0.24290994,3.240209,2.2602367,-0.54591286,-1.1353787,-2.960023,TIK20250802124920
-3.0771062,-0.7745141,-2.3521516,1.4284995,-1.4042813,-2.1888213,0.5766159,0.33928114,TIK20250605026513
-0.5174797,-1.6913233,-1.1489416,1.0913997,1.2879702,0.3963898,-2.9960563,-3.7265544,TIK20250909073096
-0.17605613,0.9445622,-3.5421212,2.782845,2.3173661,-0.3061224,0.25278017,-0.27040225,TIK20250619110814
0.0034176207,-0.38488188,-3.210785,0.5528757,-2.5599296,0.6077913,-1.9043366,-2.584806,TIK20250508097434
-0.74721557,-0.014852305,0.74848074,2.6584752,0.20675808,-2.6195307,-3.1018271,-2.655,TIK20250530022800
-1.3805693,-0.88579786,-0.24148628,3.5440814,-0.103805974,-2.9735055,0.6259456,-1.2196156,TIK20250604106176
-1.0080982,-2.7811346,-1.9458351,3.7332258,0.80514276,0.32749778,-0.749158,1.3844281,TIK20250430094814
-3.590948,-1.3520962,-1.9113579,2.1272032,-1.9528601,-0.152254,-1.0365462,0.64615595,TIK20250627113406
1.581072,-1.1898032,-2.7560837,2.453639,-1.5361346,-2.684941,0.70278364,-1.0083861,TIK20250422092238
-0.59311604,-0.38517937,-2.3870578,-0.18856971,-1.5692023,-4.1272764,-1.3063838,-0.90264934,TIK20250612108567
-0.73857105,-0.064140886,-2.1769707,-0.004315702,0.87764865,-4.159142,-0.7966736,-2.3017657,TIK20250915075617
-3.0849013,-1.0702561,-1.7613022,2.58429,-0.63394845,-1.0895785,1.135468,-2.8928797,TIK20250505007288
1.6101103,-0.94253623,-1.3157684,0.9591758,-0.6117887,-3.9033628,-2.4685807,-1.0089341,TIK20250613108920
0.14229986,1.7336297,-1.537703,3.5002158,-0.32076478,-1.238306,-0.27948835,-3.1956441,TIK20250421001181
-1.8371006,0.23402888,0.38810965,3.5707355,0.822407,-0.12491927,-2.7552707,-2.6124232,TIK20250923141844
-0.37352067,-1.0712427,-0.46039087,4.087902,-1.9108323,-2.3224685,-0.99185854,0.7088069,TIK20250714046046
0.60126054,-0.9312731,-3.972259,-1.0912038,0.1185452,-0.8398323,-2.5020926,-2.2887442,TIK20250713045320
1.1839634,-1.5157397,-1.4331846,1.1566987,0.2851591,-4.3565245,-1.1578597,-2.1156418,TIK20250521017834
0.32605612,-2.7579653,0.44447568,3.0825713,0.6848888,-1.3447962,-2.373864,-2.1429794,TIK20250902068950
1.6457769,-2.3066385,-3.235914,1.532423,1.9546858,-1.048775,-0.08622917,-1.5646372,TIK20250519014088
-0.1358756,-0.39712858,-2.6523209,2.732428,3.29323,-0.63814974,-1.2125564,0.9745985,TIK20250521017350
-1.2429044,-3.0439959,-0.7599791,1.6014704,0.018616032,0.96953183,-3.0712292,-1.5284632,TIK20250902068704
-1.7032486,-3.019782,-1.2782394,0.8895771,0.85216933,-3.775184,-0.40591428,-1.307246,TIK20250516012826
-2.4683263,-0.96326905,-1.069091,4.2306643,-0.7032602,0.1450502,0.41336414,-0.9354257,TIK20250721048550
-0.19844356,-0.10529774,-1.0226513,0.25042462,1.5174783,-1.9071299,-4.347273,-1.6155533,TIK20250517013840
1.7961032,-0.79357964,-1.8716625,0.47415727,-0.40772516,-3.406107,-2.7681413,-0.7294274,TIK20250809055906
-2.7900405,-3.0069723,-3.4342914,-0.10469905,0.22512493,-1.2709713,-0.5979149,0.09533592,TIK20250508097584
-1.0997858,-0.020427411,0.14815766,2.1687944,-0.6318371,-0.17528233,-3.9097102,-2.848439,TIK20250811127961
-0.2224548,-0.04049841,-3.412066,-0.0974692,3.0931568,-1.8701249,-1.994224,-1.3297269,TIK20250922078914
-2.5462706,-0.32294065,-3.3999114,1.2394661,1.6005408,1.3390266,-0.49247542,-2.1925783,TIK20250924083034
-3.0844436,-2.0716999,0.08649977,2.3741806,-0.8016308,-2.3208609,-1.9341884,0.29332802,TIK20250922080552
-1.0218894,-0.86245245,-2.5579515,-0.8087732,-1.193039,-3.85397,-2.0400043,-0.66468215,TIK20250505007248
-0.046613645,1.6755329,-3.2262797,3.8502502,-1.6979566,0.20195818,-0.81683743,0.17732581,TIK20250728123573
-1.0362928,1.9628141,-1.7834375,3.2169108,-0.01172092,-0.94014007,-2.8022497,1.4467539,TIK20250731124378
0.5360727,0.01852566,-0.48559695,4.261489,2.088428,-0.53404284,-2.3845868,-0.57845664,TIK20250421091854
-0.1617293,2.2150953,-1.1770611,2.7247608,-1.9046739,-1.3357685,-2.791262,-1.4244252,TIK20250927142965
-2.0097752,-3.4567542,-2.6259608,2.0549273,-0.8327812,1.3264233,-0.5795383,-0.7533869,TIK20251013090034
-1.5120635,1.1901015,-1.0292417,4.6930285,-0.052176297,-0.2224843,-0.58537,-0.48939672,TIK20250609029154
1.4782532,-1.4717343,-1.2363396,1.506772,2.516968,-2.5952508,-2.1890388,-1.7682548,TIK20250612108593
-3.0333602,-2.4829557,-1.7167484,1.1212107,2.276057,-2.1051302,-0.16357443,-1.3604708,TIK20250613031166
-0.5668021,-3.3045037,-2.222785,2.385869,1.6611328,-0.45756528,0.72325337,-2.1498232,TIK20250811128141
-0.5536486,1.1351407,-1.9910201,0.7653528,-0.18551758,0.05211072,-4.6835675,-0.9649369,TIK20250909137261
-0.8222144,1.2625223,-1.7788486,1.0199481,-0.23264918,-0.1499318,-4.753799,-0.6133395,TIK20250805053416
1.2141933,0.11893935,-1.9826882,2.2502887,1.967562,-3.4661362,-1.8947316,0.70003235,TIK20251007146200
-2.750199,-0.11062838,-2.7013571,0.31189606,-0.3713148,1.3434656,-3.3386896,-2.0160797,TIK20250505007573
-0.43794748,0.4189585,-4.5434337,-0.21653132,1.5601652,-1.768167,-0.1322274,-1.4147642,TIK20250424003417
-0.47576073,-2.8830113,-2.3895915,0.30590603,2.428104,-0.57190347,-2.2854855,-0.112118416,TIK20251003086469
1.5116198,-1.859138,-1.7178648,0.8002049,-0.2708023,-4.054537,-1.5143782,-1.157063,TIK20250710043584
0.12590331,2.1106193,-3.046755,0.98763674,0.045395482,-3.4308512,-0.7429629,-1.1171278,TIK20250421001298
-3.4266715,0.32189247,-1.5612245,-0.21561149,0.1983701,-2.588716,-2.5932016,-1.3580178,TIK20250519014511
-3.2452176,-0.7088115,-3.2904594,0.96779937,1.2981658,0.9389889,-0.41924813,-2.1275203,TIK20250519016235
0.06065421,-0.93390775,-0.43092343,2.4115963,-3.1105628,-1.1015059,-2.9596815,-1.6676762,TIK20250509009301
-0.37402856,0.12074375,-1.1849874,-0.18602492,0.56726414,-2.9385662,-3.724219,-2.299595,TIK20251018090943
0.72418725,-1.1458704,-4.1287103,-1.1109546,0.24924341,-0.79382944,-2.799226,-2.0158944,TIK20250820130803
-0.52938426,1.4256102,-0.6342044,3.4032514,-0.28265953,-2.9958527,-2.3219404,0.6799231,TIK20251002086319
-0.15365857,0.030235777,0.26450935,2.1588604,-0.93444705,-0.4250117,-1.4393305,-2.6478565,TIK20250909137267
-0.32790262,-2.4991672,-1.0950036,0.1728639,-0.026268106,-2.4278152,-3.6693861,0.22303115,TIK20250716046600
-3.4186587,-2.04826,-0.38912356,1.718204,0.43511835,-2.8315442,-0.80106735,-0.45622277,TIK20250425093334
0.21669509,-1.3458399,-3.4754777,1.6040936,0.4804843,1.7858243,-0.6767353,-2.848126,TIK20250508008616
0.101065375,-2.4905076,-1.4564041,2.311708,-0.22971803,0.6558324,-3.969999,0.74182737,TIK20250607027505
-0.96855575,0.63297844,0.5665778,1.813938,0.37316313,-2.171075,-3.2154696,-1.5697984,TIK20250813057122
-1.7940259,0.64041984,-2.5854304,1.7470413,-2.9742472,0.827303,-2.3460753,-1.0572828,TIK20250620111156
-3.5390325,-1.0623838,-1.6214453,1.7950506,-2.1940532,-0.6170494,-1.2552154,0.45053077,TIK20250630038028
1.8056715,-0.7424723,-1.7025094,0.7479994,-0.6906295,-3.3206303,-3.0449295,-0.56094486,TIK20250617032058
-0.13737787,1.5499256,-3.0806608,0.2611314,0.47105828,-3.8712513,-1.3038505,-1.1698643,TIK20250705041032
1.8179516,-0.66828805,-1.6320237,1.0998695,-1.3322706,-2.4366775,-3.361288,-0.14680465,TIK20250911074118
-1.9303612,1.6152835,-1.888565,2.407511,2.6836653,-1.5939084,-1.683971,0.11821783,TIK20250616109887
-3.2799437,-0.7899567,-2.7466633,1.2933384,-1.0381896,-2.4418504,0.94089353,-0.39104682,TIK20250828133314
0.4103222,-0.60226405,-0.82514656,0.665435,0.9057101,-1.787811,-1.8070507,-3.7040622,TIK20250924142243
-0.03661168,-0.68898475,-3.8061965,0.28206414,-2.7076929,0.35447752,-1.9623492,-2.0561628,TIK20250601024892
-3.268455,0.5810213,-1.4241052,-0.07531606,0.8801118,-2.4690256,-2.4164286,-1.5746624,TIK20250503095786
-0.67372876,1.469171,-2.988776,3.708198,-1.987786,0.24860528,-0.90730274,0.53810805,TIK20250506008195
-0.4745561,-1.1731263,-1.5578647,3.7641149,1.5743093,1.9064327,-1.632806,-1.3165698,TIK20250724049440
-2.4532578,1.4056125,-1.7210836,0.635731,1.2139924,-1.5167707,-1.8881544,0.46097896,TIK20250529022342
-0.34302977,-0.8772988,-2.2705266,-0.6672022,-1.7860256,-1.156854,-4.007007,-1.9304264,TIK20250619110813
-0.06866663,-0.8643752,-0.8734337,3.3875978,0.16880788,-3.139121,0.9141918,-2.220054,TIK20250805053265
0.19104083,-1.5748733,-2.1830916,3.8722126,0.77967703,-2.1549263,0.79926986,0.8871003,TIK20250924083315
-3.2983134,0.28858173,-3.5714533,1.1092355,-0.80680656,0.6166443,-1.0126576,0.23339143,TIK20250729050864
-1.2740061,1.64326,-3.494735,2.1278968,-0.0666352,-2.6613412,-0.24090558,1.3974773,TIK20250625036064
-1.1070853,1.0172722,-3.0396469,0.23716602,-1.902766,-0.9492094,-0.16192898,-1.7081769,TIK20250714119118
-0.20368417,-3.2155561,-2.1515613,1.102171,1.2602444,-0.3675288,-0.03444502,-2.7968473,TIK20250613109124
-0.77462023,-0.0687733,0.40292162,2.1351936,0.06350776,-0.6408593,-4.095054,-2.2709699,TIK20250519101020
0.87928194,-1.4366308,0.23973978,3.3527586,-0.9670371,-2.1397479,-1.5440414,-0.6381242,TIK20250922078765
1.9651525,-1.4728625,-1.6777923,3.4731743,-0.70652866,-1.6846515,-1.9974262,1.1863531,TIK20250424093017
-2.4379416,-3.8061898,-2.88989,1.18833,-0.3208205,0.09924338,-0.40943682,-0.19505873,TIK20251008146579
-1.2599187,-0.17274848,-4.271768,0.8525515,-2.3609607,-1.1247438,0.6184854,-0.5949094,TIK20250617032794
-1.2127513,-2.6100972,-0.72149396,0.8658514,-1.2311308,0.3884241,-3.671687,-1.7270329,TIK20250522018502
-0.26250258,0.014873452,0.12090789,1.9113653,1.7013297,-2.329243,-3.9481332,-1.5751908,TIK20250709043363
-0.42032817,-0.28648773,-0.81423503,0.5910447,1.9460609,-1.8673909,-4.334934,-1.5331489,TIK20250801052234
-2.1590674,1.0539916,-2.0754223,1.5739726,-2.5561202,0.4716479,-2.5851421,-1.8241774,TIK20250611108390
2.7661467,0.3803016,-2.634928,1.7695737,0.77713066,-0.8384397,-2.3435133,-1.452706,TIK20250808127054
0.6271481,-0.46027267,-3.3006225,0.7186066,-1.0545334,-2.4099255,-2.2102892,1.8264682,TIK20250804052564
-3.4726577,-2.5356443,-0.5123365,1.1746986,0.67691267,-2.3754716,-1.0392971,-0.95798916,TIK20250922141392
-0.8239391,-2.2578,-4.3566837,1.3143197,1.3533928,-0.2180227,0.7317366,0.051044825,TIK20250917139993
0.08511261,0.79166466,-1.9153912,2.6774096,1.5388422,1.0427791,-3.8204575,-0.29281494,TIK20250505096435
-0.54175717,0.62049556,-4.257163,0.2558248,0.8315814,-2.0964327,0.6355561,-1.7903398,TIK20250817060362
-3.0994432,0.546976,-1.6282483,2.969091,-0.8203855,1.5430874,-2.110385,-1.1644663,TIK20251017149373
-3.2501848,0.8105041,-1.4986819,3.0480514,-0.608814,1.4156057,-2.1644213,-1.4829869,TIK20250810127635
-2.2011945,-0.14607115,-1.4768329,0.6227749,-2.352911,-1.5085102,-3.8827803,0.17154856,TIK20250722121587
-1.9708068,-0.63462555,-2.1075041,-0.22652848,-0.9605734,-4.096161,-1.0348907,-1.0874104,TIK20250625113004
1.7637277,0.025661841,-1.6480815,1.2983857,-1.4906021,-1.9413202,-3.4018257,-0.054280348,TIK20250606026969
-3.1392105,-0.579105,-2.2369697,1.7069544,1.6449823,-1.968458,-0.18158552,1.0384326,TIK20250919077761
1.404858,0.12053625,-4.2350054,1.5318768,1.2447442,-2.1635165,-0.74490315,0.99941766,TIK20250527103411
-0.9003983,0.17194067,0.61879635,2.2090392,0.27181914,-2.4121852,-3.3075764,-2.4047546,TIK20250815059106
-1.6012094,1.1896732,-1.9162914,3.7998393,1.4696716,-2.0444815,0.9272324,-1.1554416,TIK20250708042883
1.442116,1.2391057,-1.4187168,3.8793535,1.3273132,-2.4841397,-1.1926792,-0.5603572,TIK20250725050160
1.4777077,-0.67469126,-1.3125566,0.9541202,-0.56662405,-3.9941232,-2.589428,-1.1952901,TIK20250924083050
0.3572741,0.60394204,-4.034385,0.5950512,1.4016144,-1.9379911,0.41465148,-2.0957127,TIK20250901134807
-0.8898,-0.18073572,0.6429459,2.466758,1.2770519,-2.9279592,-3.0137804,-2.2174175,TIK20250924082718
1.4321282,0.5272482,-2.9677281,1.3910295,0.9836714,-2.0383205,-0.1729424,-3.238369,TIK20250915139374
-3.4793286,-1.7127876,-0.14313096,2.5577157,-0.5259336,-2.7375627,-1.4087193,0.20965137,TIK20250517013924
-0.20071544,-0.23720743,-4.864958,1.0450646,-0.020818213,1.1853552,-1.8639416,0.6900798,TIK20250922080227
-0.23166993,1.4324481,-0.76916736,4.2038727,-1.4397644,0.08306987,-2.4707348,-1.1885446,TIK20250821063087
-1.7403111,-2.7352273,-1.6914827,2.7287147,-2.9828103,-0.92453426,-0.05246106,-0.7199249,TIK20250519014605
-1.5471249,1.9069974,-2.8539667,3.0700903,-2.35103,-0.80202925,-1.0109092,0.35143483,TIK20250521101679
-2.5286613,-2.4533808,-1.2030877,0.56248176,-1.9294888,-0.85261077,-1.3955168,-2.4085252,TIK20250530104320
-0.6633592,-3.1764758,-0.7357054,1.8022058,-1.0158235,0.78743005,-2.8663151,-2.0041425,TIK20250613030794
-3.631062,-1.1781512,-2.6945214,1.1094303,-1.3846531,-1.6452104,0.36146352,-0.29117167,TIK20251001085543
-2.7325277,1.1382486,-2.4382691,1.4400254,2.129483,-2.645467,-0.98475325,0.39080027,TIK20250926142559
-0.13220295,-1.2654665,-0.8336411,1.3422298,-2.1951563,-2.5621712,-1.0030898,-3.2872193,TIK20250607028726
-0.1519959,-1.0765523,-2.7371657,2.909661,3.507826,-0.6505912,0.027299011,-0.6423361,TIK20250907072632
1.6371549,1.3707919,-2.0491726,1.0028621,-0.6799054,-1.7350568,-2.325818,-2.3480804,TIK20250421002078
1.3214558,0.8487999,-2.9496512,0.5032064,1.5423957,-1.619404,-1.3618336,-2.7506177,TIK20250513011758
1.7119606,1.0870394,-1.7272885,1.4587861,-1.1859113,-2.1365705,-2.0555112,-2.5608845,TIK20250619033238
2.0770786,-1.2461284,-2.2088177,2.566331,1.8257203,-2.931868,-1.7037314,0.7158385,TIK20250506096884
1.1058084,-0.242303,-1.9398159,2.204223,-1.8215849,1.0492263,-3.6360683,-2.0699685,TIK20250813056978
-3.6869402,1.1364142,-2.8942935,0.8512903,-0.06831011,-0.22225279,-2.1711025,0.31876937,TIK20250606026735
-0.010015064,0.27343464,-3.2821147,2.8308928,2.9369469,-0.32236624,0.29855523,-1.3037348,TIK20250930143983
-2.9758701,-1.0275204,-3.2075303,1.1758487,-0.7178699,-2.2968147,1.3059932,-0.45989794,TIK20250829067218
-1.8031155,0.23764639,-2.1782577,2.7106385,-2.591555,0.6412449,-0.52507454,-2.6248026,TIK20250704115647
-0.25250405,0.22561347,-2.955333,0.017451966,3.0664642,-1.9102737,-1.7716653,-0.9194718,TIK20250827133269
1.9141027,0.17047037,-3.6842086,2.79848,0.7414178,-0.65868574,-1.6359106,1.3220221,TIK20250820061931
-1.9428306,1.6738261,-3.9418547,1.938623,0.23854867,0.1724851,0.35420626,-1.1033146,TIK20250612108701
-0.31734478,-0.13536593,-1.2471519,0.22201034,1.9893764,-1.907183,-4.3981833,-1.3666103,TIK20250603024974
-2.74723,-0.999786,-2.7808468,1.8437064,1.4854883,1.4733568,-0.32241324,-1.9644706,TIK20250519014163
-1.5936096,-2.1703904,-2.4153926,-0.80647486,2.174612,-1.4000988,-2.264631,-1.7989656,TIK20250505007310
1.1336422,1.0578798,-1.0587289,0.83876914,-0.035402,-1.0520227,-1.2513834,-1.3583821,TIK20250609107878
-3.5781934,0.17738548,-1.1458882,0.18390802,0.47422278,-2.7123988,-2.382632,-1.6350006,TIK20250908136936
-0.0052319993,0.38134843,-4.2028756,0.69752246,1.3743654,-2.5274992,0.73605585,-1.3018637,TIK20250818061606
-0.6504221,-1.2708933,-0.2519933,2.6411045,-3.0904071,-0.8321539,-2.975144,-1.0997897,TIK20250804052538
-3.483006,0.27817103,-1.3373294,0.42375305,1.55615,-2.3771775,-1.9211783,-2.3304653,TIK20250721121351
-0.50644696,2.1159947,-2.7420926,2.6173706,-0.410635,-0.06360595,-0.36997393,-3.281417,TIK20250622111863
-2.4585514,1.382308,-2.075613,2.0205781,2.4077332,-2.1415117,-1.0882757,0.2512518,TIK20250513011783
0.63364494,1.5174319,-2.7079306,2.6694276,0.9269846,1.3455362,-2.7391582,-1.3935107,TIK20250814128767
-1.5073556,0.2685125,0.7789363,3.6924207,0.008497183,-0.96080136,-3.1849892,-1.2526991,TIK20250501005930
-3.25746,0.37228402,-1.3148435,0.5512771,1.8360305,-2.133063,-1.8350323,-2.5881202,TIK20250919077764
-0.68723696,-2.101497,-0.06447623,1.9843287,-0.51287895,-0.7849413,-0.86149275,0.78201497,TIK20250907072550
-1.658628,1.0823702,-2.3652792,1.5117849,-2.6692102,0.6214891,-2.4855204,-1.610064,TIK20250619034168
-0.45004818,-1.8609551,-2.794878,2.931655,3.178189,0.29979885,-0.6702578,0.13996829,TIK20250603105841
-2.2151067,0.50809926,-0.6130935,0.5058783,0.90702134,-3.0803938,-2.9640555,-0.49312505,TIK20250922079888
-0.37133086,0.2932323,-4.691751,-0.23255444,1.511399,-1.9159688,-0.2520113,-0.93469274,TIK20250429004818
-3.9108775,-0.9984006,-2.0318453,1.8349483,-1.4665631,-0.6123296,-1.0718745,0.7858038,TIK20250501006278
-0.684306,-1.3414966,-0.48664603,1.2710885,0.4499922,-3.1078575,-3.6965191,0.9222367,TIK20250531023921
-1.9626833,-3.2214665,-0.23229338,2.7352183,0.98161674,-0.59583026,-0.45091408,-0.93628806,TIK20250528103893
-0.4693807,-2.3168187,-1.78315,1.4334203,1.234115,-3.2603724,-1.1111312,1.5439594,TIK20250508008923
-0.48811713,-3.542571,-1.4301604,-0.008299907,-0.5879388,-2.63237,-2.6944993,-0.4516979,TIK20250617110310
-0.442051,-2.0943682,-0.77857864,0.941783,0.7252597,-2.5482986,-4.0063376,0.79485863,TIK20250812128354
-2.2579048,0.64288414,-1.3679943,0.8788373,2.2359276,-1.3266871,-1.8597387,-3.1985323,TIK20250926084215
-3.7461746,-1.6078063,-0.10423409,2.3495991,0.23538305,-2.4278543,-0.90977985,-0.8241782,TIK20250926083794
