post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,large_account,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity
TIK20250701039551,23,1,0,user_138002,431255,1985,0,52,2,0.805,0.018,16.6,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,12.9744571602744,0,0,0,0.805,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
TIK20250816059506,14,5,1,user_289845,421,1487,0,95,3,0.917,0.112,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,6.045005314036012,1,0,0,0.917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TIK20250513011328,14,1,0,user_480494,286,3188,0,22,1,0.148,0.045,16.5,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,5.659482215759621,1,0,0,0.807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
TIK20250901067791,14,0,0,user_55481,34,116,0,35,2,0.266,0.018,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,3.5553480614894135,0,0,0,0.715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TIK20250514099527,21,2,0,user_379946,634,339,0,167,3,0.143,0.684,32.6,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,6.453624998892692,0,0,1,0.684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
TIK20250825132356,12,0,0,user_39476,1739,1704,0,63,2,0.291,0.169,12.4,1.2246467991473532e-16,-1.0,0.0,1.0,7.461640392208575,0,0,0,0.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TIK20250821062498,16,3,0,user_212024,2003,2897,0,63,2,0.201,0.175,28.5,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,7.602900462204755,0,0,0,0.624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20251013148098,10,0,0,user_248156,2127,2845,0,226,1,0.627,0.129,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.662937850461535,0,0,1,0.627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250630114572,20,0,0,user_34280,1751,1409,0,295,2,0.131,0.861,100.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,7.468513271496337,1,0,1,0.861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIK20250827066000,11,2,0,user_100439,18,175,0,64,2,0.087,0.838,87.4,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,2.9444389791664403,1,0,0,0.838,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIK20250719047484,14,5,1,user_306998,1682,3126,0,81,1,0.059,0.937,63.8,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,7.428333194190806,1,0,0,0.937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TIK20250522102042,22,3,0,user_328514,2634,1772,0,185,2,0.871,0.034,6.6,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,7.876638460975463,0,0,1,0.871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250919140374,9,4,0,user_270045,12132,1092,0,211,3,0.815,0.114,0.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,9.403684292051873,0,0,1,0.815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
TIK20250913138493,13,5,1,user_392086,171,3033,0,232,0,0.288,0.103,11.3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,5.147494476813453,1,0,1,0.609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TIK20250504096297,20,6,1,user_398586,49361,1034,0,61,1,0.875,0.061,2.6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,10.806936176396984,1,0,0,0.875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TIK20250826132789,17,1,0,user_162897,112,2496,0,135,0,0.694,0.024,19.6,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,4.727387818712341,0,0,0,0.694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
TIK20250904070021,6,3,0,user_485541,14870,2688,0,15,4,0.034,0.602,50.5,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,9.607168286688683,0,0,0,0.602,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
TIK20250419091366,19,5,1,user_470720,32,278,0,106,0,0.015,0.792,52.8,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,3.4965075614664802,1,0,0,0.792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TIK20250724049775,21,3,0,user_60470,1357,75,0,122,5,0.173,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,7.213768308118642,0,1,0,0.848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250422002652,16,1,0,user_254860,3672,641,0,12,2,0.034,0.735,53.4,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,8.208764045819667,1,0,0,0.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TIK20250821062534,16,3,0,user_90218,3078,2643,0,24,2,0.031,0.824,59.8,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,8.0323601479245,1,0,0,0.824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIK20250926142577,10,4,0,user_8452,161,2945,0,80,0,0.048,0.631,46.8,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,5.087596335232384,1,0,0,0.631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIK20250522101840,15,3,0,user_115366,1008,830,0,133,4,0.067,0.703,59.7,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,6.9167150203536085,1,0,0,0.703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIK20250721121267,17,0,0,user_354326,31219,453,0,213,2,0.1,0.696,78.7,-0.9659258262890683,-0.25881904510252063,0.0,1.0,10.348814194069423,1,0,1,0.696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
TIK20250829133767,18,4,0,user_359170,989,761,0,268,5,0.294,0.129,28.4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,6.897704943128636,1,1,1,0.577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TIK20250711044697,21,4,0,user_482883,38331,1287,0,138,2,0.821,0.077,8.4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,10.554040335463652,1,0,0,0.821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20251010147392,21,4,0,user_71913,37,1416,0,130,0,0.643,0.118,0.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,3.6375861597263857,0,0,0,0.643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250706042061,17,6,1,user_84596,148,940,0,35,2,0.864,0.115,0.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,5.003946305945459,1,0,0,0.864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TIK20250504096143,15,6,1,user_67433,1523,515,0,57,3,0.895,0.143,27.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,7.329093736246592,1,0,0,0.895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
TIK20250731052001,19,3,0,user_431530,87,2342,0,41,3,0.749,0.097,17.6,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,4.477336814478207,1,0,0,0.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TIK20250527103470,16,1,0,user_46148,1720,2775,0,93,1,0.696,0.058,32.5,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,7.450660796211539,0,0,0,0.696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TIK20250517013574,14,5,1,user_977,301,3021,0,28,1,0.121,0.134,9.6,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,5.71042701737487,1,0,0,0.744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIK20250724122283,21,3,0,user_268087,35,3254,0,181,1,0.208,0.184,27.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,3.58351893845611,0,0,1,0.608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TIK20250910137506,14,2,0,user_107790,298,879,0,95,0,0.743,0.119,6.3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,5.700443573390687,0,0,0,0.743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
TIK20250525021336,21,6,1,user_239432,2178,2282,0,19,1,0.148,0.08,1.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,7.68662133494462,1,0,0,0.772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIK20250822063726,15,4,0,user_364132,17034,2166,0,127,3,0.79,0.101,18.7,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,9.743025330095067,0,0,0,0.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
TIK20250619033767,17,3,0,user_187758,13,2846,0,48,3,0.118,0.142,30.2,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2.6390573296152584,1,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIK20250420000936,21,6,1,user_69745,320,1740,0,101,5,0.088,0.205,32.8,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,5.771441123130016,0,1,0,0.707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250927143106,18,5,1,user_118952,30,1467,0,238,2,0.04,0.824,62.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,3.4339872044851463,1,0,1,0.824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TIK20250922079641,15,0,0,user_255101,436,3309,0,22,2,0.051,0.234,39.1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,6.07993319509559,0,0,0,0.715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250804125806,20,0,0,user_403580,1330,2950,0,190,1,0.821,0.093,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,7.193685818395112,1,0,1,0.821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
TIK20250626113346,22,3,0,user_54731,524,2435,0,20,0,0.747,0.033,0.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,6.263398262591624,1,0,0,0.747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TIK20251015090202,21,2,0,user_423749,2472,737,0,80,2,0.042,0.707,50.3,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,7.813187267521416,0,0,0,0.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250505007075,13,0,0,user_257733,7558,852,0,100,4,0.106,0.252,23.5,-0.2588190451025208,-0.9659258262890683,0.0,1.0,8.930494185292178,0,0,0,0.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
TIK20250904070482,20,3,0,user_471091,254,2802,0,12,4,0.712,0.019,0.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,5.541263545158426,1,0,0,0.712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
TIK20250605106449,18,3,0,user_396118,1650,1878,0,172,2,0.763,0.057,7.4,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,7.409136443920128,0,0,1,0.763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
TIK20250513098991,13,1,0,user_233825,1828,342,0,238,1,0.877,0.07,12.0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,7.511524648390866,0,0,1,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
TIK20250828133435,16,3,0,user_192714,161,3179,0,180,2,0.103,0.941,59.4,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,5.087596335232384,0,0,1,0.941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250915139229,17,0,0,user_89011,507,1656,0,207,3,0.105,0.942,81.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,6.230481447578482,0,0,1,0.942,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
TIK20250619033464,14,3,0,user_387012,2759,1251,0,74,1,0.199,0.138,54.1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,7.9229859587111955,0,0,0,0.663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TIK20250517100259,12,5,1,user_486914,33,255,0,244,1,0.063,0.814,40.3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3.5263605246161616,1,0,1,0.814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20250729051141,16,1,0,user_354987,102,679,0,144,3,0.849,0.044,24.5,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,4.634728988229636,1,0,0,0.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
TIK20251015148837,16,2,0,user_236038,34941,3372,0,154,2,0.04,0.679,51.6,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,10.46144482303439,0,0,1,0.679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
TIK20250903069586,15,2,0,user_33814,7630,669,0,133,2,0.201,0.145,18.2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,8.939974177289633,1,0,0,0.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TIK20250421002278,21,0,0,user_253223,1138,3499,0,100,0,0.201,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,7.037905963447182,1,0,0,0.836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TIK20250515012711,21,3,0,user_483118,17,2094,0,133,0,0.712,0.137,22.9,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,2.8903717578961645,1,0,0,0.712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIK20250512010388,12,0,0,user_471304,717,1994,0,50,1,0.097,0.673,32.8,1.2246467991473532e-16,-1.0,0.0,1.0,6.576469569048224,1,0,0,0.673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIK20250525020526,16,6,1,user_351261,19775,631,0,51,4,0.885,0.078,20.3,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,9.892224360257417,0,0,0,0.885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
TIK20250513012310,22,1,0,user_397512,16401,2530,0,78,3,0.268,0.106,0.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,9.705158557596356,1,0,0,0.627,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20250421001131,11,0,0,user_353183,124,1857,0,95,6,0.912,0.032,34.2,0.258819045102521,-0.9659258262890682,0.0,1.0,4.8283137373023015,1,1,0,0.912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TIK20250815058549,15,4,0,user_123911,1468,1712,0,111,2,0.08,0.081,0.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,7.292337176173877,1,0,0,0.839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20250706042143,18,6,1,user_474965,178,2876,0,78,2,0.111,0.702,50.1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5.187385805840755,0,0,0,0.702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250704115901,23,4,0,user_463934,2300,2086,0,195,3,0.743,0.097,14.6,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,7.741099090035366,0,0,1,0.743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20251010089085,18,4,0,user_304189,5286,660,0,40,3,0.804,0.15,0.2,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,8.57300625623545,0,0,0,0.804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
TIK20250721048550,17,0,0,user_296383,392,2368,0,136,2,0.204,0.0,13.5,-0.9659258262890683,-0.25881904510252063,0.0,1.0,5.973809611869261,1,0,0,0.827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20250524019332,17,5,1,user_55932,434,1290,0,109,3,0.892,0.061,14.9,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,6.075346031088684,1,0,0,0.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIK20251007088643,20,1,0,user_15938,80,241,0,44,1,0.042,0.924,74.9,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4.394449154672439,0,0,0,0.924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250912074463,16,4,0,user_352213,323,777,0,32,5,0.074,0.088,2.9,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,5.780743515792329,0,1,0,0.838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250519014122,9,0,0,user_344716,1194,2949,0,48,1,0.018,0.611,77.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,7.085901464365611,1,0,0,0.611,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
TIK20250621034552,16,5,1,user_25045,18,254,0,100,1,0.222,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2.9444389791664403,1,0,0,0.846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TIK20250513011648,17,1,0,user_186518,23318,3097,0,68,2,0.067,0.739,43.5,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,10.05702375789833,0,0,0,0.739,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250521101699,21,2,0,user_32205,857,3514,0,297,4,0.16,0.162,14.1,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,6.754604099487962,1,0,1,0.679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TIK20250605106536,21,3,0,user_89772,2775,3230,0,118,2,0.805,0.095,3.3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,7.9287663216266955,0,0,0,0.805,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
TIK20250630037911,15,0,0,user_454538,175727,2512,0,96,0,0.937,0.054,15.7,-0.7071067811865471,-0.7071067811865479,0.0,1.0,12.076692624028126,1,0,0,0.937,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TIK20250625036066,19,2,0,user_442348,675,1890,0,93,1,0.105,0.892,72.7,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,6.516193076042964,1,0,0,0.892,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TIK20250823064517,18,5,1,user_120817,15262,3327,0,13,2,0.272,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,9.633186877915122,0,0,0,0.745,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
TIK20250807126654,17,3,0,user_298075,22893,449,0,35,4,0.77,0.019,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,10.038630146478422,0,0,0,0.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
TIK20250720048265,21,6,1,user_447132,3251,477,0,89,2,0.179,0.102,0.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,8.087025470667701,0,0,0,0.718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
TIK20251012148015,20,6,1,user_371610,9,1702,0,104,0,0.818,0.081,1.2,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2.302585092994046,0,0,0,0.818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250903069488,13,2,0,user_482181,44,3375,0,141,2,0.165,0.19,1.8,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,3.8066624897703196,0,0,0,0.645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
