hour_of_day,day_of_week,is_weekend,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,large_account,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity
21,1,0,3590,1375,0,205,2,0.258,0.118,0.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,8.186185994226083,1,0,1,0.624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12,1,0,3,1708,0,234,0,0.861,0.111,11.4,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.3862943611198906,1,0,1,0.861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20,6,1,370,3296,0,271,1,0.61,0.017,25.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5.916202062607435,1,0,1,0.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,1,0,53089,2490,0,94,1,0.033,0.833,67.9,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,10.879743865577717,1,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16,1,0,201,1329,0,10,2,0.681,0.025,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,5.308267697401205,1,0,0,0.681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,1,0,456,3244,0,84,0,0.779,0.015,0.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,6.124683390894205,1,0,0,0.779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,6,1,119,1555,0,237,2,0.923,0.15,7.6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,4.787491742782046,0,0,1,0.923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15,2,0,17433,662,0,70,3,0.9,0.125,19.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,9.76617760157152,1,0,0,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12,1,0,164,763,0,56,2,0.888,0.025,0.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,5.10594547390058,1,0,0,0.888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,2,0,635,832,0,114,4,0.051,0.624,50.1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,6.455198563340122,1,0,0,0.624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,1,0,168,2502,0,117,3,0.908,0.024,0.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,5.1298987149230735,1,0,0,0.908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16,1,0,360,2345,0,132,3,0.827,0.062,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,5.8888779583328805,1,0,0,0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16,2,0,586,2304,0,22,1,0.276,0.133,25.9,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,6.375024819828097,1,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7,1,0,30747,2953,0,138,2,0.619,0.094,14.8,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,10.333580230469023,1,0,0,0.619,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
15,3,0,107,2489,0,266,3,0.036,0.685,52.2,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,4.68213122712422,0,0,1,0.685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17,3,0,21122,1978,0,263,3,0.236,0.108,22.8,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,9.958117773187244,1,0,1,0.656,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22,5,1,7277,2791,0,150,3,0.068,0.828,63.8,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,8.892611378172106,1,0,1,0.828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
15,1,0,7164,1524,0,259,1,0.07,0.216,21.4,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,8.876963340262272,0,0,1,0.714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,6,1,266,3053,0,84,1,0.234,0.161,13.3,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,5.58724865840025,1,0,0,0.605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,3,0,207890,1889,0,269,2,0.788,0.052,0.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,12.244769182865774,0,0,1,0.788,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5,0,0,2879,497,0,99,2,0.123,0.709,46.9,0.9659258262890683,0.25881904510252074,0.0,1.0,7.965545573129992,1,0,0,0.709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19,4,0,523,1934,0,154,4,0.077,0.231,37.5,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,6.261491684321042,1,0,1,0.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,5,1,12,2039,0,153,5,0.851,0.031,4.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,2.5649493574615367,1,1,1,0.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,4,0,3564,604,0,153,1,0.637,0.146,1.4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,8.178919332848396,1,0,1,0.637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20,2,0,3809,1313,0,212,3,0.686,0.105,0.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,8.245384468120747,1,0,1,0.686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
18,0,0,37935,2309,0,53,2,0.167,0.172,38.6,-1.0,-1.8369701987210297e-16,0.0,1.0,10.543655808305187,0,0,0,0.661,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18,1,0,23307,3236,0,147,2,0.907,0.109,0.7,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,10.056551928262964,0,0,1,0.907,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10,6,1,7852,704,0,259,4,0.174,0.282,29.7,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,8.968650903374874,1,0,1,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,4,0,111,236,0,54,1,0.664,0.072,0.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,4.718498871295094,1,0,0,0.664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
11,4,0,279,1090,0,138,2,0.27,0.111,0.0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,5.634789603169249,1,0,0,0.619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,2,0,1381,1998,0,97,2,0.102,0.714,70.6,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,7.231287004327616,1,0,0,0.714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,5,1,2602,288,0,50,0,0.81,0.1,21.9,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7.864419904994565,1,0,0,0.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,4,0,7109,387,0,242,4,0.88,0.038,0.0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,8.869257522797287,1,0,1,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16,2,0,55,351,0,175,1,0.814,0.057,13.1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,4.02535169073515,1,0,1,0.814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
16,5,1,19496,1318,0,249,0,0.113,0.811,81.1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,9.878015886562459,0,0,1,0.811,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21,4,0,998788,3573,0,276,2,0.679,0.026,0.4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,13.81429882411125,1,0,1,0.679,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8,6,1,5256,855,0,77,1,0.859,0.072,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,8.567315800819449,0,0,0,0.859,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20,6,1,6892,47,0,50,2,0.205,0.039,18.5,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8.838261682885651,1,0,0,0.756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14,2,0,16101,1790,0,203,1,0.78,0.029,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,9.686698766859926,0,0,1,0.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10,5,1,2358,2244,0,203,0,0.938,0.104,7.1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7.765993079407675,0,0,1,0.938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
19,5,1,893,911,0,137,2,0.127,0.133,6.7,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,6.795705775173514,1,0,0,0.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,4,0,609,300,0,254,1,0.122,0.147,0.3,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,6.413458957167357,0,0,1,0.731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
19,4,0,17047,339,0,91,1,0.127,0.825,64.7,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,9.743788173778453,0,0,0,0.825,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14,2,0,6108,1398,0,228,4,0.847,0.026,17.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,8.717518372649767,1,0,1,0.847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,4,0,1126,2591,0,70,3,0.083,0.262,17.3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,7.027314514039777,1,0,0,0.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,4,0,2853,2461,0,287,1,0.25,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7.956476798036782,0,0,1,0.811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,2,0,3622,3018,0,124,0,0.109,0.122,0.9,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,8.195057690895077,0,0,0,0.769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
17,3,0,764,2102,0,148,1,0.914,0.064,12.9,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,6.639875833826536,1,0,1,0.914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
21,1,0,535,2161,0,42,2,0.084,0.662,41.4,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,6.284134161070802,0,0,0,0.662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
18,4,0,60598,1668,1,139,1,0.819,0.147,4.9,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,11.012033670271087,1,0,0,0.819,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19,0,0,25217,2924,0,228,1,0.078,0.666,42.9,-0.9659258262890684,0.2588190451025203,0.0,1.0,10.135313304233172,0,0,1,0.666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22,4,0,5254,35,0,65,2,0.234,0.271,0.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,8.566935283311052,1,0,0,0.496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,5,1,3152,2086,0,199,3,0.917,0.066,22.8,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,8.056109659545061,1,0,1,0.917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,1,0,232463,3345,1,223,1,0.12,0.692,62.2,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,12.35649065331112,1,0,1,0.692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11,6,1,16238,284,0,265,0,0.223,0.216,4.4,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,9.695171035465087,1,0,1,0.562,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,4,0,1425,3199,0,250,4,0.106,0.904,79.5,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,7.262628600974241,0,0,1,0.904,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19,1,0,4964,317,0,135,1,0.117,0.696,40.5,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,8.510168576479273,0,0,0,0.696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
13,0,0,192,674,0,201,3,0.285,0.002,9.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,5.262690188904886,0,0,1,0.713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
21,2,0,1440,2163,0,146,1,0.081,0.693,54.3,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,7.273092595999522,1,0,1,0.693,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,4,0,10242,2898,0,189,0,0.831,0.149,0.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,9.234349824436535,1,0,1,0.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
9,4,0,1751524,3633,0,273,5,0.098,0.931,80.8,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,14.375997394997688,0,1,1,0.931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
17,1,0,130,974,0,207,0,0.102,0.116,23.8,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,4.875197323201151,1,0,1,0.782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
13,6,1,78951,3358,0,233,2,0.813,0.143,9.9,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,11.276595351851842,0,0,1,0.813,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21,2,0,25064,2351,0,70,1,0.061,0.169,7.1,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,10.129227729697604,1,0,0,0.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,4,0,11842,1980,0,11,2,0.643,0.088,47.6,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,9.379492254721495,1,0,0,0.643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,5,1,150,36,0,183,3,0.141,0.864,57.5,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,5.017279836814924,0,0,1,0.864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17,1,0,14817,2752,0,228,2,0.136,0.809,42.5,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,9.603597936976602,1,0,1,0.809,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,0,0,901,2455,0,94,4,0.103,0.293,53.6,-0.5000000000000004,0.8660254037844384,0.0,1.0,6.804614520062624,0,0,0,0.605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20,4,0,65101,1759,0,109,4,0.714,0.087,28.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,11.083710549690956,1,0,0,0.714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18,0,0,38,2209,0,249,1,0.933,0.071,2.5,-1.0,-1.8369701987210297e-16,0.0,1.0,3.6635616461296463,1,0,1,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,5,1,4763821,2750,0,58,3,0.238,0.037,0.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,15.37656084519926,0,0,0,0.725,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16,0,0,1179,1465,0,75,1,0.664,0.044,21.9,-0.8660254037844385,-0.5000000000000004,0.0,1.0,7.07326971745971,1,0,0,0.664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16,4,0,56381,2583,0,70,2,0.75,0.099,26.5,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,10.93990523761112,1,0,0,0.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
17,0,0,2744,1912,0,79,1,0.24,-0.0,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,7.917536353943631,1,0,0,0.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,6,1,57152,3154,0,128,2,0.661,0.038,2.4,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,10.953487161283544,1,0,0,0.661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
14,0,0,97,3293,0,290,6,0.059,0.138,25.2,-0.4999999999999997,-0.8660254037844388,0.0,1.0,4.584967478670572,1,1,1,0.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,0,0,330,1631,0,196,3,0.853,0.144,17.8,-0.8660254037844386,0.5000000000000001,0.0,1.0,5.802118375377063,1,0,1,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
14,1,0,1318,262,0,10,2,0.925,0.027,18.8,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,7.1846291527173145,0,0,0,0.925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
13,1,0,85,3478,0,51,5,0.146,0.196,18.6,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,4.454347296253507,1,1,0,0.659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8,1,0,178374,713,1,122,2,0.017,0.82,67.2,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,12.091643354779137,0,0,0,0.82,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
14,0,0,4339,241,0,252,1,0.105,0.259,10.4,-0.4999999999999997,-0.8660254037844388,0.0,1.0,8.375629627094451,0,0,1,0.636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15,4,0,232,2644,0,180,1,0.22,0.0,0.3,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,5.4510384535657,1,0,1,0.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9,3,0,14371,1849,0,268,4,0.215,0.03,0.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,9.573037148233409,1,0,1,0.755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19,2,0,181597,2974,1,272,1,0.124,0.215,24.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,12.109550731872824,1,0,1,0.661,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3,0,4834,427,0,65,1,0.602,0.128,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,8.483636407887394,1,0,0,0.602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,33,1991,0,297,1,0.096,0.294,4.2,-0.7071067811865471,-0.7071067811865479,0.0,1.0,3.5263605246161616,1,0,1,0.609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,2,0,266,359,0,156,3,0.056,0.134,0.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,5.58724865840025,0,0,1,0.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
